Hospital,Hospital type,Control type,IPPS Payment amount (unadjusted),Total Inpatient DaysOutpatient Visits: Total Hospital (S3_1_C8_14),S10 DATA: Cost of Uncompensated Care (S10_C1_30),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Payment to cost ratio,HAC reduction adjustment amount,HVBP payment adjustment amount,Total Salaries,State,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: Total Hospital,"ADJUSTED SALARIES, Subtotal Salaries",IPPS Interim payment,S10 DATA: Net Revenue from Medicaid (S10_C1_2),S10 DATA: Cost of charity care (S10_C3_23),NUMBER OF BEDS: ICU,BED DAYS: Total Hospital,Total Charges,Total Costs,S10 DATA: Total Bad Debt expense (S10_C1_26),REIMBURSEMENT SETTLEMENT: Interim payments,Total Inpatient DaysOutpatient Visits: Total Facility FTEs (S3_1_C9_27),Total Inpatient DaysOutpatient Visits: Total discharges (S3_1_C15_14),Medicare Inpatient DaysOutpatient Visits: Total Hospital (S3_1_C6_14),S10 DATA: Medicaid charges (S10_C1_6),S10 DATA: Cost To Charge Ratio (S10_C1_1),Total Liabilities,Fiscal Year Begin Date,Fiscal Year End Date,Beginning FFY
SENTARA OBICI HOSPITAL (490044),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,38308278.0,41034.0,20912979.0,,,,330023.0,65694005.0,VA,17268574.0,155.0,66744687.0,34351331.0,14153570.0,16277117.0,12.0,56575.0,887499861.0,164890985.0,24429436.0,17051016.0,1.56,9784.0,17492.0,72206161.0,0.185793,10405000.0,2018-01-01 00:00:00,2018-12-31,2018
SENTARA PRINCESS ANNE HOSPITAL (490119),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,43358836.0,56252.0,15688598.0,,,,318545.0,76471432.0,VA,16280145.0,174.0,78449063.0,38914605.0,12683807.0,9676656.0,16.0,63510.0,1001517996.0,196800763.0,30373603.0,16010299.0,2.0,11788.0,21179.0,67714039.0,0.196502,185587000.0,2018-01-01 00:00:00,2018-12-31,2018
SENTARA RMH MEDICAL CENTER (490004),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,79208113.0,54548.0,25031148.0,,,195469.0,359779.0,162018699.0,VA,49516851.0,238.0,100149410.0,73219935.0,19212128.0,17584170.0,34.0,86870.0,955606342.0,288181160.0,24529579.0,49606728.0,,13763.0,26774.0,67332204.0,0.301569,34177000.0,2018-01-01 00:00:00,2018-12-31,2018
SENTARA VA. BEACH GENERAL HOSPITAL (490057),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,61307518.0,65239.0,31494478.0,,,,156682.0,92739113.0,VA,27114450.0,227.0,92582131.0,53837428.0,14365179.0,23484766.0,22.0,82979.0,1306423039.0,240423864.0,43083918.0,26668519.0,3.19,12624.0,32869.0,74543217.0,0.184032,19264000.0,2018-01-01 00:00:00,2018-12-31,2018
SENTARA WILLIAMSBURG REGIONAL MEDICA (490066),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,32991713.0,33296.0,13434853.0,,,,528184.0,52531823.0,VA,19501755.0,139.0,53246004.0,28802177.0,6953131.0,9843184.0,16.0,50735.0,675278961.0,144385563.0,16781925.0,19173433.0,,7643.0,18142.0,35074532.0,0.213816,9078000.0,2018-01-01 00:00:00,2018-12-31,2018
SEQUOIA HOSPITAL (050197),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,28247532.0,12872.0,1484792.0,,,,222565.0,53507089.0,CA,14584632.0,208.0,52066654.0,26477998.0,1627844.0,916935.0,16.0,44720.0,745424706.0,158044323.0,2618030.0,14296061.0,,3188.0,5372.0,25988243.0,0.212019,149975616.0,2018-07-01 00:00:00,2019-01-31,2018
SEQUOYAH MEMORIAL HOSPITAL (370112),General Short Term (Acute Care Hospitals),Governmental-City-County,1924069.0,2473.0,,,,,,4958637.0,OK,931819.0,41.0,4312836.0,2047533.0,,,,14965.0,37628600.0,9672345.0,,912959.0,,505.0,1371.0,7205764.0,0.257048,7356192.0,2018-04-01 00:00:00,2019-03-31,2018
SETON HEALTH (330232),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,758692.0,3259.0,645587.0,,,,-752.0,19678878.0,NY,3358028.0,20.0,11623569.0,172660.0,2828997.0,252772.0,,3680.0,98994877.0,33961192.0,1142848.0,3295250.0,,233.0,467.0,16304951.0,0.34306,76756500.0,2018-07-01 00:00:00,2018-12-31,2018
SETON MEDICAL CENTER (050289),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,28163693.0,19390.0,3852738.0,,,222523.0,48982.0,121869117.0,CA,10720637.0,255.0,99954701.0,25480470.0,32027798.0,1041778.0,28.0,93075.0,1466907486.0,251437207.0,15630747.0,10839182.0,0.92,4477.0,6804.0,393547980.0,0.171406,413340604.0,2018-07-01 00:00:00,2019-06-30,2018
SETON MEDICAL CENTER HARKER HEIGHTS (670080),General Short Term (Acute Care Hospitals),Proprietary-Corporation,12906891.0,10865.0,9226965.0,,,46507.0,106285.0,24621689.0,TX,6704841.0,66.0,27347761.0,11842802.0,9405713.0,4768421.0,10.0,24090.0,401645388.0,78169346.0,22523824.0,6563221.0,,4415.0,3680.0,57540873.0,0.194623,151018528.0,2018-05-01 00:00:00,2019-04-30,2018
SEVEN HILLS BEHAVIORAL HEALTH HOSPITAL (294012),Psychiatric,Proprietary-Corporation,,31286.0,,,,,,9919112.0,NV,223215.0,134.0,,,,,,48910.0,52289484.0,18081545.0,,218753.0,,4286.0,8373.0,,,-2497922.0,2018-07-01 00:00:00,2019-06-30,2018
SEVEN RIVERS REGIONAL MEDICAL CENTER (100249),General Short Term (Acute Care Hospitals),Proprietary-Corporation,24449356.0,24309.0,5045940.0,,,242946.0,-137434.0,24971461.0,FL,6334640.0,128.0,25529809.0,20980586.0,3604070.0,3205431.0,16.0,46720.0,784268241.0,76025652.0,17589713.0,6321652.0,,5922.0,11014.0,81639974.0,0.096938,-4829956.0,2017-10-01 00:00:00,2018-09-30,2018
SEVIER VALLEY HOSPITAL (460026),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3159243.0,2588.0,2271953.0,,,,-2314.0,10288197.0,UT,5614413.0,24.0,10255012.0,3391288.0,4293729.0,1445617.0,,8760.0,87688358.0,30579640.0,2369524.0,5490875.0,,886.0,1128.0,9002491.0,0.348731,1314171.0,2018-01-01 00:00:00,2018-12-31,2018
SGHS - BRUNSWICK CAMPUS (110025),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,65433016.0,66438.0,23804924.0,,,644306.0,-275571.0,87165302.0,GA,24534692.0,300.0,83466516.0,59485578.0,21773826.0,14266468.0,,109500.0,722395303.0,218356500.0,31214794.0,24282232.0,,12617.0,24594.0,72538921.0,0.302267,293425513.0,2018-05-01 00:00:00,2019-04-30,2018
SGHS - CAMDEN CAMPUS (110146),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6404721.0,8062.0,5660806.0,,,29324.0,14328.0,16322550.0,GA,5229802.0,40.0,16282619.0,5263932.0,4240991.0,1929026.0,5.0,14600.0,128374244.0,41160406.0,11616692.0,5161457.0,,2563.0,1722.0,15981918.0,0.320628,27183115.0,2018-05-01 00:00:00,2019-04-30,2018
SGMC BERRIEN CAMPUS (110234),General Short Term (Acute Care Hospitals),Governmental-City-County,445411.0,796.0,1300358.0,,,,,3402214.0,GA,360726.0,51.0,2921861.0,366524.0,1240263.0,547205.0,,18615.0,19154002.0,8647964.0,1679004.0,373949.0,,182.0,342.0,4381033.0,0.451496,271391236.0,2017-10-01 00:00:00,2018-09-30,2018
SGMC LANIER CAMPUS (111326),General Short Term (Critical Access Hospitals),Governmental-City-County,,2371.0,1261269.0,,,,,6740376.0,GA,624244.0,25.0,,,639986.0,401316.0,,9125.0,20137506.0,15711628.0,1132531.0,847864.0,,216.0,1828.0,2011952.0,0.780217,271391236.0,2017-10-01 00:00:00,2018-09-30,2018
SHADOW MOUNTAIN BEHAVIORAL HEALTH SY (374024),Psychiatric,Proprietary-Corporation,,10208.0,,,,,,7722727.0,OK,,60.0,,,,,,18480.0,24081123.0,12235428.0,,,,1739.0,1168.0,,,-2417486.0,2018-09-01 00:00:00,2019-07-05,2018
SHADY GROVE ADVENTIST HOSPITAL (210057),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,90749921.0,94261.0,16686641.0,,,,,133519898.0,MD,22305490.0,338.0,133763805.0,81918603.0,75366857.0,5840046.0,27.0,123370.0,444467441.0,312986940.0,15403070.0,34985386.0,,21310.0,30731.0,85390273.0,0.704184,193073769.0,2018-01-01 00:00:00,2018-12-31,2018
SHAMROCK GENERAL HOSPITAL (451340),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,641.0,1032704.0,,,,,3389875.0,TX,626811.0,25.0,2515430.0,,149644.0,,,9125.0,3320842.0,6472274.0,535927.0,626546.0,,100.0,570.0,227217.0,1.948986,826309.0,2017-10-01 00:00:00,2018-09-30,2018
SHANDS JACKSONVILLE MEDICAL CENTER (100001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,123235442.0,154674.0,98667149.0,,,1181839.0,62520.0,266578578.0,FL,42825947.0,443.0,254608267.0,112270731.0,22577656.0,85385562.0,66.0,161608.0,3603342839.0,645457091.0,69287473.0,43681375.0,301.61,29255.0,31877.0,187723610.0,0.179127,359376000.0,2018-07-01 00:00:00,2019-06-30,2018
SHANDS LAKE SHORE (100102),General Short Term (Acute Care Hospitals),Proprietary-Corporation,5058678.0,10420.0,4068685.0,,,,2374.0,15064866.0,FL,1764659.0,87.0,15678230.0,3911787.0,9423447.0,2295961.0,9.0,31755.0,246801954.0,39902152.0,10654532.0,1858156.0,,2311.0,2962.0,74178942.0,0.161677,28908119.0,2018-07-01 00:00:00,2019-06-30,2018
SHANDS STARKE (101310),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,4066.0,2537689.0,,,,,10693271.0,FL,-301789.0,25.0,,,2499296.0,1238926.0,,9125.0,108876151.0,24080815.0,5459344.0,-291758.0,,962.0,1967.0,20218163.0,0.221176,11885389.0,2018-07-01 00:00:00,2019-06-30,2018
SHANNON MEDICAL CENTER (450571),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,51130897.0,58353.0,26657558.0,,,,-12739.0,85420282.0,TX,29203776.0,313.0,81205243.0,45408178.0,8845405.0,19918918.0,21.0,114245.0,1202867131.0,240759634.0,31517565.0,28519674.0,,13409.0,27014.0,91289659.0,0.200155,51761663.0,2017-10-01 00:00:00,2018-09-30,2018
SHARE MEDICAL CENTER (371341),General Short Term (Critical Access Hospitals),Governmental-Other,,1816.0,825958.0,,,,,4620375.0,OK,1671698.0,25.0,,,368245.0,98470.0,,8825.0,19066184.0,7936942.0,1760900.0,946193.0,,202.0,1672.0,1013564.0,0.416284,8207300.0,2018-07-13 00:00:00,2019-06-30,2018
SHARKEY-ISSAQUENA COMM HOSPITAL (250079),General Short Term (Acute Care Hospitals),Governmental-County,721528.0,2104.0,17546.0,,,8973.0,,5170538.0,MS,958031.0,19.0,3133185.0,750596.0,4405604.0,,,6935.0,19319019.0,11756566.0,50130.0,938867.0,,226.0,1416.0,4221747.0,0.608549,2991964.0,2017-10-01 00:00:00,2018-09-30,2018
SHARON REGIONAL HEALTH SYSTEM (390211),General Short Term (Acute Care Hospitals),Proprietary-Other,19033834.0,31886.0,2000731.0,,,,39288.0,50190658.0,PA,10574995.0,195.0,46211848.0,16775032.0,13167032.0,545576.0,12.0,71175.0,692152101.0,122113590.0,7998326.0,10276988.0,,6956.0,8490.0,97827359.0,0.176426,45883661.0,2018-07-01 00:00:00,2019-06-30,2018
SHARP CHULA VISTA MEDICAL CENTER (050222),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,61739068.0,75139.0,13159576.0,,,617579.0,237867.0,166231222.0,CA,18412866.0,243.0,162787315.0,56731865.0,114029881.0,9870498.0,35.0,88695.0,2216581089.0,361329258.0,17379263.0,18447708.0,,15528.0,21468.0,753502489.0,0.163012,349289956.0,2017-10-01 00:00:00,2018-09-30,2018
SHARP CORONADO HOSPITAL (050234),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,8838494.0,6896.0,2197942.0,,,,90485.0,45125246.0,CA,2933213.0,59.0,33764122.0,8128414.0,44559979.0,1574340.0,7.0,21535.0,387699896.0,95536993.0,2456697.0,2916407.0,,2080.0,2222.0,110895323.0,0.24642,11327525.0,2017-10-01 00:00:00,2018-09-30,2018
SHARP MEMORIAL HOSPITAL (050100),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,110604509.0,168487.0,24433694.0,,,,-205533.0,435064661.0,CA,29500621.0,832.0,362994776.0,102117085.0,158439511.0,18863196.0,74.0,303680.0,5212475523.0,870238659.0,30612099.0,29620154.0,,33122.0,28927.0,984591677.0,0.166953,455884472.0,2017-10-01 00:00:00,2018-09-30,2018
SHARP MESA VISTA HOSPITAL (054145),Psychiatric,Voluntary Nonprofit-Other,,45364.0,,,,,,49911504.0,CA,7016850.0,158.0,45686960.0,,,,,57670.0,393081273.0,75974455.0,,7573590.0,,4948.0,9312.0,,,19346293.0,2017-10-01 00:00:00,2018-09-30,2018
SHASTA REGIONAL MEDICAL CENTER (050764),General Short Term (Acute Care Hospitals),Proprietary-Corporation,63665959.0,30269.0,1086205.0,,,633500.0,-221042.0,53848030.0,CA,12266269.0,205.0,55769759.0,57208696.0,32776464.0,450994.0,37.0,74825.0,809107095.0,123826071.0,2311641.0,12421492.0,,6736.0,18558.0,210510390.0,0.15304,22605708.0,2018-01-01 00:00:00,2018-12-31,2018
SHEBOYGAN MEMORIAL HOSPITAL (520035),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11650360.0,19407.0,3038107.0,,,,149756.0,39486363.0,WI,11868127.0,136.0,37199771.0,10489018.0,9320849.0,1923223.0,6.0,49640.0,486313651.0,112391165.0,4492037.0,11873296.0,,5470.0,3960.0,58329302.0,0.231108,7867889.0,2018-01-01 00:00:00,2018-12-31,2018
SHELBY BAPTIST MEDICAL CENTER (010016),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,27904908.0,46061.0,12341862.0,,,,-95723.0,50451665.0,AL,7519184.0,212.0,49313016.0,24404705.0,6602127.0,10724623.0,32.0,77380.0,1260231103.0,142734492.0,13062174.0,7492946.0,,10376.0,12196.0,108883762.0,0.113261,15227361.0,2018-01-01 00:00:00,2018-12-31,2018
SHELBY MEMORIAL HOSPITAL (361324),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,4081.0,2116886.0,,,,,9346004.0,OH,3515033.0,25.0,,,1397998.0,1667720.0,,9125.0,63412928.0,33861309.0,976030.0,3378414.0,,442.0,1948.0,9178972.0,0.533981,10096925.0,2018-07-01 00:00:00,2019-06-30,2018
SHELTERING ARMS HOSPITAL (493025),Rehabilitation,Voluntary Nonprofit-Other,,13877.0,,,,,,12662109.0,VA,94.0,40.0,,,,,,14600.0,49982059.0,31301769.0,,92.0,,1207.0,8733.0,,,5690373.0,2017-10-01 00:00:00,2018-09-30,2018
SHELTERING ARMS HOSPITAL SOUTH (493030),Rehabilitation,Voluntary Nonprofit-Other,,7981.0,,,,,,4042538.0,VA,,28.0,,,,,,10220.0,19478874.0,12121076.0,,,,778.0,4771.0,,,232082.0,2017-10-01 00:00:00,2018-09-30,2018
SHENANDOAH MEDICAL CENTER (161366),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1767.0,1815782.0,,,,,20623623.0,IA,4831529.0,25.0,,,8278036.0,116402.0,2.0,9125.0,77871624.0,38601275.0,3448397.0,4830550.0,,609.0,942.0,16448110.0,0.495704,31932462.0,2018-01-01 00:00:00,2018-12-31,2018
SHENANDOAH MEMORIAL HOSPITAL (491305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,5012.0,6167574.0,,,,,25675267.0,VA,4749348.0,25.0,,,2421474.0,2326342.0,,9125.0,124636980.0,57487003.0,8580044.0,4959587.0,,1449.0,3311.0,12553002.0,0.461236,31691766.0,2018-01-01 00:00:00,2018-12-31,2018
SHEPHERD CENTER (112003),General Long Term,Voluntary Nonprofit-Other,,47429.0,,,,,,104114573.0,GA,8075092.0,152.0,,,,,,55480.0,499381096.0,193759598.0,,7960848.0,,932.0,2644.0,,,81499215.0,2018-04-01 00:00:00,2019-03-31,2018
SHEPPARD & ENOCH PRATT HOSPITAL (214000),Psychiatric,Voluntary Nonprofit-Other,,108748.0,,,,,,125822659.0,MD,703029.0,337.0,,,,,,123005.0,159882533.0,120792701.0,,665986.0,19.97,7963.0,17976.0,,,240084472.0,2018-07-01 00:00:00,2019-06-30,2018
SHERIDAN COMMUNITY HOSPITAL (231312),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,710.0,799537.0,,,,,7512737.0,MI,1799191.0,22.0,4686084.0,,2011490.0,16210.0,,8030.0,23180593.0,15052502.0,1308673.0,1383751.0,,103.0,311.0,5775144.0,0.649358,5406968.0,2018-04-01 00:00:00,2019-03-31,2018
SHERIDAN COUNTY HEALTH COMPLEX (171347),General Short Term (Critical Access Hospitals),Governmental-County,,1509.0,225914.0,,,,,6360017.0,KS,1089164.0,18.0,,,509914.0,172233.0,,6570.0,12188227.0,8848927.0,73938.0,1669667.0,,193.0,1223.0,280142.0,0.726022,2014368.0,2018-01-01 00:00:00,2018-12-31,2018
SHERIDAN MEMORIAL HOSPITAL (271322),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1552.0,446911.0,,,,,5725322.0,MT,1319085.0,19.0,,,673505.0,119246.0,,6935.0,13185940.0,11440270.0,380149.0,1227889.0,,118.0,918.0,1122195.0,0.867611,2335113.0,2018-07-01 00:00:00,2019-06-30,2018
SHERMAN OAKS HOSPITAL - HLTH (050755),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,37585281.0,20540.0,1405070.0,,,,162673.0,40528369.0,CA,3079232.0,112.0,36000491.0,34451476.0,10991426.0,190879.0,16.0,40880.0,404026648.0,73913037.0,6049258.0,3062190.0,,5070.0,11318.0,127263979.0,0.182941,15312138.0,2018-01-01 00:00:00,2018-12-31,2018
SHIRLEY RYAN ABILITYLAB (143026),Rehabilitation,Voluntary Nonprofit-Other,,75092.0,,,,,,160778286.0,IL,2895844.0,225.0,,,,,,82125.0,641006226.0,221912209.0,,2835714.0,32.07,3344.0,23447.0,,,549147000.0,2018-09-01 00:00:00,2019-08-31,2018
SHMC-RIVERBEND (380102),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,106028967.0,124130.0,18798144.0,,,,610433.0,218311127.0,OR,31222210.0,383.0,191788128.0,98431628.0,84994316.0,15168778.0,46.0,139795.0,1990812968.0,542696826.0,12232028.0,30973251.0,,28260.0,34326.0,408575188.0,0.272601,,2018-07-01 00:00:00,2019-06-30,2018
SHOALS HOSPITAL (010157),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2598078.0,5448.0,2128953.0,,,,-9108.0,12185660.0,AL,1214772.0,122.0,9371174.0,2080291.0,1089708.0,408773.0,10.0,44530.0,111547041.0,27396978.0,6887220.0,1250057.0,,1194.0,1612.0,7568271.0,0.245609,415364815.0,2018-04-01 00:00:00,2019-03-31,2018
SHODAIR CHILDRENS HOSPITAL (274004),Psychiatric,Voluntary Nonprofit-Other,,9759.0,,,,,,17128220.0,MT,,30.0,,,,,,10950.0,34018757.0,24577157.0,,,,995.0,,,,2882743.0,2018-06-01 00:00:00,2019-06-30,2018
SHORE MEMORIAL HOSPITAL (310047),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,42777583.0,34352.0,2955071.0,,,,51380.0,65496230.0,NJ,15042420.0,199.0,70263546.0,38043297.0,21417354.0,1370587.0,16.0,72635.0,998753766.0,163817279.0,8325411.0,14513436.0,,8638.0,16813.0,184215200.0,0.164022,176234143.0,2018-01-01 00:00:00,2018-12-31,2018
SHORE MEMORIAL HOSPITAL (490037),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9770628.0,8840.0,4268750.0,,,76548.0,77057.0,20356837.0,VA,10037811.0,46.0,17459137.0,9214887.0,17629253.0,2758785.0,10.0,16790.0,235708876.0,61011022.0,5649435.0,9982994.0,,2622.0,3918.0,28188149.0,0.258841,81759000.0,2018-01-01 00:00:00,2018-12-31,2018
SHORE REHABILITATION INSTITUTE (313033),Rehabilitation,Voluntary Nonprofit-Other,,11104.0,,,,,,9193341.0,NJ,194558.0,40.0,,,,,,14600.0,39352362.0,17426830.0,,190666.0,,838.0,8728.0,,,9476000.0,2018-06-01 00:00:00,2019-05-31,2018
SHOSHONE MEDICAL CENTER (131314),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1425.0,838576.0,,,,,4685493.0,ID,2817020.0,21.0,,,1049053.0,28727.0,,7665.0,20055537.0,11116279.0,1532314.0,3104216.0,,256.0,1178.0,2734993.0,0.554275,9326882.0,2017-12-01 00:00:00,2018-11-30,2018
SHRINERS CHILDRENS HOSPITAL GREENVILLE (423300),General Short Term (Childrens),Proprietary-Individual,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSP FOR CHILDREN - HOUSTON (453312),General Short Term (Childrens),Voluntary Nonprofit-Church,,,,,,,,,TX,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSP FOR CHILDREN GALVESTON (453311),Childrens,Proprietary-Corporation,,,,,,,,,TX,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITAL FOR CHILDREN (143302),Childrens,Proprietary-Other,,,,,,,,,IL,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITAL FOR CHILDREN (193301),Childrens,Voluntary Nonprofit-Other,,,,,,,,,LA,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITAL FOR CHILDREN (223303),Childrens,Proprietary-Individual,,,,,,,,,MA,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITAL FOR CHILDREN (223304),Childrens,Proprietary-Individual,,,,,,,,,MA,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITAL FOR CHILDREN (243303),Childrens,Proprietary-Other,,,,,,,,,MN,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-11-30,2018
SHRINERS HOSPITAL FOR CHILDREN (263304),Childrens,Voluntary Nonprofit-Other,,,,,,,,,MO,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITAL FOR CHILDREN (383300),Childrens,Voluntary Nonprofit-Other,,,,,,,,,OR,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITAL FOR CHILDREN (503302),Childrens,Proprietary-Other,,,,,,,,,WA,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITAL FOR CHILDREN - PHI (393309),Psychiatric (Childrens),Voluntary Nonprofit-Other,,,,,,,,,PA,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITAL HONOLULU (123301),Childrens,Voluntary Nonprofit-Church,,,,,,,,,HI,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITAL TAMPA (103303),Childrens,Voluntary Nonprofit-Other,,,,,,,,,FL,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITALS FOR CHILDREN (363308),Childrens,Proprietary-Corporation,,,,,,,,,OH,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS HOSPITALS FOR CHILDREN (463302),Childrens,Voluntary Nonprofit-Other,,,,,,,,,UT,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SHRINERS NORTHERN CALIFORNIA (053311),General Long Term (Childrens),Proprietary-Corporation,,,,,,,,,CA,,,,,,,,,,,,,,,,,,,2018-01-01 00:00:00,2018-12-31,2018
SIBLEY MEDICAL CENTER (241311),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,877.0,491239.0,,,,,6772905.0,MN,2404102.0,16.0,,,1846194.0,304160.0,,5840.0,19901179.0,15440420.0,245928.0,2646061.0,,122.0,693.0,3185269.0,0.775855,7603148.0,2018-01-01 00:00:00,2018-12-31,2018
SIBLEY MEMORIAL HOSPITAL (090005),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,39816541.0,52250.0,2986755.0,,,,22136.0,139950375.0,DC,37476872.0,189.0,118325671.0,35676518.0,10712570.0,487893.0,,68985.0,1011038064.0,322754891.0,7824433.0,36617273.0,6.0,11192.0,16680.0,44417710.0,0.319231,377310028.0,2018-07-01 00:00:00,2019-06-30,2018
SIDNEY HEALTH CENTER (271344),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,4989.0,1383040.0,,,,,27080593.0,MT,6374903.0,25.0,,,5116551.0,513496.0,,9125.0,83450979.0,46959938.0,1545238.0,6280663.0,,1301.0,2589.0,10208237.0,0.562725,35178454.0,2018-07-01 00:00:00,2019-06-30,2018
SIDNEY REGIONAL MEDICAL CENTER (281357),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2056.0,1952531.0,,,,,22885351.0,NE,5987352.0,19.0,,,2421055.0,1048537.0,4.0,6935.0,70539220.0,45497579.0,1442254.0,5673416.0,,534.0,1396.0,4800293.0,0.644997,44443156.0,2018-01-01 00:00:00,2018-12-31,2018
SIERRA NEVADA MEMORIAL HOSPITAL (050150),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,30420673.0,19677.0,4497660.0,,,70915.0,236288.0,70049587.0,CA,21488612.0,104.0,60557828.0,27346799.0,11880666.0,2654641.0,4.0,37960.0,710863599.0,149880647.0,8272533.0,21322294.0,,5365.0,9872.0,82655493.0,0.210843,29277728.0,2018-07-01 00:00:00,2019-06-30,2018
SIERRA VIEW MEDICAL CENTER (050261),General Short Term (Acute Care Hospitals),Governmental-Hospital District,24668095.0,26404.0,6701347.0,,,189337.0,-33781.0,62661253.0,CA,11230512.0,128.0,58743482.0,22337399.0,45875750.0,5595722.0,10.0,46720.0,666071671.0,134473268.0,3960024.0,11394309.0,,6182.0,9267.0,267025649.0,0.20189,68374771.0,2018-07-01 00:00:00,2019-06-30,2018
SIERRA VISTA HOSPITAL (054087),Psychiatric,Proprietary-Corporation,,54331.0,,,,,,19342554.0,CA,243411.0,171.0,,,,,,62415.0,93881275.0,30886933.0,,238544.0,,5278.0,8360.0,,,-55898106.0,2018-01-01 00:00:00,2018-12-31,2018
SIERRA VISTA HOSPITAL (321300),General Short Term (Critical Access Hospitals),Governmental-Other,,1483.0,1856215.0,,,,,8813533.0,NM,2642656.0,11.0,,,5334685.0,52657.0,,4015.0,45689862.0,23193672.0,3653966.0,3031451.0,,338.0,760.0,13080589.0,0.507633,30365946.0,2018-07-01 00:00:00,2019-06-30,2018
SIERRA VISTA REGIONAL MED CTR (050506),General Short Term (Acute Care Hospitals),Proprietary-Corporation,23963701.0,26366.0,2512492.0,,,,-42613.0,60189270.0,CA,6928693.0,162.0,60439939.0,21946909.0,13521905.0,1391988.0,17.0,59130.0,998484931.0,136690752.0,7312503.0,6781871.0,,5615.0,7522.0,214147334.0,0.136898,19184473.0,2018-06-01 00:00:00,2019-05-31,2018
