Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
SPRINGFIELD BEHAVIORAL HOSPITAL (264033),Psychiatric,Proprietary-Corporation,,,,1.0,6953247.0,,,,,7487539.0,32.0,3914.0,,3493365.0,9376.0,555.0,,2019-12-31,MO,516.0,,,,,2019-03-14 00:00:00,,,,7051874.0,,65.61,32.0,2019
SPRINGFIELD HOSPITAL (471306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1964407.0,0.433529,2.0,42922425.0,,,,,99007057.0,25.0,4178.0,1657117.0,23791702.0,9125.0,1104.0,4655780.0,2019-09-30,VT,2709.0,5871921.0,,,,2018-10-01 00:00:00,,,,30240995.0,,276.07,25.0,2019
SPRINGFIELD HOSPITAL CENTER (214004),Psychiatric,Governmental-State,,,,1.0,64296035.0,,,,,6468120.0,522.0,76772.0,,41628343.0,191052.0,240.0,,2020-06-30,MD,927.0,,,,,2019-07-01 00:00:00,,,,,,617.0,522.0,2019
SPRINGFIELD REGIONAL MEDICAL CENTER (360086),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,32444540.0,7980270.0,0.16293,2.0,202534190.0,,35714314.0,31577655.0,,1243074703.0,230.0,58124.0,10656703.0,67878423.0,83950.0,14704.0,28368818.0,2019-12-31,OH,14702.0,10475167.0,38.0,3082718.0,-31489.0,2019-01-01 00:00:00,,,70226773.0,157276986.0,279729957.0,1076.14,192.0,2019
SPRINGHILL MEDICAL CENTER (190088),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2017393.0,991896.0,0.558778,2.0,22476594.0,,2000288.0,7319776.0,,40224529.0,46.0,2425.0,1206090.0,12807016.0,16790.0,677.0,1471164.0,2019-12-31,LA,1270.0,1191573.0,6.0,195362.0,12558.0,2019-01-01 00:00:00,,,7585707.0,5721809.0,10417020.0,164.47,40.0,2019
SPRINGHILL MEMORIAL HOSPITAL (010144),General Short Term (Acute Care Hospitals),Proprietary-Corporation,32000286.0,9514710.0,0.261365,1.0,183778387.0,,35768358.0,7202654.0,,703148406.0,188.0,56952.0,10144524.0,55292118.0,68620.0,11283.0,25881074.0,2019-12-31,AL,15041.0,10192456.0,20.0,2692969.0,-25288.0,2019-01-01 00:00:00,,,58011091.0,60004091.0,46000197.0,1033.91,160.0,2019
SPRINGS MEMORIAL HOSPITAL (420036),General Short Term (Acute Care Hospitals),Proprietary-Other,3504608.0,3229675.0,0.10086,2.0,24771544.0,,3925580.0,1527799.0,,245602737.0,166.0,4554.0,1338585.0,8160637.0,14940.0,1135.0,14880255.0,2019-02-28,SC,1894.0,1312184.0,20.0,1693048.0,-7061.0,2018-12-01 00:00:00,,,7742369.0,221613073.0,44387979.0,113.02,146.0,2019
SPRINGWOODS BEHAVIORAL HEALTH (044019),Psychiatric,Proprietary-Corporation,,,,1.0,12088172.0,,,,,31918750.0,80.0,15184.0,15195.0,7334446.0,29200.0,2381.0,,2019-12-31,AR,2993.0,15506.0,,,,2019-01-01 00:00:00,,,,25955068.0,,122.11,80.0,2019
SRH OF SAN ANTONIO (673040),Rehabilitation,Proprietary-Corporation,,,,1.0,13010065.0,,,,,30052686.0,42.0,8128.0,270.0,6535103.0,15330.0,663.0,,2019-12-31,TX,6071.0,275.0,,,,2019-01-01 00:00:00,,,6412308.0,16736305.0,,91.57,42.0,2019
SSH - AKRON  LLC (362027),General Long Term,Proprietary-Corporation,,,,1.0,24371609.0,,,,,108805297.0,60.0,15775.0,1539.0,10406004.0,21900.0,574.0,,2019-11-30,OH,5099.0,1571.0,,,,2018-12-01 00:00:00,,,10366360.0,7913391.0,,170.33,60.0,2019
SSH - ANN ARBOR (232024),General Long Term,Proprietary-Corporation,,,,1.0,17554637.0,,,,,82960621.0,36.0,12312.0,74436.0,7637460.0,13176.0,393.0,,2020-04-30,MI,5244.0,75955.0,,,,2019-05-01 00:00:00,,,7635940.0,4320157.0,,105.76,36.0,2019
SSH - ARIZONA  INC (032005),General Long Term,Proprietary-Corporation,,,,1.0,15027445.0,,,,,70581114.0,33.0,8793.0,68739.0,6882955.0,11900.0,307.0,,2020-05-31,AZ,2838.0,69825.0,,,,2019-06-01 00:00:00,,,6882955.0,7686397.0,,85.58,33.0,2019
SSH - AUGUSTA UH INC (112013),General Long Term,Proprietary-Corporation,,,,1.0,25626216.0,,,,,93861810.0,80.0,14646.0,3580.0,10539976.0,29280.0,561.0,,2020-03-31,GA,8014.0,3654.0,,,,2019-04-01 00:00:00,,,10488919.0,6876458.0,,161.79,80.0,2019
SSH - BELHAVEN (252003),General Long Term,Proprietary-Corporation,,,,1.0,14764908.0,,,,,87307793.0,25.0,8740.0,,6349226.0,9150.0,330.0,,2020-08-31,MS,6696.0,,,,,2019-09-01 00:00:00,,,6342661.0,8936855.0,,83.23,25.0,2019
SSH - BIRMINGHAM (012008),General Long Term,Proprietary-Corporation,,,,1.0,17605784.0,,,,,103578410.0,38.0,11523.0,991.0,6691308.0,13908.0,352.0,,2020-08-31,AL,4718.0,1002.0,,,,2019-09-01 00:00:00,,,6631564.0,4927973.0,,90.29,38.0,2019
SSH - CENTRAL PA (392039),General Long Term,Proprietary-Corporation,,,,1.0,37249258.0,,,,,185912633.0,92.0,24680.0,13525.0,16160156.0,33580.0,939.0,,2020-01-31,PA,14864.0,13802.0,,,,2019-02-01 00:00:00,,,16074261.0,12521390.0,,231.4,92.0,2019
SSH - CHARLESTON (512002),General Long Term,Proprietary-Corporation,,,,1.0,15804981.0,,,,,75128363.0,32.0,9557.0,9023.0,5646127.0,11712.0,343.0,,2020-08-31,WV,7083.0,9206.0,,,,2019-09-01 00:00:00,,,5607145.0,5770700.0,,82.24,32.0,2019
SSH - CINCINNATI  INC. (362019),General Long Term,Proprietary-Corporation,,,,1.0,24380049.0,,,,,146321658.0,77.0,15348.0,18482.0,10210065.0,28182.0,589.0,,2020-07-31,OH,6213.0,18523.0,,,,2019-08-01 00:00:00,,,10156621.0,7468596.0,,140.96,77.0,2019
SSH - CLEVELAND (362026),General Long Term,Proprietary-Corporation,,,,1.0,33626712.0,,,,,135702569.0,143.0,15292.0,42975.0,12796985.0,52338.0,584.0,,2020-08-31,OH,5009.0,43651.0,,,,2019-09-01 00:00:00,,,12019389.0,34690562.0,,174.05,143.0,2019
SSH - COLUMBUS INC (362022),General Long Term,Proprietary-Corporation,,,,1.0,43081860.0,,,,,206598928.0,162.0,23708.0,17797.0,16687572.0,59292.0,698.0,,2020-08-31,OH,7052.0,18105.0,,,,2019-09-01 00:00:00,,,16654513.0,16265770.0,,247.04,162.0,2019
SSH - DALLAS  INC (452022),General Long Term,Proprietary-Corporation,,,,1.0,31207734.0,,,,,121548487.0,86.0,17486.0,42563.0,13824199.0,31390.0,591.0,,2019-12-31,TX,7394.0,43431.0,,,,2019-01-01 00:00:00,,,13701984.0,11287071.0,,185.19,86.0,2019
SSH - DANVILLE (392047),General Long Term,Proprietary-Corporation,,,,1.0,12343474.0,,,,,61779253.0,30.0,7385.0,781.0,4838555.0,10950.0,275.0,,2020-01-31,PA,4233.0,797.0,,,,2019-02-01 00:00:00,,,4780418.0,1287494.0,,67.61,30.0,2019
SSH - DAYTONA BEACH (102030),General Long Term,Proprietary-Corporation,,,,1.0,15703753.0,,,,,82908160.0,34.0,11335.0,3370.0,7028596.0,12410.0,368.0,,2019-11-30,FL,5321.0,3439.0,,,,2018-12-01 00:00:00,,,6984784.0,4096546.0,,106.49,34.0,2019
SSH - DES MOINES (162003),General Long Term,Proprietary-Corporation,,,,1.0,12443088.0,,,,,65895403.0,30.0,9334.0,863.0,5419762.0,10950.0,351.0,,2019-12-31,IA,6838.0,880.0,,,,2019-01-01 00:00:00,,,5387845.0,692794.0,,82.0,30.0,2019
SSH - DOWNRIVER (232031),General Long Term,Proprietary-Corporation,,,,1.0,31647414.0,,,,,167763665.0,71.0,20519.0,39904.0,11972760.0,25986.0,678.0,,2020-04-30,MI,9841.0,40730.0,,,,2019-05-01 00:00:00,,,11893077.0,11815822.0,,167.22,71.0,2019
SSH - DURHAM (342018),General Long Term,Proprietary-Corporation,,,,1.0,16826905.0,,,,,62020713.0,30.0,9255.0,35854.0,6468034.0,10950.0,281.0,,2020-01-31,NC,5109.0,36587.0,,,,2019-02-01 00:00:00,,,6379997.0,3901713.0,,87.03,30.0,2019
SSH - ERIE (392037),General Long Term,Proprietary-Corporation,,,,1.0,15507633.0,,,,,68685629.0,50.0,8983.0,3033.0,6011064.0,18300.0,307.0,,2020-05-31,PA,4865.0,3094.0,,,,2019-06-01 00:00:00,,,5949980.0,4800448.0,,78.25,50.0,2019
SSH - ES MIDTOWN ATLANTA (112004),General Long Term,Proprietary-Corporation,,,,1.0,49203052.0,,,,,324759428.0,112.0,27629.0,4130.0,20691521.0,40992.0,677.0,,2020-08-31,GA,10472.0,-23548.0,,,,2019-09-01 00:00:00,,,20636571.0,53858765.0,,273.35,112.0,2019
SSH - EVANSVILLE (152014),General Long Term,Proprietary-Corporation,,,,1.0,24117411.0,,,,,91029865.0,60.0,14537.0,893.0,9636088.0,21900.0,579.0,,2019-12-31,IN,8203.0,911.0,,,,2019-01-01 00:00:00,,,9608163.0,25040067.0,,149.36,60.0,2019
SSH - FLINT  INC (232012),General Long Term,Proprietary-Corporation,,,,1.0,11589824.0,,,,,54727709.0,26.0,7629.0,3367.0,5738489.0,9490.0,305.0,,2020-01-31,MI,3627.0,3436.0,,,,2019-02-01 00:00:00,,,5689058.0,906232.0,,80.99,26.0,2019
SSH - FORT MYERS (102029),General Long Term,Proprietary-Corporation,,,,1.0,9868818.0,,,,,33974476.0,60.0,5885.0,23726.0,4106697.0,21900.0,215.0,,2019-08-31,FL,3491.0,24210.0,,,,2019-04-03 00:00:00,,,4098230.0,1355939.0,,51.96,60.0,2019
SSH - FORT MYERS (102029),General Long Term,Proprietary-Corporation,,,,1.0,23821168.0,,,,,85251379.0,60.0,15261.0,16744.0,9867257.0,21960.0,505.0,,2020-08-31,FL,8327.0,17081.0,,,,2019-09-01 00:00:00,,,9835313.0,5836271.0,,140.82,60.0,2019
SSH - FORT SMITH (042006),General Long Term,Proprietary-Corporation,,,,1.0,9113574.0,,,,,57615138.0,34.0,6490.0,742.0,4289873.0,12444.0,204.0,,2020-08-31,AR,3457.0,751.0,,,,2019-09-01 00:00:00,,,4261191.0,4187908.0,,63.07,34.0,2019
SSH - GAINESVILLE INC (102022),General Long Term,Proprietary-Corporation,,,,1.0,22888369.0,,,,,100799189.0,48.0,15262.0,15145.0,10097233.0,17568.0,586.0,,2020-07-31,FL,7006.0,15146.0,,,,2019-08-01 00:00:00,,,10075599.0,18213785.0,,145.84,48.0,2019
SSH - GREENSBORO (342020),General Long Term,Proprietary-Corporation,,,,1.0,14380722.0,,,,,74626897.0,30.0,9894.0,,7320655.0,10950.0,354.0,,2020-04-30,NC,6317.0,,,,,2019-05-01 00:00:00,,,7276749.0,5436402.0,,96.02,30.0,2019
SSH - GULF COAST (252005),General Long Term,Proprietary-Corporation,,,,1.0,19286525.0,,,,,75671303.0,61.0,11403.0,1890.0,7073589.0,22265.0,425.0,,2019-12-31,MS,7343.0,1929.0,,,,2019-01-01 00:00:00,,,6992430.0,2081437.0,,120.93,61.0,2019
SSH - HAMPTON ROADS (492008),General Long Term,Proprietary-Corporation,,,,1.0,12294801.0,,,,,30945791.0,25.0,6382.0,22385.0,4704497.0,9125.0,243.0,,2019-12-31,VA,3837.0,22841.0,,,,2019-01-01 00:00:00,,,4670192.0,11767946.0,,66.36,25.0,2019
SSH - JACKSON INC (252007),General Long Term,Proprietary-Corporation,,,,1.0,25291520.0,,,,,110261341.0,53.0,16166.0,11409.0,11112777.0,19398.0,626.0,,2020-02-29,MS,12119.0,11643.0,,,,2019-03-01 00:00:00,,,11069298.0,7270145.0,,157.5,53.0,2019
SSH - JOHNSTOWN  INC. (392031),General Long Term,Proprietary-Corporation,,,,1.0,12083402.0,,,,,63095877.0,39.0,9094.0,630.0,5438227.0,14274.0,353.0,,2020-04-30,PA,6597.0,643.0,,,,2019-05-01 00:00:00,,,5395767.0,4690671.0,,84.67,39.0,2019
SSH - KALAMAZOO (232035),General Long Term,Proprietary-Corporation,,,,1.0,10375598.0,,,,,62466438.0,25.0,6540.0,,4497464.0,9150.0,241.0,,2020-05-31,MI,3520.0,,,,,2019-06-01 00:00:00,,,4458031.0,2017801.0,,63.49,25.0,2019
SSH - KANSAS CITY (172005),General Long Term,Proprietary-Corporation,,,,1.0,20822645.0,,,,,93041780.0,40.0,12833.0,3145.0,8013689.0,14600.0,500.0,,2019-10-31,KS,6801.0,3210.0,,,,2018-11-01 00:00:00,,,7963781.0,2900063.0,,116.21,40.0,2019
SSH - LAUREL HIGHLANDS (392036),General Long Term,Proprietary-Corporation,,,,1.0,10347860.0,,,,,56362333.0,40.0,7282.0,44.0,4772738.0,14640.0,274.0,,2020-03-31,PA,3738.0,45.0,,,,2019-04-01 00:00:00,,,4745886.0,499663.0,,70.3,40.0,2019
SSH - LEXINGTON  INC (182003),General Long Term,Proprietary-Corporation,,,,1.0,16651962.0,,,,,82101409.0,40.0,9480.0,3188.0,6334057.0,14709.0,330.0,,2020-05-31,KY,4394.0,3248.0,,,,2019-06-01 00:00:00,,,6300425.0,10432096.0,,85.08,40.0,2019
SSH - LINCOLN (282002),General Long Term,Proprietary-Corporation,,,,1.0,11819533.0,,,,,41702018.0,24.0,6873.0,9145.0,4314505.0,8760.0,244.0,,2020-01-31,NE,4898.0,9332.0,,,,2019-02-01 00:00:00,,,4285952.0,2378898.0,,61.37,24.0,2019
SSH - MACOMB COUNTY  INC. (232023),General Long Term,Proprietary-Corporation,,,,1.0,43744927.0,,,,,179238136.0,92.0,29426.0,8809.0,19529558.0,33580.0,1105.0,,2019-12-31,MI,14514.0,8989.0,,,,2019-01-01 00:00:00,,,19453434.0,10764523.0,,298.21,92.0,2019
SSH - MADISON (522008),General Long Term,Proprietary-Corporation,,,,1.0,26406213.0,,,,,82566107.0,58.0,13861.0,972.0,10841272.0,21228.0,462.0,,2020-05-31,WI,4803.0,992.0,,,,2019-06-01 00:00:00,,,10764331.0,6043385.0,,143.41,58.0,2019
SSH - MCKEESPORT (392045),General Long Term,Proprietary-Corporation,,,,1.0,10524368.0,,,,,64588543.0,30.0,7071.0,11726.0,4921875.0,10980.0,254.0,,2020-08-31,PA,3281.0,11860.0,,,,2019-09-01 00:00:00,,,4912076.0,3409724.0,,65.54,30.0,2019
SSH - MEMPHIS  INC. (442014),General Long Term,Proprietary-Corporation,,,,1.0,20640793.0,,,,,73001604.0,39.0,12384.0,30225.0,7226674.0,14235.0,414.0,,2019-11-30,TN,6455.0,30842.0,,,,2018-12-01 00:00:00,,,7200376.0,697769.0,,103.09,39.0,2019
SSH - MIAMI (102001),General Long Term,Proprietary-Corporation,,,,1.0,20905714.0,,,,,117348128.0,47.0,14488.0,15743.0,10224322.0,17202.0,385.0,,2020-08-31,FL,5961.0,15858.0,,,,2019-09-01 00:00:00,,,10203357.0,8761789.0,,152.68,47.0,2019
SSH - MIAMI LAKES (102031),General Long Term,Proprietary-Corporation,,,,1.0,27557074.0,,,,,111479309.0,60.0,18593.0,51675.0,12207348.0,21840.0,578.0,,2020-03-31,FL,9951.0,52730.0,,,,2019-04-03 00:00:00,,,12172126.0,10302015.0,,172.74,60.0,2019
SSH - MILWAUKEE (522006),General Long Term,Proprietary-Corporation,,,,1.0,28674750.0,,,,,101820104.0,63.0,16175.0,35285.0,10184779.0,22995.0,506.0,,2019-10-31,WI,5387.0,36005.0,,,,2018-11-01 00:00:00,,,10156242.0,6445061.0,,139.7,63.0,2019
SSH - NASHVILLE (442011),General Long Term,Proprietary-Corporation,,,,1.0,33556365.0,,,,,156311056.0,70.0,20649.0,37187.0,12827176.0,25620.0,707.0,,2020-04-30,TN,8042.0,37946.0,,,,2019-05-01 00:00:00,,,12732039.0,6421514.0,,185.93,70.0,2019
SSH - NE OHIO (362016),General Long Term,Proprietary-Corporation,,,,1.0,10363452.0,,,,,45551424.0,30.0,6361.0,8151.0,4716326.0,10980.0,238.0,,2020-02-29,OH,2107.0,8318.0,,,,2019-03-01 00:00:00,,,4691071.0,1084198.0,,73.73,30.0,2019
SSH - NORTH KNOXVILLE (442015),General Long Term,Proprietary-Corporation,,,,1.0,27586034.0,,,,,152571369.0,68.0,21348.0,8967.0,12285068.0,24820.0,762.0,,2019-12-31,TN,10613.0,9150.0,,,,2019-01-01 00:00:00,,,12240284.0,3233210.0,,187.42,68.0,2019
SSH - NORTHEAST NEW JERSEY  INC. (312019),General Long Term,Proprietary-Corporation,,,,1.0,23796785.0,,,,,97374409.0,62.0,10948.0,117123.0,9886844.0,22630.0,285.0,,2019-10-31,NJ,6351.0,119513.0,,,,2018-11-01 00:00:00,,,9866388.0,4432451.0,,114.0,62.0,2019
SSH - OKLAHOMA CITY INC (372009),General Long Term,Proprietary-Corporation,,,,1.0,32371822.0,,,,,154378018.0,72.0,23235.0,16062.0,13206652.0,26280.0,855.0,,2020-01-31,OK,13555.0,16390.0,,,,2019-02-01 00:00:00,,,13145848.0,9198935.0,,217.6,72.0,2019
SSH - OMAHA  INC. (282001),General Long Term,Proprietary-Corporation,,,,1.0,18739667.0,,,,,72499983.0,52.0,10331.0,163.0,6665562.0,19032.0,380.0,,2020-06-30,NE,7155.0,166.0,,,,2019-07-01 00:00:00,,,6647544.0,8196224.0,,96.1,52.0,2019
SSH - ORLANDO (102003),General Long Term,Proprietary-Corporation,,,,1.0,47344287.0,,,,,256801554.0,99.0,31072.0,118254.0,20172988.0,36135.0,926.0,,2019-12-31,FL,12786.0,120668.0,,,,2019-01-01 00:00:00,,,20104532.0,18783321.0,,97.92,99.0,2019
SSH - PALM BEACH  LLC (102023),General Long Term,Proprietary-Corporation,,,,1.0,32395262.0,,,,,143432289.0,60.0,18931.0,147589.0,13298257.0,21900.0,554.0,,2019-11-30,FL,8127.0,150602.0,,,,2018-12-01 00:00:00,,,13259760.0,2090236.0,,213.63,60.0,2019
SSH - PENSACOLA INC (102024),General Long Term,Proprietary-Corporation,,,,1.0,32570503.0,,,,,146136488.0,75.0,23962.0,7036.0,14427937.0,27375.0,899.0,,2019-09-30,FL,13841.0,7179.0,,,,2018-10-01 00:00:00,,,14400465.0,529191.0,,222.01,75.0,2019
SSH - PHOENIX (032001),General Long Term,Proprietary-Corporation,,,,1.0,23537903.0,,,,,110052481.0,48.0,15309.0,3388.0,11473653.0,17520.0,548.0,,2019-11-30,AZ,4831.0,3458.0,,,,2018-12-01 00:00:00,,,11461425.0,5933319.0,,151.14,48.0,2019
SSH - PITTSBURGH / UPMC (392044),General Long Term,Proprietary-Corporation,,,,1.0,21131842.0,,,,,124941926.0,56.0,12200.0,18902.0,9215239.0,20357.0,463.0,,2020-06-30,PA,4653.0,19288.0,,,,2019-07-01 00:00:00,,,9200591.0,7659342.0,,124.36,56.0,2019
SSH - QUAD CITIES  INC. (162001),General Long Term,Proprietary-Corporation,,,,1.0,13458664.0,,,,,49502483.0,50.0,8415.0,,5817162.0,18250.0,332.0,,2020-01-31,IA,6102.0,,,,,2019-02-01 00:00:00,,,5727309.0,3178238.0,,95.72,50.0,2019
SSH - SAGINAW  INC. (232033),General Long Term,Proprietary-Corporation,,,,1.0,13102045.0,,,,,69137857.0,32.0,8256.0,287.0,5877161.0,11712.0,315.0,,2020-02-29,MI,4549.0,293.0,,,,2019-03-01 00:00:00,,,5852262.0,1738297.0,,84.23,32.0,2019
SSH - SAVANNAH (112011),General Long Term,Proprietary-Corporation,,,,1.0,17520300.0,,,,,85110715.0,40.0,10749.0,5300.0,6686360.0,14640.0,390.0,,2020-04-30,GA,5373.0,5408.0,,,,2019-05-01 00:00:00,,,6657814.0,6914609.0,,91.44,40.0,2019
SSH - SIOUX FALLS (432002),General Long Term,Proprietary-Corporation,,,,1.0,10314212.0,,,,,44758021.0,24.0,7187.0,,4603917.0,8784.0,242.0,,2020-02-29,SD,4802.0,,,,,2019-03-01 00:00:00,,,4556778.0,337241.0,,68.53,24.0,2019
SSH - SOUTHEAST OHIO (362031),General Long Term,Proprietary-Corporation,,,,2.0,12924066.0,,,,,57979563.0,35.0,8263.0,69853.0,5319480.0,12810.0,336.0,,2020-03-31,OH,5342.0,23985.0,,,,2019-04-01 00:00:00,,,5302479.0,10678363.0,,76.68,35.0,2019
SSH - SPECTRUM HEALTH (232029),General Long Term,Proprietary-Corporation,,,,1.0,15751647.0,,,,,56572796.0,36.0,9493.0,33231.0,6261880.0,13176.0,309.0,,2020-06-30,MI,3136.0,33397.0,,,,2019-07-01 00:00:00,,,6213584.0,10318656.0,,86.71,36.0,2019
SSH - SPRINGFIELD INC. (262017),General Long Term,Proprietary-Corporation,,,,1.0,20680093.0,,,,,77240941.0,44.0,12753.0,7075.0,6910055.0,16060.0,458.0,,2019-10-31,MO,4369.0,7219.0,,,,2018-11-01 00:00:00,,,6851926.0,5618529.0,,112.25,44.0,2019
SSH - ST LOUIS INC. (262013),General Long Term,Proprietary-Corporation,,,,1.0,32423035.0,,,,,99836696.0,71.0,16766.0,13988.0,10557827.0,25915.0,581.0,,2019-10-31,MO,8245.0,14273.0,,,,2018-11-01 00:00:00,,,10505062.0,5382747.0,,148.42,71.0,2019
SSH - TALLAHASSEE  INC. (102020),General Long Term,Proprietary-Corporation,,,,1.0,23826940.0,,,,,92825932.0,48.0,14376.0,,8662540.0,17568.0,502.0,,2020-02-29,FL,7458.0,,,,,2019-03-01 00:00:00,,,8642208.0,19935894.0,,137.03,48.0,2019
SSH - THE VILLAGES (102028),General Long Term,Proprietary-Corporation,,,0.301724,1.0,4786360.0,,,,,15863382.0,40.0,2530.0,170135.0,1813609.0,14600.0,76.0,,2019-06-30,FL,1034.0,173607.0,,,,2019-04-03 00:00:00,,,1793363.0,1221236.0,,23.92,40.0,2019
SSH - THE VILLAGES (102028),General Long Term,Proprietary-Corporation,,,,1.0,20363175.0,,,,,65017040.0,40.0,11626.0,364656.0,7655769.0,14640.0,365.0,,2020-06-30,FL,4354.0,370724.0,,,,2019-07-01 00:00:00,,,7624133.0,3289616.0,,113.83,40.0,2019
SSH - TRI-CITIES  INC. (442016),General Long Term,Proprietary-Corporation,,,,1.0,14894373.0,,,,,88781595.0,33.0,11598.0,,6904569.0,12045.0,399.0,,2019-10-31,TN,4676.0,,,,,2018-11-01 00:00:00,,,6850731.0,2543695.0,,111.77,33.0,2019
SSH - TULSA / MIDTOWN LLC (372007),General Long Term,Proprietary-Corporation,,,,1.0,15470368.0,,,,,81272874.0,56.0,10329.0,10617.0,6306543.0,20496.0,388.0,,2020-08-31,OK,7009.0,10832.0,,,,2019-09-01 00:00:00,,,6259622.0,3024000.0,,85.5,56.0,2019
SSH - WICHITA  INC. (172007),General Long Term,Proprietary-Corporation,,,,1.0,21513928.0,,,,,109879233.0,48.0,14539.0,120.0,8430956.0,17520.0,520.0,,2019-12-31,KS,8500.0,122.0,,,,2019-01-01 00:00:00,,,8372249.0,5487678.0,,128.18,48.0,2019
SSH - WILMINGTON (082000),General Long Term,Proprietary-Corporation,,,,1.0,17775417.0,,,,,97057032.0,35.0,10614.0,28011.0,7909827.0,11712.0,285.0,,2020-07-31,DE,6271.0,28292.0,,,,2019-08-01 00:00:00,,,7909827.0,6547898.0,,102.99,35.0,2019
SSH - YOUNGSTOWN (362024),General Long Term,Proprietary-Corporation,,,,1.0,26103319.0,,,,,117831051.0,80.0,17440.0,14353.0,10378268.0,29200.0,724.0,,2019-12-31,OH,10224.0,14646.0,,,,2019-01-01 00:00:00,,,10329183.0,9053545.0,,166.82,80.0,2019
SSH -LONGVIEW  INC (452087),General Long Term,Proprietary-Corporation,,,,1.0,12232527.0,,,,,59996488.0,32.0,7610.0,,5351347.0,11680.0,293.0,,2019-12-31,TX,5149.0,,,,,2019-01-01 00:00:00,,,5281392.0,2917336.0,,72.25,32.0,2019
SSH NORTHERN KENTUCKY  LLC (182004),General Long Term,Proprietary-Corporation,,,,1.0,11308876.0,,,,,71502109.0,33.0,7107.0,1931.0,4534583.0,12078.0,261.0,,2020-08-31,KY,2279.0,1970.0,,,,2019-09-01 00:00:00,,,4450193.0,3611008.0,,58.99,33.0,2019
SSM - ST. FRANCIS HOSPITAL (260050),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1350819.0,1042569.0,0.457294,2.0,13079980.0,,1166346.0,785327.0,,28603008.0,38.0,1149.0,981107.0,7366568.0,3420.0,317.0,876753.0,2019-03-31,MO,628.0,1001152.0,,644888.0,11523.0,2019-01-01 00:00:00,,,3351216.0,4534274.0,3265422.0,66.88,38.0,2019
SSM DEPAUL HEALTH CENTER (260104),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,61402219.0,25874764.0,0.252883,1.0,397450543.0,,67896074.0,38197278.0,,1571677958.0,409.0,102538.0,33358798.0,128485116.0,149285.0,23580.0,24146078.0,2019-12-31,MO,26983.0,33539376.0,56.0,19512824.0,,2019-01-01 00:00:00,15.0,,119408956.0,90327328.0,191259505.0,1566.42,353.0,2019
SSM HEALTH GOOD SAMARITAN HOSPITAL (140046),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,28640108.0,5570204.0,0.261648,2.0,147264445.0,,32446773.0,8547245.0,,562834600.0,115.0,27738.0,17505655.0,53833578.0,41975.0,8163.0,5374865.0,2019-12-31,IL,14588.0,17525357.0,16.0,4055194.0,-138437.0,2019-01-01 00:00:00,,,52718221.0,181481151.0,108958868.0,804.61,99.0,2019
SSM HEALTH ST CLARE HOSPITAL (260081),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,29009967.0,11689296.0,0.257717,1.0,179855082.0,,32518922.0,12973365.0,,697877967.0,180.0,40395.0,10733834.0,62077939.0,65700.0,10834.0,11860403.0,2019-12-31,MO,12511.0,10850722.0,10.0,8556745.0,348071.0,2019-01-01 00:00:00,,,60658138.0,181134105.0,63178831.0,713.06,170.0,2019
SSM HEALTH ST. JOSEPH HOSPITAL - LSL (260200),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,27505124.0,10345678.0,0.228787,1.0,161554373.0,,30938735.0,10836212.0,,706132933.0,199.0,35976.0,14159439.0,61382507.0,72635.0,10312.0,12602875.0,2019-12-31,MO,12770.0,14324659.0,8.0,7332019.0,91343.0,2019-01-01 00:00:00,,229508.0,56816101.0,46308134.0,60395156.0,726.83,191.0,2019
SSM HEALTH ST. MARYS HOSPITAL (140034),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,15779337.0,2874994.0,0.260096,2.0,79842193.0,,17617603.0,9327705.0,,306971671.0,92.0,13563.0,8442010.0,32213970.0,33580.0,4133.0,2499856.0,2019-12-31,IL,8608.0,8448159.0,8.0,2141891.0,162437.0,2019-01-01 00:00:00,,,30322831.0,63597322.0,81133851.0,498.32,84.0,2019
