Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
TRINITY ROCK ISLAND (140280),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,56882673.0,13781258.0,0.359421,1.0,225554966.0,,61786510.0,8599117.0,,627550217.0,292.0,65584.0,20378563.0,81341005.0,106580.0,15731.0,19128368.0,2011-12-31,IL,28675.0,19720026.0,29.0,7361250.0,,2011-01-01 00:00:00,,,60105438.0,193349043.0,66029059.0,1181.33,232.0,2011
TROY COMMUNITY HOSPITAL (391305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,534362.0,0.37154,2.0,12082987.0,,,1356973.0,,32521356.0,25.0,7457.0,885256.0,4628424.0,9150.0,546.0,1496115.0,2012-06-30,PA,3185.0,632428.0,,107239.0,,2011-07-01 00:00:00,,,4692324.0,32548346.0,6503339.0,94.0,25.0,2011
TROY REGIONAL MEDICAL CENTER (010126),General Short Term (Acute Care Hospitals),Governmental-City-County,5243740.0,1791006.0,0.227626,2.0,23288138.0,,5301302.0,2878311.0,,102308930.0,97.0,5438.0,1721065.0,12850203.0,35405.0,1719.0,7957223.0,2011-12-31,AL,2846.0,1666956.0,9.0,5642.0,,2011-01-01 00:00:00,,,11291208.0,19575991.0,19830863.0,232.61,88.0,2011
TRUMBULL MEMORIAL HOSPITAL (360055),General Short Term (Acute Care Hospitals),Proprietary-Corporation,26170793.0,2588393.0,0.185066,1.0,125541050.0,,29080285.0,18267754.0,,678357973.0,295.0,55117.0,6058882.0,60396921.0,107675.0,10241.0,12805715.0,2011-12-31,OH,19906.0,6029430.0,30.0,290669.0,,2011-01-01 00:00:00,,,62960807.0,68164335.0,86470031.0,1211.09,265.0,2011
TRUSTPOINT HOSPITAL (670050),General Short Term (Acute Care Hospitals),Proprietary-Other,967980.0,96443.0,0.426416,1.0,15873101.0,,1050912.0,433203.0,,37224413.0,14.0,1259.0,3215.0,7050402.0,5110.0,289.0,327389.0,2011-12-31,TX,929.0,3215.0,,,,2011-01-01 00:00:00,,,3503558.0,18695132.0,1260562.0,83.41,14.0,2011
TUALITY HEALTHCARE (380021),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10377108.0,10371207.0,0.381173,1.0,135501893.0,,11411277.0,14672015.0,,355486228.0,194.0,18668.0,6096660.0,74710025.0,70810.0,4692.0,15401400.0,2011-09-30,OR,4746.0,6059351.0,29.0,4556961.0,,2010-10-01 00:00:00,,,68811943.0,75199916.0,48968048.0,942.3,165.0,2011
TUBA CITY INDIAN MEDICAL CENTER (030073),General Short Term (Acute Care Hospitals),Governmental-City,,,,1.0,,,,,,1.0,73.0,13197.0,,1.0,26645.0,3279.0,,2011-09-30,AZ,3207.0,,,,,2010-10-01 00:00:00,,,,,,,73.0,2011
TUCSON MEDICAL CENTER (030006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,74790729.0,11148938.0,0.281256,1.0,372283332.0,,81394220.0,70953455.0,,1323644688.0,493.0,127142.0,15457808.0,155212544.0,172445.0,29644.0,19435709.0,2011-12-31,AZ,28895.0,15325569.0,36.0,5672567.0,,2011-01-01 00:00:00,44.66,,147565119.0,214689494.0,326319228.0,2580.05,403.0,2011
TUFTS MEDICAL CENTER (220116),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,121231682.0,16576464.0,0.324991,1.0,476000295.0,,127367817.0,127749519.0,,1464655261.0,357.0,95110.0,27917956.0,257417136.0,130305.0,20631.0,21538806.0,2011-09-30,MA,26480.0,28009812.0,96.0,9873151.0,,2010-10-01 00:00:00,325.39,,216665721.0,449243000.0,308638687.0,3502.16,261.0,2011
TULANE UNIVERSITY HOSPITAL & CLINICS (190176),General Short Term (Acute Care Hospitals),Proprietary-Partnership,56166075.0,6290992.0,0.16166,1.0,282503943.0,,59005186.0,66184123.0,,1747520020.0,342.0,73323.0,11801199.0,105043272.0,124830.0,14232.0,34467806.0,2011-12-31,LA,16132.0,13702904.0,,1034513.0,,2011-01-01 00:00:00,194.49,,89292874.0,-50887227.0,566032596.0,1702.51,264.0,2011
TULARE REGIONAL MEDICAL CENTER (050359),General Short Term (Acute Care Hospitals),Governmental-Hospital District,13480504.0,5795092.0,0.255087,1.0,71324916.0,,15071932.0,15726469.0,,279610568.0,112.0,22922.0,3244092.0,31305117.0,40992.0,5413.0,14987765.0,2012-06-30,CA,7546.0,3010640.0,14.0,2095393.0,,2011-07-01 00:00:00,,,30698072.0,130635759.0,97630439.0,428.75,94.0,2011
TULSA SPINE HOSPITAL (370216),General Short Term (Acute Care Hospitals),Proprietary-Partnership,7940726.0,50104.0,0.213212,1.0,49884362.0,,8814783.0,4382428.0,,233966057.0,37.0,5028.0,3222276.0,10829219.0,13505.0,2172.0,402167.0,2011-12-31,OK,1804.0,3169938.0,,,,2011-01-01 00:00:00,,,10970467.0,15966121.0,15801241.0,241.6,37.0,2011
TULSA-AMG SPECIALITY HOSPITAL (372011),General Long Term,Voluntary Nonprofit-Other,,-27615.0,0.352832,1.0,13316231.0,,,,,37740991.0,46.0,11180.0,1211.0,4243305.0,16790.0,438.0,,2011-11-30,OK,8357.0,1210.0,,,,2010-12-01 00:00:00,,,4124015.0,1328380.0,,80.25,46.0,2011
TUOLUMNE GEN. HOSPITAL (050325),General Short Term,Governmental-County,,,,,,,,,,,,,,,,,,2011-11-23,CA,,,,,,2011-07-01 00:00:00,,,,,,,,2011
TUOMEY REGIONAL MEDICAL CENTER (420070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,33285762.0,4903213.0,0.314308,1.0,156944067.0,,36480162.0,27333651.0,,499331929.0,210.0,64334.0,10194546.0,65923859.0,76650.0,10939.0,16123064.0,2011-09-30,SC,29554.0,9980138.0,23.0,,,2010-10-01 00:00:00,,,59281596.0,152088513.0,100822848.0,1350.8,187.0,2011
TURNING POINT HOSPITAL (110209),General Short Term (Acute Care Hospitals),Proprietary-Corporation,9403452.0,-379466.0,0.294797,1.0,8616887.0,,9951612.0,,,29229904.0,43.0,8062.0,6105047.0,5202919.0,15695.0,2156.0,,2011-12-31,GA,7179.0,5558841.0,,,,2011-01-01 00:00:00,,,4462032.0,-18952683.0,,112.52,43.0,2011
TURTLE LAKE COMMUNITY HOSPITAL (351304),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,14239.0,1.148178,2.0,3773729.0,,,805756.0,,3286712.0,25.0,6336.0,427132.0,1996021.0,9150.0,24.0,14628.0,2012-06-30,ND,326.0,431542.0,,8452.0,,2011-07-01 00:00:00,,,,1949025.0,870323.0,46.81,25.0,2011
TWIN CITIES COMMUNITY HOSPITAL (050633),General Short Term (Acute Care Hospitals),Proprietary-Corporation,19380805.0,2821566.0,0.123011,1.0,76400132.0,,21883103.0,7483589.0,,621082094.0,122.0,23134.0,3247266.0,36001219.0,44652.0,5715.0,17900396.0,2012-05-31,CA,11087.0,3159934.0,18.0,660090.0,,2011-06-01 00:00:00,,,35579273.0,7889472.0,100043333.0,348.9,104.0,2011
TWIN CITIES HOSPITAL (100054),General Short Term (Acute Care Hospitals),Proprietary-Corporation,6641650.0,1190548.0,0.116426,1.0,32875682.0,,7507552.0,1006544.0,,282373537.0,57.0,6432.0,2458054.0,10667772.0,20862.0,1918.0,9078281.0,2012-05-31,FL,4097.0,2429129.0,8.0,142109.0,,2011-06-01 00:00:00,,,11146690.0,-28665709.0,20935192.0,180.87,49.0,2011
TWIN CITY HOSPITAL (361302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,338595.0,0.614797,2.0,6034757.0,,,234900.0,,9815852.0,25.0,826.0,470190.0,2656893.0,9125.0,207.0,377973.0,2011-05-08,OH,536.0,752960.0,,144244.0,,2011-01-01 00:00:00,,,,23053949.0,2176875.0,162.29,25.0,2011
TWIN CITY HOSPITAL (361302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,787292.0,0.522525,2.0,10064727.0,,,1043693.0,,19261705.0,25.0,1240.0,1536203.0,5156825.0,9125.0,326.0,1323144.0,2011-12-31,OH,779.0,1163422.0,,137212.0,,2011-05-09 00:00:00,,,,9930076.0,4008206.0,171.82,25.0,2011
TWIN COUNTY REGIONAL HOSPITAL (490115),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10733727.0,1176907.0,0.351699,2.0,43779704.0,,11984034.0,4598412.0,,124480503.0,149.0,14931.0,4214817.0,22178785.0,54385.0,3209.0,,2011-09-30,VA,8640.0,4167102.0,10.0,1341984.0,,2010-10-01 00:00:00,,,19110856.0,16712435.0,18107044.0,444.37,139.0,2011
TWIN CREEKS HOSPITAL (673025),Rehabilitation,Proprietary-Partnership,5582280.0,16648.0,0.574693,1.0,7155189.0,,,,,12450462.0,40.0,6386.0,46.0,3597448.0,14600.0,581.0,43185.0,2011-12-31,TX,4194.0,46.0,,,,2011-01-01 00:00:00,,,,2209756.0,,61.33,40.0,2011
TWIN LAKES REGIONAL MEDICAL CENTER (180070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,8099874.0,2358223.0,0.294432,2.0,32023875.0,0.896,7702322.0,5080115.0,,108764969.0,75.0,11588.0,3055414.0,12954877.0,27450.0,3035.0,5552714.0,2012-06-30,KY,5580.0,2959252.0,6.0,783489.0,,2011-07-01 00:00:00,,,12954877.0,22041610.0,20829229.0,317.06,69.0,2011
TWIN RIVERS REGIONAL MEDICAL CENTER (260015),General Short Term (Acute Care Hospitals),Proprietary-Corporation,8041594.0,2032919.0,0.134389,2.0,39060890.0,,8437413.0,23442145.0,,290654993.0,101.0,14406.0,5215025.0,14920499.0,36865.0,4400.0,7325042.0,2011-12-31,MO,4184.0,4840447.0,6.0,1147934.0,,2011-01-01 00:00:00,,,12749747.0,-82019986.0,96930060.0,298.4,95.0,2011
TWIN VALLEY - COLUMBUS CAMPUS (364007),Psychiatric,Governmental-State,,,,1.0,42911467.0,,,,,587064.0,228.0,73383.0,34794.0,41438298.0,82348.0,1611.0,,2012-06-30,OH,3140.0,28486.0,,,,2011-07-01 00:00:00,,,,,,551.0,228.0,2011
TWO RIVERS HOSPITAL (264017),Psychiatric,Proprietary-Corporation,,,,1.0,14473048.0,,,,,41031172.0,105.0,17536.0,153414.0,7595947.0,38325.0,2804.0,,2011-12-31,MO,5412.0,151963.0,,,,2011-01-01 00:00:00,,,,-18207420.0,,141.09,105.0,2011
TX SPEC HOSPITAL AT DALLAS (452067),General Long Term,Proprietary-Other,,-176864.0,1.003999,1.0,7278255.0,,,,,7249262.0,66.0,3650.0,,2677547.0,24156.0,151.0,,2012-05-31,TX,2716.0,,,,,2011-06-01 00:00:00,,,2491904.0,8797919.0,,41.0,66.0,2011
TX SPEC HOSPITAL-WICHITA FALLS (452068),General Long Term,Proprietary-Other,,-62638.0,0.517096,1.0,6647804.0,,,,,12856046.0,31.0,7161.0,,2808807.0,11346.0,245.0,,2012-05-31,TX,4964.0,,,,,2011-06-01 00:00:00,,,2698450.0,-1998947.0,,56.0,31.0,2011
TYLER CONTINUECARE HOSPITAL (452091),General Long Term,Proprietary-Other,18386411.0,-17773.0,0.190453,1.0,19731983.0,,,,,103605693.0,51.0,17546.0,951.0,8623574.0,18615.0,684.0,,2011-12-31,TX,13899.0,952.0,,,,2011-01-01 00:00:00,,,,2463452.0,,148.94,51.0,2011
TYLER COUNTY HOSPITAL (450460),General Short Term (Acute Care Hospitals),Governmental-Hospital District,2214719.0,1540794.0,0.507455,2.0,9627380.0,,2146974.0,270550.0,,18971896.0,25.0,2167.0,830231.0,4592319.0,9150.0,636.0,1191805.0,2012-06-30,TX,1505.0,889066.0,,992589.0,,2011-07-01 00:00:00,,,4376861.0,1989882.0,1197326.0,95.96,25.0,2011
TYLER HEALTHCARE CENTER (241348),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,240294.0,0.733026,2.0,10712993.0,,,1238378.0,,14614747.0,21.0,449.0,1141300.0,5559057.0,7665.0,89.0,324796.0,2012-02-29,MN,265.0,1108178.0,,2210.0,,2011-03-01 00:00:00,,,,3333754.0,1822799.0,72.45,21.0,2011
TYLER HOLMES MEMORIAL HOSPITAL (251312),General Short Term (Critical Access Hospitals),Governmental-County,,592671.0,0.485518,2.0,8846858.0,,,835196.0,,18221490.0,25.0,3564.0,2232117.0,5144682.0,9125.0,573.0,1397144.0,2011-09-30,MS,2996.0,1717508.0,,,,2010-10-01 00:00:00,,,4192629.0,771040.0,2134227.0,108.9,25.0,2011
TYLER MEMORIAL HOSPITAL (390192),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3440448.0,884227.0,0.279816,1.0,20531932.0,,3594675.0,785534.0,,73376417.0,48.0,5805.0,1329049.0,9546758.0,20496.0,1425.0,3090458.0,2012-06-30,PA,2797.0,1294576.0,6.0,19467.0,,2011-05-01 00:00:00,,,9521368.0,13634297.0,7845214.0,222.28,42.0,2011
TYRONE HOSPITAL (391307),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,535827.0,0.348497,2.0,13613864.0,,,936037.0,,39064524.0,25.0,2530.0,1841376.0,5851819.0,9150.0,701.0,2111693.0,2012-06-30,PA,1032.0,1225784.0,5.0,31111.0,,2011-07-01 00:00:00,,,,2848475.0,6429462.0,151.96,20.0,2011
U OF U HOSPITALS & CLINICS (460009),General Short Term (Acute Care Hospitals),Governmental-State,93462426.0,51291049.0,0.476316,1.0,844129862.0,,100540542.0,62148097.0,,1772205323.0,436.0,120809.0,48401101.0,335163515.0,159576.0,24924.0,45773786.0,2012-06-30,UT,24410.0,48600053.0,34.0,29759606.0,,2011-07-01 00:00:00,341.72,,294275491.0,502408639.0,188550928.0,6450.88,293.0,2011
U OF UTAH NEUROPSYCHIATRIC INSTITUTE (464009),Psychiatric,Governmental-State,,1280768.0,0.438939,1.0,35575143.0,,,,,81048116.0,108.0,32012.0,114204.0,18862293.0,39500.0,3949.0,2971513.0,2012-06-30,UT,3213.0,114955.0,,,,2011-07-01 00:00:00,8.7,,,63342998.0,,396.55,108.0,2011
UAB MEDICAL WEST (010114),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,18174089.0,8750991.0,0.191825,1.0,76386926.0,,20257314.0,15789772.0,,403988039.0,190.0,36727.0,4680730.0,40889950.0,69540.0,4813.0,38303746.0,2011-12-31,AL,12996.0,4487596.0,65.0,1465495.0,,2011-01-01 00:00:00,,,35442840.0,42660274.0,45982927.0,764.3,125.0,2011
UBH EL PASO HOSPITAL (454109),Psychiatric,Proprietary-Corporation,,,,1.0,19642652.0,,,,,107019840.0,163.0,43839.0,177761.0,11132824.0,59495.0,3747.0,,2011-12-31,TX,10265.0,177760.0,,,,2011-01-01 00:00:00,,,,-11394653.0,,231.08,163.0,2011
UBH OF OREGON  LLD D/B/A CEDAR HILLS (384012),Psychiatric,Proprietary-Other,,,,1.0,17774614.0,,,,,64368263.0,78.0,26339.0,258209.0,9603400.0,28470.0,2276.0,,2011-12-31,OR,8993.0,258209.0,,,,2011-01-01 00:00:00,,,,-6053785.0,,166.68,78.0,2011
UBH OF PHOENIX  LLC (034026),Psychiatric,Proprietary-Corporation,,,,1.0,14084958.0,,,,,42370116.0,122.0,19336.0,84891.0,7840250.0,44530.0,2125.0,,2011-12-31,AZ,5024.0,84891.0,,,,2011-01-01 00:00:00,,,,7564472.0,,124.38,122.0,2011
UC DAVIS MEDICAL CENTER (050599),General Short Term (Acute Care Hospitals),Governmental-State,169832799.0,53533427.0,0.180417,1.0,1129535770.0,,197783970.0,127043459.0,,6260697568.0,562.0,165587.0,59561458.0,594712129.0,202320.0,29478.0,82569120.0,2012-06-30,CA,45205.0,55418196.0,40.0,39019788.0,,2011-07-01 00:00:00,481.52,,519810353.0,597318757.0,1526123625.0,6998.54,409.0,2011
UCI MEDICAL CENTER (050348),General Short Term (Acute Care Hospitals),Governmental-State,90424958.0,18925333.0,0.217646,1.0,647107322.0,,94753746.0,107070586.0,,2973210482.0,350.0,92800.0,34093986.0,307972694.0,128100.0,17900.0,11631771.0,2012-06-30,CA,19209.0,36113009.0,92.0,16850495.0,,2011-07-01 00:00:00,303.84,,282073823.0,475931236.0,795395823.0,4012.65,240.0,2011
UCSD MEDICAL CENTER (050025),General Short Term (Acute Care Hospitals),Governmental-State,144774490.0,85997794.0,0.320447,1.0,865124477.0,,146350495.0,75657412.0,,2699742999.0,528.0,143612.0,37176269.0,408475720.0,191736.0,25008.0,98192311.0,2012-06-30,CA,33667.0,38166740.0,,55414750.0,,2011-07-01 00:00:00,357.87,,354649359.0,355179608.0,491723448.0,5423.21,397.0,2011
UCSF MEDICAL CENTER (050454),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,220882621.0,22253299.0,0.255808,1.0,1478183791.0,,231619017.0,152196422.0,,5778493399.0,650.0,180663.0,77054199.0,700799378.0,238320.0,28038.0,64137293.0,2012-06-30,CA,42982.0,77673302.0,128.0,6213936.0,,2011-07-01 00:00:00,513.15,,674191045.0,1207798000.0,1343034494.0,6804.0,490.0,2011
UF HEALTH SHANDS (100113),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,217087803.0,118352241.0,0.318088,1.0,897324351.0,,246006280.0,186874138.0,,2820996069.0,742.0,234062.0,35534085.0,323078323.0,271530.0,25000.0,97520369.0,2012-06-30,FL,71963.0,35638690.0,,87687134.0,,2011-07-01 00:00:00,536.01,,259440520.0,153304797.0,506201153.0,3505.0,603.0,2011
UH AHUJA MEDICAL CENTER (360359),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9416225.0,2518658.0,0.365468,1.0,84278026.0,,15068693.0,2618824.0,,230602757.0,80.0,14543.0,2535095.0,28916026.0,24358.0,3921.0,1024592.0,2011-12-31,OH,6405.0,2540476.0,14.0,2144202.0,,2011-03-01 00:00:00,,,27215627.0,3979985.0,15961871.0,689.0,66.0,2011
UH BEDFORD MEDICAL CENTER (360115),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10108123.0,4383318.0,0.274188,1.0,48183191.0,,11179612.0,5125706.0,,175730308.0,77.0,15740.0,1860435.0,20022721.0,28105.0,3489.0,2130352.0,2011-12-31,OH,7627.0,1863778.0,11.0,3813654.0,,2011-01-01 00:00:00,0.71,,18937396.0,3305237.0,26769100.0,395.28,66.0,2011
UH CASE MEDICAL CENTER (360137),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,163197489.0,36067238.0,0.286867,1.0,841297525.0,,172931617.0,140168866.0,,2932713854.0,536.0,150096.0,40006490.0,428126775.0,193309.0,27788.0,16900437.0,2011-12-31,OH,50207.0,40373613.0,20.0,31381072.0,,2011-01-01 00:00:00,454.13,,284096319.0,196320000.0,489166273.0,6915.65,462.0,2011
UH CONNEAUT MEDICAL CENTER (361308),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2020659.0,0.399056,2.0,24918645.0,,,2212887.0,,62444001.0,25.0,2668.0,2831404.0,10266596.0,9125.0,722.0,528807.0,2011-12-31,OH,1713.0,2793842.0,5.0,1828032.0,,2011-01-01 00:00:00,,,,1623164.0,10835419.0,200.02,20.0,2011
UH GEAUGA MEDICAL CENTER (360192),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,16583470.0,3119266.0,0.266351,1.0,101062704.0,,18449969.0,7123020.0,,379434411.0,108.0,26014.0,5469150.0,36172274.0,39420.0,6679.0,2806187.0,2011-12-31,OH,10585.0,5491259.0,12.0,2397609.0,,2011-01-01 00:00:00,1.65,,33071189.0,6055261.0,32626033.0,676.61,96.0,2011
UH GENEVA MEDICAL CENTER (361307),Critical Access Hospitals,Voluntary Nonprofit-Other,,2300871.0,0.314602,2.0,32258343.0,,,2983581.0,,102537029.0,25.0,5440.0,2914620.0,13446364.0,9125.0,1449.0,1331195.0,2011-12-31,OH,3412.0,2078904.0,5.0,1917154.0,,2011-01-01 00:00:00,,,,3607043.0,14207556.0,262.79,20.0,2011
UH RICHMOND MEDICAL CENTER (360075),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,15413107.0,4192485.0,0.241292,1.0,44202775.0,,17113523.0,4679243.0,,183191942.0,60.0,13046.0,2840471.0,23318928.0,21900.0,3224.0,2459583.0,2011-12-31,OH,5919.0,3041327.0,8.0,3624598.0,,2011-01-01 00:00:00,59.76,,17945426.0,3289924.0,25550912.0,460.9,52.0,2011
UHS HOSPITALS (330394),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,62356347.0,10426934.0,0.36571,1.0,338798442.0,,68431443.0,57443189.0,,926413083.0,394.0,82723.0,19162344.0,164809923.0,143810.0,14993.0,23892567.0,2011-12-31,NY,32994.0,19183455.0,36.0,1757685.0,,2011-01-01 00:00:00,68.9,,149939302.0,239088739.0,166243148.0,2987.0,344.0,2011
UHS OF BOWLING GREEN LLC (184017),Psychiatric,Voluntary Nonprofit-Other,,,,,,,,,,,,,,,,,,2011-12-31,KY,,,,,,2011-01-01 00:00:00,,,,,,,,2011
UINTAH BASIN MEDICAL CENTER (460019),General Short Term (Acute Care Hospitals),Governmental-County,2503348.0,3495937.0,0.556903,2.0,42025462.0,,2712561.0,3742913.0,,75462780.0,49.0,5503.0,1491729.0,20305440.0,17934.0,1726.0,5206453.0,2012-06-30,UT,1223.0,1423436.0,4.0,626120.0,,2011-07-01 00:00:00,,,13208428.0,26835515.0,7437018.0,330.3,45.0,2011
UKIAH VALLEY MEDICAL CENTER (050301),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,12747195.0,3120364.0,0.323453,2.0,80086170.0,,14556825.0,11758438.0,,247597402.0,57.0,13271.0,3678933.0,35785401.0,20805.0,3994.0,4450525.0,2011-12-31,CA,5108.0,4528146.0,6.0,1695229.0,,2011-01-01 00:00:00,,,31144347.0,26776142.0,57890905.0,515.49,47.0,2011
UMASS MEMORIAL MEDICAL CENTER (220163),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,221849387.0,41938643.0,0.327868,1.0,1084987190.0,,228904745.0,193058410.0,,3309216276.0,607.0,202760.0,50533709.0,470388522.0,222608.0,44636.0,33658100.0,2011-09-30,MA,64186.0,49914561.0,81.0,31959156.0,,2010-10-01 00:00:00,467.28,,416052392.0,995635751.0,713833910.0,5957.22,469.0,2011
UMDNJ - UNIVERSITY HOSPITAL (310119),General Short Term (Acute Care Hospitals),Governmental-State,69033102.0,123233886.0,0.228678,1.0,445299829.0,,69943156.0,102437856.0,,1947279931.0,400.0,98451.0,14525900.0,273462680.0,144376.0,17034.0,127403543.0,2012-06-30,NJ,16753.0,13732923.0,95.0,94526428.0,,2011-07-01 00:00:00,327.96,,193918058.0,189246000.0,647040204.0,3541.0,295.0,2011
UMMHC CLINTON HOSPITAL (220058),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2121521.0,709380.0,0.252337,1.0,20882707.0,,2432461.0,4142540.0,,82757368.0,21.0,2898.0,975518.0,11686365.0,7665.0,856.0,1293666.0,2011-09-30,MA,1551.0,963624.0,,408004.0,,2010-10-01 00:00:00,,,9729546.0,5067266.0,12069920.0,135.83,21.0,2011
UNDERWOOD-MEMORIAL HOSPITAL (310081),General Short Term (Acute Care Hospitals),Proprietary-Other,38965403.0,1702535.0,0.153198,1.0,154923945.0,,43476317.0,17219653.0,,1011267151.0,219.0,50379.0,7343347.0,79346155.0,79935.0,11414.0,11846515.0,2011-12-31,NJ,25112.0,7275095.0,14.0,,,2011-01-01 00:00:00,16.61,,68000909.0,109177323.0,115819044.0,1181.0,205.0,2011
UNICOI COUNTY MEMORIAL HOSPITAL (440001),General Short Term (Acute Care Hospitals),Governmental-City-County,3228827.0,-116329.0,0.516715,1.0,19040701.0,,3154936.0,,,36849534.0,48.0,4627.0,1210919.0,7400425.0,17566.0,1096.0,,2012-06-30,TN,2319.0,1131366.0,2.0,,,2011-07-01 00:00:00,,,6120039.0,6458193.0,,157.5,46.0,2011
UNION COUNTY GEN. HOSPITAL (321304),General Short Term (Critical Access Hospitals),Governmental-County,,927720.0,0.700622,2.0,8516106.0,,,1108147.0,,12155060.0,25.0,1534.0,1646509.0,4314515.0,9150.0,242.0,350615.0,2012-06-30,NM,907.0,1426625.0,,699492.0,,2011-07-01 00:00:00,,,,9413352.0,1408260.0,72.5,25.0,2011
UNION COUNTY HOSPITAL DISTRICT (141342),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,487336.0,0.265867,2.0,15021585.0,,,1155812.0,,56500365.0,25.0,3345.0,1093644.0,7294000.0,9125.0,764.0,2472363.0,2011-12-31,IL,2630.0,396950.0,,24118.0,,2011-01-01 00:00:00,,,,9857847.0,8093218.0,156.89,25.0,2011
UNION GENERAL HOSPITAL  INC. (191301),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,829474.0,0.648518,1.0,10223153.0,,,1117746.0,,15763881.0,25.0,2172.0,1677046.0,4355830.0,9150.0,316.0,1314626.0,2012-06-30,LA,1770.0,1604621.0,,18184.0,,2011-07-01 00:00:00,,,,663328.0,2220990.0,88.7,25.0,2011
UNION GENERAL HOSPITAL (110051),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5106336.0,2675302.0,0.442532,2.0,35623342.0,,5126440.0,834940.0,,80498935.0,45.0,6639.0,4938968.0,18479377.0,16470.0,1869.0,5005267.0,2012-04-30,GA,2928.0,4590253.0,5.0,500861.0,,2011-05-01 00:00:00,,,14150790.0,5776310.0,2374970.0,314.15,40.0,2011
UNION HOSPITAL  INC. (150023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,67260122.0,19489598.0,0.289482,1.0,304491198.0,,72257894.0,46391520.0,,1051850029.0,295.0,74593.0,38621521.0,100612663.0,108904.0,16022.0,34480593.0,2012-08-31,IN,37544.0,37910049.0,36.0,9780661.0,,2011-09-01 00:00:00,18.34,,81872904.0,337433228.0,109033353.0,1873.0,244.0,2011
UNION HOSPITAL ASSOCIATION (360010),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,14998797.0,5832652.0,0.425998,2.0,81647273.0,,16463086.0,8715776.0,,191661104.0,144.0,24943.0,5182660.0,42733840.0,52560.0,6375.0,6208741.0,2011-12-31,OH,10613.0,5167633.0,10.0,3273919.0,,2011-01-01 00:00:00,,,39714097.0,44064687.0,28232248.0,841.69,106.0,2011
UNION HOSPITAL CLINTON (151326),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2191727.0,0.29408,2.0,20279350.0,,,3798333.0,,68958564.0,25.0,2884.0,3479065.0,9206006.0,9150.0,1344.0,4514863.0,2012-08-31,IN,1715.0,1593067.0,6.0,1051641.0,,2011-09-01 00:00:00,,,,,11792456.0,159.66,19.0,2011
