Hospital,Hospital type,Control type,IPPS Payment amount (unadjusted),Total Inpatient DaysOutpatient Visits: Total Hospital (S3_1_C8_14),S10 DATA: Cost of Uncompensated Care (S10_C1_30),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Payment to cost ratio,HAC reduction adjustment amount,HVBP payment adjustment amount,Total Salaries,State,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: Total Hospital,"ADJUSTED SALARIES, Subtotal Salaries",IPPS Interim payment,S10 DATA: Net Revenue from Medicaid (S10_C1_2),S10 DATA: Cost of charity care (S10_C3_23),NUMBER OF BEDS: ICU,BED DAYS: Total Hospital,Total Charges,Total Costs,S10 DATA: Total Bad Debt expense (S10_C1_26),REIMBURSEMENT SETTLEMENT: Interim payments,Total Inpatient DaysOutpatient Visits: Total Facility FTEs (S3_1_C9_27),Total Inpatient DaysOutpatient Visits: Total discharges (S3_1_C15_14),Medicare Inpatient DaysOutpatient Visits: Total Hospital (S3_1_C6_14),S10 DATA: Medicaid charges (S10_C1_6),S10 DATA: Cost To Charge Ratio (S10_C1_1),Total Liabilities,Fiscal Year Begin Date,Fiscal Year End Date,Beginning FFY
VIBRA SPECIALTY HOSP PORTLAND (382004),General Long Term,Proprietary-Corporation,,15462.0,-30248.0,,,,,12137649.0,OR,12956.0,73.0,12137649.0,,,,,26645.0,92289684.0,28107583.0,,12697.0,,476.0,7785.0,,0.304558,6899156.0,2013-02-01 00:00:00,2014-01-31,2013
VICTOR VALLEY COMMUNITY HOSPITAL (050517),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4035228.0,8693.0,1311613.0,,,,-12246.0,9316418.0,CA,526036.0,101.0,9316418.0,3799126.0,15092657.0,147954.0,10.0,13635.0,83175217.0,21528412.0,4579652.0,371552.0,,2283.0,1733.0,32341407.0,0.258832,13933049.0,2012-10-01 00:00:00,2013-02-12,2013
VICTOR VALLEY GLOBAL MEDICAL CENTER (050517),General Short Term (Acute Care Hospitals),Proprietary-Corporation,10791982.0,18684.0,3294196.0,,,,-22679.0,26631481.0,CA,1070668.0,101.0,27030822.0,10020899.0,53888544.0,883708.0,10.0,36865.0,259203864.0,59074127.0,10734633.0,1051200.0,,5683.0,3977.0,115836317.0,0.227906,13940466.0,2013-02-13 00:00:00,2013-12-31,2013
VICTORIA WARM SPRINGS SPECIALTY HOSP (452094),General Long Term,Proprietary-Partnership,,9076.0,,,,,,5350784.0,TX,360674.0,26.0,,,,,,9490.0,37047659.0,12296383.0,,355620.0,,361.0,7473.0,,,2438178.0,2013-01-01 00:00:00,2013-12-31,2013
VIERA HOSPITAL INC (100315),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,16425526.0,14127.0,2993630.0,,,,-8438.0,25105417.0,FL,3420374.0,84.0,20329742.0,11302442.0,1841978.0,2501018.0,20.0,30680.0,283076240.0,80944911.0,1751286.0,3390261.0,,3580.0,6430.0,12832795.0,0.285947,95869797.0,2012-10-01 00:00:00,2013-09-30,2013
VILLA FELICIANA (190199),General Short Term (Acute Care Hospitals),Governmental-State,234431.0,778.0,,,,,,8575239.0,LA,,37.0,3217535.0,178937.0,,,,13505.0,16888159.0,18013365.0,,,,60.0,512.0,,1.067761,18234361.0,2013-07-01 00:00:00,2014-06-30,2013
VIRGINIA BEACH PSYCHIATRIC CENTER (494025),Psychiatric,Proprietary-Corporation,,28387.0,,,,,,8125116.0,VA,85594.0,100.0,,,,,,36500.0,28364201.0,13172047.0,,89734.0,,3921.0,8290.0,,,32692241.0,2013-01-01 00:00:00,2013-12-31,2013
VIRGINIA GAY HOSPITAL (161349),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2019.0,477477.0,,,,,11258698.0,IA,1953744.0,25.0,,,1928399.0,158339.0,,9125.0,34766334.0,20710531.0,545142.0,2008472.0,,219.0,1402.0,3084219.0,0.595706,6393137.0,2013-07-01 00:00:00,2014-06-30,2013
VIRGINIA HOSPITAL CENTER ARLINGTON (490050),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,75362224.0,89458.0,11463210.0,,,,232044.0,136067925.0,VA,22316084.0,282.0,126075314.0,68602753.0,13632144.0,6915776.0,32.0,102930.0,1027900534.0,318756292.0,15287986.0,22165007.0,33.55,20596.0,29157.0,45927269.0,0.310104,196168306.0,2013-01-01 00:00:00,2013-12-31,2013
VIRGINIA MASON MEDICAL CENTER (500005),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,85649513.0,68658.0,22667087.0,,,,73445.0,481678479.0,WA,54296166.0,235.0,285461310.0,78647817.0,12744693.0,18644355.0,31.0,85775.0,1278248800.0,596489133.0,9747635.0,53506387.0,104.57,15774.0,22767.0,42104012.0,0.466646,698538909.0,2013-01-01 00:00:00,2013-12-31,2013
VISTA HEALTH FORT SMITH (044006),Psychiatric,Proprietary-Other,,2482.0,,,,,,2164878.0,AR,,30.0,,,,,,10980.0,7679785.0,3238730.0,,,,372.0,597.0,,,113286.0,2012-10-01 00:00:00,2012-12-31,2013
VISTA HEALTH FORT SMITH (044006),Psychiatric,Proprietary-Corporation,,12197.0,,,,,,9429103.0,AR,408892.0,45.0,,,,,,16425.0,32317548.0,12153625.0,,402364.0,,1590.0,2878.0,,,1269630.0,2013-01-01 00:00:00,2013-12-31,2013
VISTA HEALTH TEXARKANA (044020),Psychiatric,Proprietary-Corporation,,4662.0,,,,,,7393305.0,AR,525689.0,37.0,,,,,,13505.0,19955099.0,8200813.0,,517900.0,,620.0,759.0,,,788555.0,2013-01-01 00:00:00,2013-12-31,2013
VISTA MEDICAL CENTER - EAST (140084),General Short Term (Acute Care Hospitals),Proprietary-Corporation,44501398.0,44459.0,10441332.0,,,,37903.0,52725594.0,IL,8939693.0,190.0,57070685.0,40328086.0,27290284.0,7744710.0,23.0,69426.0,1011866101.0,124956591.0,23340427.0,9393091.0,,11610.0,20917.0,228881375.0,0.123491,117152329.0,2012-12-01 00:00:00,2013-11-30,2013
VISTA MEDICAL CENTER HOSPITAL (450831),General Short Term (Acute Care Hospitals),Proprietary-Corporation,584831.0,259.0,-462.0,,,,,3473413.0,TX,443671.0,43.0,3645501.0,555731.0,48792.0,,,15695.0,29580040.0,8763497.0,,434535.0,,156.0,51.0,294634.0,0.296264,14786287.0,2013-09-01 00:00:00,2014-08-31,2013
VISTA MEDICAL CENTER WEST (140033),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,3388.0,1692119.0,,,,,7440582.0,IL,214737.0,16.0,4654455.0,,2032563.0,880234.0,,5840.0,90326143.0,15520061.0,4865131.0,231437.0,,461.0,,32020883.0,0.171822,-4585505.0,2012-12-01 00:00:00,2013-11-30,2013
VOLUNTEER COMMUNITY HOSPITAL (440061),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4834340.0,5931.0,565133.0,,,,7250.0,9354176.0,TN,1593264.0,41.0,9364338.0,4338041.0,2309225.0,269482.0,6.0,14965.0,154710868.0,20357302.0,2508347.0,1680653.0,,1681.0,2896.0,31410204.0,0.131583,-4043666.0,2013-02-01 00:00:00,2014-01-31,2013
W.A. FOOTE MEMORIAL HOSPITAL (230092),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,75464920.0,71631.0,21766524.0,,,,-38569.0,195209491.0,MI,35961835.0,338.0,134809990.0,69341044.0,46104276.0,11875088.0,14.0,123370.0,1295841763.0,322802580.0,40927175.0,35545411.0,33.14,17645.0,32261.0,208982998.0,0.249106,291091397.0,2013-07-01 00:00:00,2014-06-30,2013
W.J. MANGOLD MEMORIAL HOSPITAL (451337),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,2231.0,1173405.0,,,,,4671207.0,TX,672377.0,25.0,,,644977.0,399572.0,,9125.0,14279566.0,9506834.0,1216236.0,625411.0,,511.0,1113.0,1541268.0,0.665765,1114959.0,2012-10-01 00:00:00,2013-09-30,2013
WABASH COUNTY HOSPITAL (151310),General Short Term (Critical Access Hospitals),Governmental-County,,2252.0,1378549.0,,,,,15430733.0,IN,2574535.0,25.0,,,1144642.0,552071.0,,9125.0,77242855.0,26908913.0,2732600.0,2964630.0,,586.0,1213.0,6101843.0,0.348368,8127960.0,2013-01-01 00:00:00,2013-12-31,2013
WABASH GENERAL HOSPITAL (141327),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2821.0,2114280.0,,,,,13573457.0,IL,3253276.0,25.0,,,1829676.0,132178.0,4.0,9125.0,58095047.0,24715514.0,4773828.0,3273252.0,,651.0,2249.0,8982387.0,0.425432,11261419.0,2013-01-01 00:00:00,2013-12-31,2013
WACCAMAW COMMUNITY HOSPITAL (420098),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,25574930.0,28046.0,9163379.0,,,,9087.0,34570931.0,SC,9257153.0,124.0,34306731.0,21396689.0,12938710.0,2286793.0,8.0,45260.0,396967260.0,114587881.0,23897915.0,9307924.0,,6795.0,14473.0,51870682.0,0.288658,95650911.0,2012-10-01 00:00:00,2013-09-30,2013
WADLEY REGIONAL MEDICAL CENTER (450200),General Short Term (Acute Care Hospitals),Proprietary-Corporation,29013007.0,32591.0,4534014.0,,,,-20153.0,32356636.0,TX,6421222.0,189.0,30935112.0,26468865.0,9048341.0,596504.0,16.0,68985.0,439960982.0,82715015.0,21395206.0,6252243.0,11.3,7059.0,13599.0,65893895.0,0.188005,42159080.0,2013-01-01 00:00:00,2013-12-31,2013
WAGNER COMMUNITY MEMORIAL HOSPITAL (431315),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1108.0,341986.0,,,,,2707077.0,SD,1275857.0,20.0,,,1307394.0,104504.0,,7300.0,14561212.0,7297264.0,477751.0,1347137.0,,202.0,842.0,3146724.0,0.501144,6397864.0,2013-07-01 00:00:00,2014-06-30,2013
WAGONER HOSPITAL AUTHORITY (370166),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4391509.0,12792.0,1325549.0,,,,,8228011.0,OK,1044180.0,100.0,6390645.0,4447476.0,3063472.0,39281.0,6.0,36500.0,42873973.0,14985851.0,3740071.0,1042046.0,,2942.0,3687.0,9865799.0,0.349533,7127128.0,2012-10-01 00:00:00,2013-09-30,2013
WAHIAWA GENERAL HOSPITAL (120004),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10424065.0,13605.0,999781.0,,,,-18517.0,29661156.0,HI,1313954.0,47.0,22967815.0,9650377.0,14501733.0,71872.0,6.0,20025.0,129714600.0,56056568.0,2291499.0,1221734.0,13.05,2492.0,4099.0,42649774.0,0.432153,38520129.0,2013-07-01 00:00:00,2014-06-30,2013
WAKE MED CARY HOSPITAL (340173),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,28891484.0,45254.0,14475636.0,,,,-20883.0,62348788.0,NC,8029266.0,146.0,60152605.0,25942936.0,10261554.0,1406619.0,20.0,47593.0,651021254.0,147348278.0,58344863.0,8136550.0,,9948.0,17511.0,58122373.0,0.226334,653984000.0,2012-10-01 00:00:00,2013-09-30,2013
WAKEMED RALEIGH CAMPUS (340069),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,139393441.0,171782.0,63097711.0,,,,-17679.0,326711589.0,NC,29220507.0,554.0,251874920.0,130299082.0,68761757.0,5419657.0,12.0,189306.0,2635680898.0,623577057.0,247190582.0,29873404.0,53.3,31840.0,63590.0,454744682.0,0.23659,653984000.0,2012-10-01 00:00:00,2013-09-30,2013
WALDEN BEHAVIORAL CARE (224038),Psychiatric,Proprietary-Corporation,,15505.0,-1466.0,,,,,12339347.0,MA,,45.0,10932524.0,,,,,16425.0,27281842.0,13824021.0,,,,1405.0,2996.0,,0.506711,5129032.0,2013-01-01 00:00:00,2013-12-31,2013
WALDO COUNTY GENERAL HOSPITAL (201312),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,5836.0,5932490.0,,,,,34920455.0,ME,9004219.0,25.0,,,12877258.0,3151916.0,4.0,9125.0,105701987.0,58959087.0,5377294.0,9309506.0,,1339.0,3024.0,21061612.0,0.557786,29548845.0,2012-10-01 00:00:00,2013-09-30,2013
WALKER BAPTIST MEDICAL CENTER (010089),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,18204243.0,22750.0,8753259.0,,,,70167.0,25512145.0,AL,9220828.0,135.0,25527224.0,15981647.0,4782472.0,5024785.0,12.0,49275.0,386080865.0,81546112.0,18101132.0,9235321.0,,5992.0,9189.0,53062920.0,0.211215,110093178.0,2013-01-01 00:00:00,2013-12-31,2013
WALLA WALLA GENERAL HOSPITAL (500049),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,5247501.0,4265.0,2528743.0,,,,-4573.0,27586598.0,WA,3268595.0,37.0,15258104.0,4711621.0,3637229.0,1801312.0,5.0,13505.0,133868689.0,50636545.0,2074930.0,3249909.0,,1634.0,1726.0,17016520.0,0.378255,24332431.0,2013-01-01 00:00:00,2013-12-31,2013
WALLACE THOMSON HOSPITAL (420039),General Short Term (Acute Care Hospitals),Governmental-Hospital District,5321676.0,9611.0,3398957.0,,,,-27459.0,12818156.0,SC,1810924.0,59.0,14782188.0,4942353.0,1130191.0,1234989.0,8.0,21535.0,105241814.0,33054387.0,6951644.0,1841260.0,,2145.0,4234.0,4470623.0,0.31408,24085627.0,2012-10-01 00:00:00,2013-09-30,2013
WALLOWA COUNTY HEALTH CARE DISTRICT (381306),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,2663.0,395573.0,,,,,6760068.0,OR,3726251.0,25.0,,,1471625.0,215790.0,,9125.0,19696854.0,15760966.0,277962.0,3490347.0,,492.0,1928.0,2654647.0,0.800177,18540927.0,2013-07-01 00:00:00,2014-06-30,2013
WALTER B JONES (344024),Psychiatric,Governmental-State,,18964.0,-61294.0,,,,,7208948.0,NC,,66.0,7208948.0,,,,,24090.0,11124992.0,15501042.0,,,,1374.0,1336.0,,1.393353,762561.0,2013-07-01 00:00:00,2014-06-30,2013
WALTER KNOX MEMORIAL HOSPITAL (131318),General Short Term (Critical Access Hospitals),Governmental-County,,909.0,562695.0,,,,,4559651.0,ID,1209632.0,16.0,,,1280703.0,21796.0,,5840.0,19054591.0,8948484.0,1197890.0,1016348.0,,329.0,308.0,3027650.0,0.469624,2827908.0,2012-10-01 00:00:00,2013-09-30,2013
WALTER REUTHER PSYCHIATRIC HOSPITAL (234035),Psychiatric,Governmental-State,,68210.0,-162991.0,,,,,20359212.0,MI,6353.0,220.0,20359212.0,,,,,80300.0,42733002.0,48390005.0,,6287.0,,269.0,787.0,,1.13238,240000.0,2012-10-01 00:00:00,2013-09-30,2013
WALTHALL COUNTY GENERAL HOSPITAL (251324),General Short Term (Critical Access Hospitals),Governmental-County,,2180.0,1884264.0,,,,,4775304.0,MS,1804944.0,25.0,,,1706764.0,37500.0,,9125.0,12986422.0,11884427.0,2067229.0,1605907.0,,348.0,1785.0,1503769.0,0.915143,6299402.0,2012-10-01 00:00:00,2013-09-30,2013
WAMEGO HOSPITAL ASSOCIATION (171337),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,1262.0,561958.0,,,,,4575207.0,KS,1885966.0,23.0,,,113376.0,177721.0,,8395.0,14469221.0,9973612.0,636071.0,2490864.0,,115.0,1082.0,632057.0,0.689298,1150922.0,2012-10-01 00:00:00,2013-09-30,2013
WAR MEMORIAL HOSPITAL (511309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,4284.0,1832817.0,,,,,8327746.0,WV,2796867.0,25.0,,,1791674.0,842980.0,,9125.0,30801085.0,19434133.0,1641582.0,3107210.0,,297.0,3125.0,2932575.0,0.630956,4387688.0,2013-01-01 00:00:00,2013-12-31,2013
WARD MEMORIAL HOSPITAL (451373),Critical Access Hospitals,Voluntary Nonprofit-Other,,1235.0,3244681.0,,,,,5160243.0,TX,1232722.0,25.0,,,658105.0,330513.0,,9125.0,12264288.0,9898280.0,3641298.0,850239.0,,362.0,703.0,1519336.0,0.807082,1359431.0,2013-01-01 00:00:00,2013-12-31,2013
WARM SPRINGS MEDICAL CENTER (111316),General Short Term (Critical Access Hospitals),Proprietary-Other,,1204.0,1536423.0,,,,,5565103.0,GA,911722.0,25.0,,,337874.0,128147.0,,9125.0,22196401.0,11335759.0,2860906.0,843348.0,,294.0,600.0,1147689.0,0.510703,4084615.0,2013-01-01 00:00:00,2013-12-31,2013
WARM SPRINGS SPECIALITY HOSPITAL (452062),General Long Term,Proprietary-Partnership,,12101.0,,,,,,6662883.0,TX,208611.0,42.0,,,,,,15330.0,42084081.0,14154988.0,,214809.0,,369.0,7987.0,,,2886698.0,2013-01-01 00:00:00,2013-12-31,2013
WARM SPRINGS SPECIALTY HOSP OF SA (452090),General Long Term,Proprietary-Partnership,,5117.0,,,,,,3617345.0,TX,482.0,26.0,,,,,,9490.0,33384959.0,8133995.0,,472.0,,193.0,3858.0,,,2260170.0,2013-09-01 00:00:00,2014-08-31,2013
WARNER HOSPITAL AND HEALTH SERVICES (141303),General Short Term (Critical Access Hospitals),Governmental-City,,781.0,1037059.0,,,,,5946802.0,IL,2215433.0,22.0,,,2243416.0,428436.0,,8030.0,24029274.0,13820041.0,1335122.0,2122984.0,,236.0,595.0,3976991.0,0.575134,2253104.0,2013-05-01 00:00:00,2014-04-30,2013
WARREN GENERAL HOSPITAL (390146),General Short Term (Acute Care Hospitals),Proprietary-Corporation,8162141.0,10667.0,991365.0,,,,-15109.0,33207361.0,PA,7327087.0,69.0,22641831.0,8091452.0,4401041.0,172491.0,6.0,25185.0,164081571.0,56990490.0,2706585.0,7317637.0,,2537.0,5378.0,22823428.0,0.34733,24297324.0,2013-07-01 00:00:00,2014-06-30,2013
WARREN MEMORIAL HOSPITAL (281330),General Short Term (Critical Access Hospitals),Governmental-City-County,,402.0,61938.0,,,,,2290640.0,NE,738842.0,12.0,,,51555.0,7483.0,,4380.0,4209408.0,4536195.0,51376.0,637992.0,,4.0,347.0,64801.0,1.077633,3519792.0,2012-10-01 00:00:00,2013-09-30,2013
WARREN MEMORIAL HOSPITAL (490033),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5787309.0,6244.0,6783465.0,,,,-8879.0,18124660.0,VA,2173659.0,46.0,14359854.0,5868435.0,3129183.0,4453573.0,8.0,12558.0,92466822.0,40410578.0,5408550.0,2176100.0,7.46,1701.0,2981.0,13447769.0,0.437028,57313145.0,2013-01-01 00:00:00,2013-09-30,2013
WARREN STATE HOSPITAL (394016),Psychiatric,Governmental-State,,64260.0,,,,,,20580086.0,PA,1016741.0,180.0,,,,,,69210.0,42797160.0,43479839.0,,1101504.0,,102.0,1211.0,,,,2013-07-01 00:00:00,2014-06-30,2013
WASHAKIE MEDICAL CENTER (531306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2539.0,1357982.0,,,,,7115901.0,WY,2140595.0,25.0,6492024.0,,1016389.0,754703.0,,9125.0,28923294.0,15184142.0,1229267.0,2000721.0,,652.0,1654.0,2876365.0,0.52498,792323.0,2013-01-01 00:00:00,2013-12-31,2013
WASHINGTON ADVENTIST HOSPITAL (210016),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,63662249.0,64678.0,29382435.0,,,,,82830917.0,MD,14935406.0,252.0,75098179.0,58614887.0,39159699.0,14029925.0,34.0,91980.0,245888181.0,186668196.0,20223050.0,20323975.0,,11671.0,25852.0,44322021.0,0.759159,116553404.0,2013-01-01 00:00:00,2013-12-31,2013
WASHINGTON COUNTY HOSPITAL (011300),General Short Term (Critical Access Hospitals),Governmental-County,,2277.0,-59081.0,,,,,5550055.0,AL,806513.0,15.0,,,194859.0,50965.0,,5475.0,14791781.0,10350903.0,,1047183.0,,208.0,1861.0,4571942.0,0.699774,1191332.0,2012-10-01 00:00:00,2013-09-30,2013
WASHINGTON COUNTY HOSPITAL (141308),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1969.0,366080.0,,,,,6251473.0,IL,2037779.0,22.0,,,1374612.0,82322.0,,8030.0,20750902.0,12710426.0,574353.0,2026150.0,,140.0,1653.0,1799275.0,0.612524,3549938.0,2013-05-01 00:00:00,2014-04-30,2013
WASHINGTON COUNTY HOSPITAL (161344),General Short Term (Critical Access Hospitals),Governmental-County,,4125.0,495135.0,,,,,12047093.0,IA,3402738.0,25.0,,,1958144.0,5847.0,,9125.0,34368780.0,20223009.0,840062.0,3253055.0,,517.0,3163.0,3457774.0,0.588412,21927400.0,2013-07-01 00:00:00,2014-06-30,2013
WASHINGTON COUNTY HOSPITAL (171351),General Short Term (Critical Access Hospitals),Governmental-County,,2175.0,135586.0,,,,,1664738.0,KS,739892.0,25.0,,,101378.0,,,9125.0,4683108.0,3978634.0,171209.0,728964.0,,93.0,427.0,80097.0,0.849571,783717.0,2013-01-01 00:00:00,2013-12-31,2013
WASHINGTON COUNTY MEMORIAL HOSPITAL (261308),General Short Term (Critical Access Hospitals),Governmental-County,,3391.0,2868188.0,,,,,12666359.0,MO,1867620.0,25.0,,,6408665.0,538492.0,,9125.0,42727017.0,24714569.0,4085972.0,2070987.0,,698.0,2388.0,9623341.0,0.57843,13619534.0,2013-09-01 00:00:00,2014-08-31,2013
WASHINGTON COUNTY REG MED CTR (110086),General Short Term (Acute Care Hospitals),Governmental-County,2532412.0,6592.0,2909843.0,,,,-4608.0,12687132.0,GA,1350820.0,56.0,9216689.0,2603816.0,2787758.0,454051.0,6.0,20440.0,43340702.0,22287624.0,4966880.0,1412638.0,,1086.0,2848.0,6772579.0,0.514242,9139326.0,2013-09-01 00:00:00,2014-08-31,2013
WASHINGTON HOSPITAL CENTER (090011),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,257406437.0,216479.0,30277693.0,,,,54370.0,482684553.0,DC,56474911.0,702.0,346655581.0,239439138.0,171058604.0,11753588.0,38.0,256230.0,3078870258.0,819345813.0,70731142.0,54979429.0,299.17,34386.0,92934.0,622348930.0,0.266119,169270225.0,2013-07-01 00:00:00,2014-06-30,2013
WASHINGTON HOSPITAL DISTRICT (050195),General Short Term (Acute Care Hospitals),Governmental-Hospital District,93736042.0,59381.0,13104038.0,,,,-188562.0,176962594.0,CA,16530216.0,334.0,180383271.0,88537910.0,31226278.0,4625822.0,30.0,121995.0,1975263114.0,370307375.0,46408843.0,16334960.0,,11456.0,27987.0,360927265.0,0.187472,624266969.0,2013-07-01 00:00:00,2014-06-30,2013
WASHINGTON REGIONAL MEDICAL CENTER (040004),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,50744467.0,54508.0,10105004.0,,,,30560.0,72817896.0,AR,16545405.0,226.0,69675532.0,46187697.0,8233938.0,4292381.0,40.0,83070.0,836920115.0,170096045.0,28737434.0,16116924.0,20.95,12237.0,22896.0,69428323.0,0.20324,130093329.0,2013-01-01 00:00:00,2013-12-31,2013
WASHINGTON-ST.TAMMANY MED. CTR. (190001),General Short Term (Acute Care Hospitals),Governmental-State,3132757.0,6228.0,-76334.0,,,,5774.0,20967932.0,LA,1635107.0,32.0,19802606.0,3079877.0,,,8.0,8288.0,66783285.0,35569546.0,,1588929.0,,2670.0,1837.0,,0.532612,,2013-07-01 00:00:00,2014-03-16,2013
WATAUGA MEDICAL CENTER (340051),General Short Term (Acute Care Hospitals),Governmental-County,19920584.0,15309.0,6481234.0,,,,-2849.0,39811553.0,NC,14570084.0,94.0,28995258.0,18580202.0,5276126.0,1913925.0,10.0,34310.0,276747079.0,93007194.0,14144571.0,14609829.0,,3902.0,7477.0,22350168.0,0.336073,47321966.0,2012-10-01 00:00:00,2013-09-30,2013
WATERBURY HOSPITAL (070005),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,51699544.0,45406.0,2393908.0,,,,-125228.0,84495150.0,CT,12576817.0,231.0,82467846.0,46892851.0,35944128.0,184573.0,20.0,84282.0,832192919.0,178672588.0,10783760.0,12539535.0,47.18,10777.0,20622.0,170972587.0,0.214701,76533943.0,2012-10-01 00:00:00,2013-09-30,2013
WATERTOWN REGIONAL MEDICAL CENTER (520116),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6456601.0,5819.0,1818072.0,,0.796,,-1876.0,40469589.0,WI,5448987.0,95.0,27576421.0,5673114.0,3262240.0,628921.0,4.0,34675.0,158091397.0,64553116.0,3078670.0,5442665.0,,1716.0,2592.0,16162460.0,0.408328,67143998.0,2012-10-01 00:00:00,2013-09-30,2013
WATSONVILLE COMMUNITY HOSPITAL (050194),General Short Term (Acute Care Hospitals),Proprietary-Corporation,23110177.0,20174.0,3439188.0,,,,53873.0,50095249.0,CA,5138852.0,106.0,50277503.0,21351775.0,24590745.0,2463278.0,16.0,38690.0,816991227.0,94493770.0,9020162.0,5217965.0,,4649.0,6448.0,290785377.0,0.115661,81640994.0,2013-08-01 00:00:00,2014-07-31,2013
WAUKESHA COUNTY MENTAL HEALTH CENTER (524026),Psychiatric,Governmental-County,,5959.0,,,,,,23568180.0,WI,,28.0,6036139.0,,,,,10220.0,5589804.0,6588985.0,,,,877.0,1420.0,,1.178751,3004642.0,2013-01-01 00:00:00,2013-12-31,2013
WAUKESHA MEMORIAL HOSPITAL (520008),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,60313801.0,59939.0,8796928.0,,,,6613.0,104583513.0,WI,20545830.0,238.0,101638790.0,54832152.0,6264974.0,5154040.0,43.0,86870.0,1082740640.0,315774408.0,13015603.0,20281488.0,17.46,14168.0,24626.0,66584674.0,0.291644,316340281.0,2012-10-01 00:00:00,2013-09-30,2013
WAUPUN MEMORIAL HOSPITAL (521327),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,2818.0,742147.0,,,,,14334397.0,WI,1244097.0,25.0,,,3214702.0,70753.0,,9125.0,71527414.0,27165565.0,1959623.0,1286545.0,,985.0,729.0,6630862.0,0.379792,2759957.0,2013-07-01 00:00:00,2014-06-30,2013
WAVERLY HEALTH CENTER (161339),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,3828.0,1124214.0,,,,,23310307.0,IA,4783411.0,21.0,,,2505620.0,201876.0,,7665.0,71629991.0,40053067.0,1676062.0,5192570.0,,724.0,1939.0,5213328.0,0.559166,12192126.0,2013-07-01 00:00:00,2014-06-30,2013
WAYNE COUNTY HOSPITAL (161358),General Short Term (Critical Access Hospitals),Governmental-County,,2384.0,616890.0,,,,,11968207.0,IA,2101292.0,25.0,,,2373085.0,68821.0,,9125.0,30347362.0,20392103.0,836618.0,2106437.0,,752.0,1316.0,3615615.0,0.671956,10406257.0,2013-07-01 00:00:00,2014-06-30,2013
WAYNE COUNTY HOSPITAL (181321),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,4258.0,1212978.0,,,,,5531569.0,KY,1458501.0,25.0,,,2293673.0,657507.0,,9125.0,26478668.0,12448400.0,1261976.0,1643614.0,,578.0,2578.0,4587346.0,0.470129,5842647.0,2012-11-01 00:00:00,2013-10-31,2013
WAYNE GENERAL HOSPITAL (250077),General Short Term (Acute Care Hospitals),Governmental-County,5077563.0,12857.0,3070573.0,,0.941,,-25775.0,15590703.0,MS,918503.0,70.0,10559671.0,4866619.0,3255685.0,371042.0,6.0,25550.0,49579330.0,24992925.0,5383107.0,912481.0,,2041.0,6974.0,7652142.0,0.5041,3263939.0,2012-10-01 00:00:00,2013-09-30,2013
