FY 2020 IPPS Impact File -  Final Rule (August 2019)																																																								
Provider Number	Name	Geographic Labor Market Area	Pre-Reclass Labor Market Area	Post Reclass Labor Market Area	Payment Labor Market Area (for purposes of Capital and DSH)	FIPS County Code	Region	URGEO	URSPA	RECLASS	FY 2020 Wage Index	LUGAR	Section 401 Hospital	Section 401 or LUGAR Hospitals with a MGCRB Wage Index Reclass	Section  505 Eligible	Section 505 Adjustment	Cost of Living Adjustment	Resident to Bed Ratio	RDAY	Beds	Average Daily Census	TCHOP	TCHCP	DSHPCT	DSHOPP	DSHCPP	DSH_LY	UCP_ADJ	UCP Per Claim Amount	UCP_ADJ_LY	UCP Per Claim Amount LY	Operating CCR	Capital CCR	Provider Type	HSP Rate	Bills	CASETA36	CMIV36	TACMIV36	IME_CASETA36	IME_TACMIV36	CASETA37	CMIV37	TACMIV37	IME_CASETA37	IME_TACMIV37	GAF	Capital Cost of Living Adjustment	OUT19F	COUT19F	Medicare Percentage	Low Volume Hospital Adjustment	Proxy Value Based Purchasing Adjustment Factor	Proxy Readmission Adjustment Factor	Proxy Quality Reduction	Proxy EHR Reduction
520076	Beaver Dam Community Hospital	52	52	52	52	55027	4	rural	rural	N	0.905				N		1	0	0	125	10	0	0	0.2134	0.01705	0	0.01705	0.000083	1216.76	0.000061	851.02	0.331	0.037	7		615	597.70	1.2777	1.2636			598.64	1.2734	1.2593			0.9339	1	0.00056	0.00262	0.3814	1.17962	1.00953	1.0000	0	0
520078	Ascension St Francis Hospital	33340	33340	33340	33340	55079	4	lurban	lurban	N	0.9607				N		1	0.0004	0.0009	155	89	0.00022	0.00025	0.4543	0.06674	0.09636	0.06674	0.000206	1023.72	0.000262	1129.9	0.334	0.034	0		1434	1423.12	1.6254	1.6188	1001.84	1.7485	1423.72	1.6268	1.6223	1002.36	1.7532	0.9729	1	0.09136	0.14681	0.28909	1	0.99967	0.9990	0	0
520083	Ssm Health St Mary's Hospital - Madison	31540	31540	31540	31540	55025	4	ourban	ourban	N	1.0565				N		1	0.1072	0.165	350	237	0.05684	0.04766	0.2193	0.01827	0.04541	0.01827	0.000232	234.73	0.000345	346.4	0.271	0.013	0		8201	8093.01	2.0220	2.0129	967.98	1.8965	8099.36	2.0277	2.0188	969.06	1.9036	1.0384	1	0.04415	0.01588	0.42983	1	1.00375	0.9974	0	0
520087	Gundersen Lutheran Medical Center	29100	29100	40340	52	55063	4	ourban	rural	S	1.0341		YES	YES	N		1	0.1878	0.3098	250	169	0.09745	0.09136	0.2834	0.03149	0	0.03149	0.000258	498.44	0.000302	597.08	0.375	0.036	7		4329	4291.77	1.9839	1.9775	1931.75	1.8288	4293.12	1.9878	1.9816	1932.63	1.8281	1.0232	1	0.05719	0.08201	0.29496	1	1.00529	0.9998	0	0
520088	St Agnes Hospital	22540	22540	33340	52	55039	4	ourban	rural	S	0.9607		YES	YES	N		1	0	0	115	57	0	0	0.1778	0.01077	0	0.01077		0		0	0.285	0.047	16	6379.59	1613	1569.49	1.7919	1.7856			1571.68	1.7918	1.7851			0.9729	1	0.05619	0.18765	0.30397	1	1.00837	0.9993	0	0
520089	Unitypoint Health - Meriter	31540	31540	31540	31540	55025	4	ourban	ourban	N	1.0565				N		1	0.1218	0.216	272	180	0.06433	0.06285	0.2843	0.03167	0.05926	0.03167	0.00017	365.18	0.000267	567.9	0.28	0.018	0		3923	3843.76	1.6691	1.6560	807.95	1.6157	3848.22	1.6645	1.6516	808.84	1.6158	1.0384	1	0.03744	0.02132	0.24842	1	1.00998	0.9965	0	0
520091	Howard Young Medical Ctr	52	52	52	52	55085	4	rural	rural	N	0.8946				N		1	0	0	99	24	0	0	0.2072	0.01577	0	0.01577		0		0	0.36	0.045	16	7097.32	1015	994.81	1.3837	1.3757			995.55	1.3796	1.3714			0.9266	1	0.01063	0.02424	0.45425	1.10538	1.01349	0.9971	0	1
520095	Sauk Prairie Hospital	52	52	31540	52	55111	4	rural	rural	W	1.0436				N		1	0	0	36	11	0	0	0.0656	0	0	0		0		0	0.512	0.064	0		794	775.51	1.7397	1.7387			777.25	1.7278	1.7271			1.0297	1	0.01276	0.02414	0.42798	1.17379	1.02007	1.0000	0	0
520096	Ascension All Saints Hospital	39540	39540	16974	52	55101	4	ourban	rural	S	1.0197		YES	YES	N		1	0.0211	0	265	138	0.01146	0	0.3892	0.05331	0	0.05331	0.000465	1137.23	0.000488	1142.14	0.326	0.025	7		3227	3180.17	1.5940	1.5841	1303.74	1.6497	3182.68	1.5966	1.5868	1305.21	1.6427	1.0134	1	0.02592	0.02654	0.27577	1	0.99358	0.9980	0	0
520097	St Marys Hospital Medical Ctr	24580	24580	24580	24580	55009	4	ourban	ourban	N	0.93				N		1	0	0	83	33	0	0	0.2023	0.01476	0	0.01476	0.00008	676.15	0.000076	639.6	0.251	0.027	0		947	931.73	1.5481	1.5365			933.07	1.5456	1.5344			0.9515	1	0.01565	0.02754	0.27719	1	1.00399	0.9960	0	0
520098	University Of Wi  Hospitals & Clinics Authority	31540	31540	31540	31540	55025	4	ourban	ourban	N	1.0565				N		1	0.508	0.7441	591	449	0.24436	0.23366	0.2552	0.02567	0.05304	0.02567	0.000766	606.14	0.000767	643.05	0.291	0.021	0		10503	10356.50	2.1811	2.1735	2081.30	2.3090	10365.99	2.1876	2.1798	2083.55	2.3150	1.0384	1	0.11356	0.08977	0.34528	1	1.00482	0.9982	0	0
520100	Beloit Memorial Hospital	27500	27500	31540	52	55105	4	ourban	rural	S	1.0436		YES	YES	N		1	0	0	103	47	0	0	0.2452	0.02361	0	0.02361	0.000158	728.55	0.000141	635.93	0.259	0.021	0		1777	1753.98	1.4930	1.4804			1755.74	1.4908	1.4787			1.0297	1	0.04735	0.05098	0.47172	1	0.99145	0.9892	0	0
520102	Aurora Lakeland Medical Center	52	52	29404	33340	55127	4	rural	lurban	L	1.0396	LUGAR			N		1	0	0	64	20	0	0	0.2185	0.0181	0	0.0181	0.000068	605.5	0.000063	537.76	0.287	0.027	14	6943.72	935	903.14	1.3678	1.3571			904.87	1.3711	1.3607			1.027	1	0.00631	0.01006	0.38829	1	1.00882	1.0000	0	0
520103	Community Memorial Hospital	33340	33340	33340	33340	55133	4	lurban	lurban	N	0.9607				N		1	0.0323	0	169	68	0.01749	0	0.1666	0.00895	0.03431	0.00895	0.000098	292.68		0	0.323	0.028	0		2863	2794.12	1.6999	1.6888	652.97	1.8806	2798.51	1.7005	1.6895	653.76	1.8791	0.9729	1	0.08033	0.09589	0.3707	1	1.00804	0.9937	0	0
520107	Holy Family Memorial	52	52	11540	52	55071	4	rural	rural	W	0.9339				N		1	0	0	60	23	0	0	0.1621	0.00822	0	0.00822	0.00006	558.55	0.000057	509.25	0.304	0.02	14	6353.03	850	832.36	1.6199	1.6173			833.70	1.6181	1.6158			0.9542	1	0.01685	0.01124	0.39597	1	1.0051	0.9983	0	0
520109	Mile Bluff Medical Center	52	52	52	52	55057	4	rural	rural	N	0.8946				N		1	0	0	40	9	0	0	0.2607	0.02681	0	0.02681	0.000084	1361.46		0	0.368	0.034	16	6347.1	415	403.41	1.2750	1.2625			403.78	1.2726	1.2606			0.9266	1	0.01077	0.01738	0.52965	1.19977	1.01072	0.9984	0	0
520113	Bay Area Medical Center	52	52	52	52	55075	4	rural	rural	N	0.8986				Y	0.004	1	0	0	99	27	0	0	0.1814	0.01135	0	0.01135		0		0	0.273	0.056	16	6359.22	1122	1064.35	1.4606	1.4319			1066.80	1.4496	1.4216			0.9294	1	0.00723	0.03448	0.46673	1	1.00598	0.9979	0	0
520116	Watertown Regional Medical Center	52	52	33340	52	55055	4	rural	rural	S	0.9607	LUGAR	YES	YES	N		1	0	0	95	16	0	0	0.2004	0.01444	0	0.01444	0.000036	352.21	0.000052	524.46	0.31	0.029	14	7525.32	842	821.02	1.3820	1.3719			821.92	1.3793	1.3691			0.9729	1	0.00429	0.00683	0.47091	1	1.00595	0.9946	0	0
520136	Ascension Se Wisconsin Hospital - St Joseph Campus	33340	33340	33340	33340	55079	4	lurban	lurban	N	0.9607				N		1	0.2027	0.3635	296	141	0.10478	0.10803	0.5518	0.08685	0.11822	0.08685	0.000451	1026.7	0.000556	1519.98	0.296	0.042	0		2767	2721.40	1.6893	1.6795	1644.65	1.6575	2725.16	1.6901	1.6802	1647.17	1.6526	0.9729	1	0.02414	0.07628	0.21583	1	0.99811	0.9991	0	0
520138	Aurora St Lukes Medical Center	33340	33340	29404	52	55079	4	ourban	rural	S	1.0396		YES	YES	N		1	0.1496	0.2057	888	628	0.07842	0.05977	0.3698	0.04931	0	0.04931	0.000707	460.93	0.001095	678.78	0.204	0.011	7		11904	11774.43	1.9601	1.9496	5676.00	2.0886	11783.19	1.9691	1.9586	5681.65	2.1033	1.027	1	0.07611	0.03921	0.32921	1	1.00034	0.9996	0	0
520139	Aurora West Allis Medical Center	33340	33340	33340	33340	55079	4	lurban	lurban	N	0.9607				N		1	0.0041	0.007	237	139	0.00224	0.00198	0.3149	0.03799	0.06584	0.03799	0.00014	410.05	0.000235	628.63	0.204	0.014	0		2545	2501.04	1.4978	1.4908	1303.46	1.5459	2503.50	1.4965	1.4900	1304.96	1.5432	0.9729	1	0.01943	0.01144	0.22381	1	0.99771	0.9984	0	0
520160	Thedacare Regional Medical Center - Appleton Inc	11540	11540	11540	11540	55087	4	ourban	ourban	N	0.9339				N		1	0.0805	0.1373	147	86	0.043	0.03951	0.1359	0	0.0279	0		0		0	0.459	0.024	0		2051	2001.03	2.0501	2.0431	1781.33	1.9941	2004.74	2.0497	2.0430	1788.06	1.9959	0.9542	1	0.03882	0.00994	0.27787	1	0.99996	0.9986	0	0
520177	Froedtert Memorial Lutheran Hospital	33340	33340	29404	52	55079	4	ourban	rural	S	1.0396		YES	YES	N		1	0.5216	0.6348	519	420	0.25017	0.19619	0.3116	0.03731	0	0.03731	0.000549	581.17	0.000708	775.81	0.238	0.024	7		8166	8035.75	2.1068	2.0944	4552.09	2.0840	8041.25	2.1218	2.1092	4555.60	2.0978	1.027	1	0.11039	0.17665	0.28393	1	1	0.9993	0	0
520189	Aurora Medical Ctr Kenosha	29404	29404	29404	29404	55059	4	ourban	ourban	N	1.0396				N		1	0	0	73	46	0	0	0.1936	0.01334	0	0.01334	0.0001	432.36	0.000088	391.66	0.259	0.019	0		1885	1844.17	1.4838	1.4707			1846.31	1.4820	1.4692			1.027	1	0.01104	0.00874	0.3913	1	1.00738	0.9827	0	0
520193	Aurora Baycare Medical Ctr	24580	24580	11540	52	55009	4	ourban	rural	S	0.9339		YES	YES	N		1	0	0	161	95	0	0	0.2834	0.03149	0	0.03149	0.000168	596.44	0.00017	628.66	0.272	0.033	7		2372	2313.31	2.0114	1.9788			2316.82	2.0141	1.9846			0.9542	1	0.02645	0.07345	0.24653	1	1.00375	0.9986	0	0
520194	Orthopaedic Hospital Of Wisconsin	33340	33340	33340	33340	55079	4	lurban	lurban	N	0.9607				N		1	0	0	30	8	0	0	0.0574	0	0	0		0		0	0.293	0.017	0		432	429.79	2.3594	2.3471			429.87	2.3364	2.3243			0.9729	1	0	0	0.3032	1	1	1.0000	0	1
520195	Columbia Center	33340	33340	33340	33340	55079	4	lurban	lurban	N	0.9607				N		1	0		17	4	0	0.52699	0.8205	0.03	0	0.03	0.000002	17458		0	0.296	0.028	0		1	1.00	0.6140	0.6140			1.00	0.6267	0.6267			0.9729	1	0	0	0.00176	1	1	1.0000	1	1
520196	Oakleaf Surgical Hospital	20740	20740	20740	20740	55035	4	ourban	ourban	N	0.9799				N		1	0	0	13	4	0	0	0.0635	0	0	0		0		0	0.51	0.065	0		353	351.56	2.3585	2.3574			351.93	2.3342	2.3329			0.9862	1	0.11075	0.25256	0.4304	1	1	1.0000	0	0
520198	Aurora Medical Ctr Oshkosh	36780	36780	36780	36780	55139	4	ourban	ourban	N	0.9161				Y	0.0053	1	0	0	61	28	0	0	0.2123	0.01682	0	0.01682	0.000066	585.01	0.000055	472.04	0.323	0.025	0		884	855.51	1.6631	1.6482			856.93	1.6628	1.6481			0.9418	1	0.02815	0.02821	0.28863	1	1.00482	0.9816	0	0
520202	Ascension St Clares Hospital	48140	48140	48140	48140	55073	4	ourban	ourban	N	0.8964				N		1	0	0	99	58	0	0	0.1926	0.01317	0	0.01317	0.000057	221.72	0.000077	290.07	0.333	0.039	0		1960	1933.37	1.8011	1.7929			1934.33	1.8031	1.7952			0.9278	1	0.01019	0.03047	0.39611	1	1.00482	0.9875	0	0
520204	Wheaton Franciscan Healthcare Franklin	33340	33340	33340	33340	55079	4	lurban	lurban	N	0.9607				N		1	0	0	44	36	0	0	0.1055	0	0	0		0		0	0.292	0.055	0		733	721.20	1.6485	1.6394			722.33	1.6478	1.6389			0.9729	1	0.00919	0.06176	0.35871	1	0.99998	0.9984	0	0
520205	Midwest Orthopedic Specialty Hospital	33340	33340	33340	33340	55079	4	lurban	lurban	N	0.9607				N		1	0.0196	0.0429	16	9	0.01065	0.01218	0.039	0	0	0		0		0	0.272	0.027	0		461	450.20	2.2401	2.2352	365.86	2.1095	453.92	2.2250	2.2186	368.64	2.0960	0.9729	1	0	0	0.32629	1	1	1.0000	0	0
520206	Aurora Medical Center Summit	33340	33340	33340	33340	55133	4	lurban	lurban	N	0.9607				N		1	0	0	77	32	0	0	0.1379	0	0	0		0		0	0.301	0.037	0		1262	1237.40	1.7222	1.7053			1239.43	1.7268	1.7097			0.9729	1	0.02206	0.04619	0.29541	1	0.99849	1.0000	0	0
520207	Aurora Medical Center	33340	33340	33340	33340	55089	4	lurban	lurban	N	0.9607				N		1	0	0	127	72	0	0	0.1077	0	0.02205	0		0		0	0.236	0.027	0		2363	2323.20	1.7426	1.7312			2326.88	1.7449	1.7334			0.9729	1	0.02114	0.04354	0.32554	1	1.00517	0.9986	0	0
520208	Ssm Health St Mary's Hospital - Janesville	27500	27500	31540	52	55105	4	ourban	rural	S	1.0436		YES	YES	N		1	0	0	50	23	0	0	0.2175	0.0179	0	0.0179	0.000165	990.41	0.000089	518.29	0.272	0.061	0		1362	1331.98	1.4273	1.4123			1332.97	1.4288	1.4139			1.0297	1	0.01567	0.07917	0.52961	1	1.00095	0.9939	0	0
530002	Campbell County Memorial Hospital	53	53	53	53	56005	8	rural	rural	N	1				N		1	0	0	66	18	0	0	0.2011	0.01455	0	0.01455		0		0	0.413	0.045	16	9542.75	658	637.57	1.6473	1.6262			638.21	1.6401	1.6196			1	1	0.066	0.11753	0.32957	1.11636	1.00847	0.9937	0	0
530006	Sheridan Memorial Hospital	53	53	53	53	56033	8	rural	rural	N	1				N		1	0	0	69	19	0	0	0.1049	0	0	0		0		0	0.505	0.038	16	9489.92	1063	1034.78	1.6119	1.6076			1035.68	1.6111	1.6065			1	1	0.06257	0.05531	0.48374	1.10773	1.01498	1.0000	0	0
530008	Sagewest Health Care	53	53	53	53	56013	8	rural	rural	N	1				N		1	0	0	133	17	0	0	0.3494	0.03	0	0.03		0		0	0.216	0.025	16	7449.05	859	839.07	1.2907	1.2823			839.67	1.2891	1.2808			1	1	0.01465	0.02728	0.33398	1.09856	1.02003	0.9968	0	0
530011	Memorial Hospital Sweetwater County	53	53	53	53	56037	8	rural	rural	N	1				N		1	0	0	58	17	0	0	0.1844	0.01184	0	0.01184		0		0	0.558	0.088	16	9037.05	537	518.31	1.3433	1.3290			518.80	1.3419	1.3279			1	1	0.04226	0.13838	0.35941	1.13977	1.01058	0.9993	0	0
530012	Wyoming Medical Center	16220	16220	16220	16220	56025	8	ourban	ourban	N	1				N		1	0.0617	0.1214	163	87	0.03313	0.03485	0.1544	0.00697	0.03176	0.00697		0		0	0.276	0.025	16	7916.87	4120	4064.23	1.8360	1.8289	9.97	1.4539	4067.49	1.8394	1.8321	10.00	1.4673	1	1	0.0339	0.04352	0.4622	1	1.00022	0.9888	0	0
530014	Cheyenne Regional Medical Center	16940	16940	53	53	56021	8	ourban	rural	S	1		YES		N		1	0.0366	0.0783	170	95	0.0198	0.02234	0.1745	0.01023	0	0.01023		0		0	0.31	0.037	16	9400.68	3724	3670.22	1.6270	1.6239	41.81	1.4834	3672.95	1.6243	1.6213	41.81	1.4986	1	1	0.06788	0.14212	0.48614	1	0.99306	0.9874	0	0
530015	St Johns Medical Center	53	53	53	53	56039	8	rural	rural	N	1				N		1	0	0	48	12	0	0	0.065463322	0	0	0		0		0	0.571	0.046	16	9994.9	646	633.03	1.6393	1.6377			633.59	1.6328	1.6314			1	1	0.15863	0.15629	0.30596	1.14288	1.01996	0.9718	0	0
530025	Ivinson Memorial Hospital	53	53	53	53	56001	8	rural	rural	N	1				N		1	0	0	66	14	0	0	0.1668	0.00898	0	0.00898		0		0	0.395	0.044	16	9699.37	682	672.71	1.5000	1.4947			672.58	1.4999	1.4938			1	1	0.0127	0.02648	0.4072	1.17053	1.00712	0.9997	0	0
530032	Evanston Regional Hospital	53	53	53	53	56041	8	rural	rural	N	1				N		1	0	0	32	3	0	0	0.2882	0.03	0	0.03	0.000061	2208.5	0.000046	1753.72	0.298	0.03	16	6145	237	229.74	1.3637	1.3530			229.98	1.3613	1.3510			1	1	0.00435	0.01137	0.32814	1.24	0.99858	0.9964	0	0
530033	Mountain View Regional Hospital	16220	16220	16220	16220	56025	8	ourban	ourban	N	1				N		1	0	0	23	6	0	0	0.0471	0	0	0		0		0	0.336	0.073	0		144	143.12	2.4689	2.4617			143.12	2.4637	2.4556			1	1	0.24168	1.26395	0.50762	1	1	0.9846	0	0
670004	St Marks Medical Center	45	45	45	45	48149	7	rural	rural	N	0.8275				N		1	0	0	44	11	0	0	0.1522	0.00661	0	0.00661	0.000053	729.93	0.000042	522.32	0.41	0.057	0		527	506.29	1.4781	1.4649			506.94	1.4760	1.4628			0.8784	1	0.00181	0.00606	0.52497	1.18932	0.99223	0.9774	0	0
670005	Memorial Hermann Surgical Hospital Kingwood	26420	26420	26420	26420	48201	7	lurban	lurban	N	1.0021				N		1	0	0	10	1	0	0	0	0	0	0		0		0	0.353	0.057	0		114	113.82	2.0820	2.0821			113.90	2.0657	2.0658			1.0014	1	0	0	0.34791	1	1	0.9700	0	0
670006	The Hospital At Westlake Medical Center	12420	12420	12420	12420	48453	7	lurban	lurban	N	0.9293				N		1	0	0	23	6	0	0	0.01	0	0	0		0		0	0.392	0.056	0		302	290.83	2.1482	2.1295			293.45	2.1312	2.1140			0.951	1	0.05691	0.16136	0.42929	1	1.00579	0.9700	0	0
670008	Houston Physicians' Hospital	26420	26420	26420	26420	48201	7	lurban	lurban	N	1.0021				N		1	0	0	21	3	0	0	0.0063	0	0	0		0		0	0.158	0.006	0		237	235.13	2.2765	2.2742			235.70	2.2562	2.2535			1.0014	1	0.08024	0.00831	0.3618	1	1	0.9700	0	0
670023	Methodist Mansfield Medical Center	23104	23104	23104	23104	48439	7	lurban	lurban	N	0.9707				N		1	0	0	222	114	0	0	0.0694	0	0.01415	0		0		0	0.21	0.025	0		2843	2785.55	1.5781	1.5676			2788.68	1.5815	1.5710			0.9798	1	0.02164	0.0467	0.25459	1	0.99683	0.9909	0	0
670024	North Cypress Medical Center	26420	26420	26420	26420	48201	7	lurban	lurban	N	1.0021				N		1	0	0	139	112	0	0	0.1248	0	0.02559	0		0		0	0.117	0.016	0		3370	3296.46	1.6954	1.6807			3300.86	1.6955	1.6810			1.0014	1	0.01628	0.04781	0.43879	1	0.99664	0.9979	0	0
670025	The Heart Hospital Baylor Plano	19124	19124	19124	19124	48085	7	lurban	lurban	N	0.9655				N		1	0	0	116	77	0	0	0.0395	0	0.00803	0		0		0	0.266	0.024	0		2621	2599.15	3.6330	3.6291			2601.58	3.6516	3.6478			0.9762	1	0.0993	0.12902	0.49884	1	1.00655	1.0000	0	0
670031	St Luke's Patients Medical Center	26420	26420	26420	26420	48201	7	lurban	lurban	N	1.0021				N		1	0	0	61	52	0	0	0.101512686	0	0	0		0		0	0.198	0.032	0		1079	1051.25	1.7227	1.6953			1052.73	1.7242	1.6973			1.0014	1	0.01827	0.06794	0.33225	1	1.0056	0.9997	0	0
670034	Scott & White Hospital-Round Rock	12420	12420	12420	12420	48491	7	lurban	lurban	N	0.9293				N		1	0	0	180	85	0	0	0.0432	0	0.00879	0		0		0	0.243	0.038	0		4762	4656.07	1.8640	1.8507			4662.28	1.8610	1.8472			0.951	1	0.02764	0.10839	0.51175	1	1.00595	0.9965	0	0
670041	Seton Medical Center Williamson	12420	12420	12420	12420	48491	7	lurban	lurban	N	0.9293				N		1	0	0	143	88	0	0	0.128	0	0.02626	0		0		0	0.135	0.009	0		2318	2284.56	1.7987	1.7772			2286.45	1.8013	1.7817			0.951	1	0.07216	0.05189	0.3376	1	1.00114	0.9969	0	0
670043	Cedar Park Regional Medical Center	12420	12420	12420	12420	48491	7	lurban	lurban	N	0.9293				N		1	0	0	93	44	0	0	0.1509	0.0064	0	0.0064	0.000187	1132.78	0.000148	969.58	0.129	0.021	0		1405	1378.55	1.6196	1.6115			1382.54	1.6221	1.6150			0.951	1	0.01318	0.059	0.27403	1	0.99721	0.9721	0	0
670044	Texas Health Presbyterian Hospital Rockwall	19124	19124	19124	19124	48397	7	lurban	lurban	N	0.9655				N		1	0	0	50	40	0	0	0.0351	0	0	0		0		0	0.267	0.033	0		1182	1135.95	1.5454	1.5299			1139.26	1.5442	1.5291			0.9762	1	0.00938	0.0205	0.33988	1	0.99474	0.9968	0	0
670046	Usmd Hospital  At Fort Worth Lp	23104	23104	23104	23104	48439	7	lurban	lurban	N	0.9707				N		1	0	0	8	2	0	0	0.048692115	0	0	0		0		0	0.427	0.051	0		45	44.91	2.9785	2.9805			44.95	2.9228	2.9238			0.9798	1	0.99318	1.65737	0.22043	1	1	0.9700	0	1
670047	Sierra Providence East Medical Center	21340	21340	21340	21340	48141	7	ourban	ourban	N	0.8275				N		1	0	0	182	123	0	0	0.4602	0.06795	0.09767	0.06795	0.000379	1461.36	0.00036	1372.67	0.094	0.012	0		2143	2106.51	1.6658	1.6505			2108.63	1.6668	1.6520			0.8784	1	0.02646	0.07536	0.20131	1	0.99808	0.9964	0	0
670049	North Central Surgical Center Llp	19124	19124	19124	19124	48113	7	lurban	lurban	N	0.9655				N		1	0	0	24	9	0	0	0.0044	0	0	0		0		0	0.344	0.031	0		551	544.33	2.5522	2.5529			546.38	2.5202	2.5193			0.9762	1	0.00653	0.00973	0.38478	1	1	1.0000	0	0
670053	St Luke's Sugar Land Hospital	26420	26420	26420	26420	48157	7	lurban	lurban	N	1.0021				N		1	0	0	100	49	0	0	0.3785	0.0511	0.07966	0.0511	0.000302	2665.05	0.000215	1868.26	0.2	0.048	0		953	931.90	1.7270	1.7083			932.83	1.7265	1.7078			1.0014	1	0.02257	0.14258	0.22964	1	0.99749	0.9989	0	0
670054	Foundation Surgical Hospital Of San Antonio	41700	41700	41700	41700	48029	7	lurban	lurban	N	0.842				N		1	0	0	20	7	0	0	0.0349	0	0	0		0		0	0.202	0.018	0		220	216.56	2.4746	2.4739			217.43	2.4693	2.4672			0.8889	1	0.13303	0.19825	0.2905	1	1	1.0000	0	0
670055	Methodist Stone Oak Hospital	41700	41700	41700	41700	48029	7	lurban	lurban	N	0.842				N		1	0	0	140	125	0	0	0.169	0.00934	0.03481	0.00934	0.000236	478.62	0.000197	431.33	0.13	0.018	0		4508	4427.08	1.8329	1.8206			4435.69	1.8325	1.8201			0.8889	1	0.01957	0.0556	0.32742	1	1.00271	0.9970	0	0
670056	Seton Medical Center Hays	12420	12420	12420	12420	48209	7	lurban	lurban	N	0.9293				N		1	0	0	112	77	0	0	0.2478	0.02415	0.05146	0.02415	0.000281	1189.4	0.000228	950.86	0.136	0.013	0		1973	1929.87	1.7736	1.7487			1932.20	1.7588	1.7359			0.951	1	0.03717	0.05896	0.29692	1	0.99825	0.9976	0	0
670058	Memorial Hermann First Colony Hospital	26420	26420	26420	26420	48157	7	lurban	lurban	N	1.0021				N		1	0	0	7	0	0	0	0.042424242	0	0	0		0	0.000004	5509.49	0.32	0.051	0		9	8.77	0.9861	0.9922			8.77	0.9815	0.9874			1.0014	1	0	0	0.16364	1	1	1.0000	0	1
670059	St Lukes Lakeside Hospital	26420	26420	26420	26420	48339	7	lurban	lurban	N	1.0021				N		1	0	0	30	5	0	0	0.0216	0	0	0		0		0	0.315	0.021	0		221	216.71	2.3157	2.3236			217.92	2.2974	2.3035			1.0014	1	0.09404	0.05637	0.34944	1	1	1.0000	0	0
670060	Baylor Scott And White Medical Center Sunnyvale	19124	19124	19124	19124	48113	7	lurban	lurban	N	0.9655				N		1	0	0	70	47	0	0	0.1519	0.00656	0	0.00656	0.000338	1851.74	0.000276	1518.04	0.16	0.021	0		1554	1517.68	1.5176	1.4967			1520.24	1.5109	1.4929			0.9762	1	0.00114	0.0028	0.2819	1	1.0023	1.0000	0	1
670061	South Texas Surgical Hospital	18580	18580	18580	18580	48355	7	ourban	ourban	N	0.918				N		1	0	0	33	7	0	0	0.0649	0	0	0		0		0	0.256	0.041	0		200	198.66	2.0399	2.0343			198.77	2.0289	2.0240			0.9431	1	0	0	0.25965	1	1	0.9838	0	0
670062	Baylor Scott And White Emergency Hospital Aubrey	19124	19124	19124	19124	48121	7	lurban	lurban	N	0.9655				N		1	0	0	32	0	0	0	0.0274	0	0	0		0		0	0.38	0.018	0		149	144.11	0.9080	0.9031			144.50	0.9042	0.8994			0.9762	1	0	0	1	1	1	1.0000	0	1
670067	Baylor Scott And White Orthopedic And Spine Hospi	23104	23104	23104	23104	48439	7	lurban	lurban	N	0.9707				N		1	0	0	24	9	0	0	0.0119	0	0	0		0		0	0.21	0.032	0		498	486.99	2.4044	2.4069			491.28	2.3804	2.3800			0.9798	1	0.00786	0.03115	0.27099	1	1	0.9832	0	0
670068	Texas Health Presbyterian Hospital Flower Mound	19124	19124	19124	19124	48121	7	lurban	lurban	N	0.9655				N		1	0	0	103	56	0	0	0.1721	0.00984	0.03546	0.00984	0.000152	797.08	0.000121	682.16	0.235	0.03	0		1713	1676.43	1.6382	1.6314			1679.29	1.6331	1.6263			0.9762	1	0.01248	0.029	0.22852	1	1.00162	0.9831	0	0
670069	Methodist Mckinney Hospital	19124	19124	19124	19124	48085	7	lurban	lurban	N	0.9655				N		1	0	0	20	8	0	0	0.0293	0	0	0		0		0	0.411	0.033	0		380	377.21	2.4463	2.4469			378.09	2.4173	2.4171			0.9762	1	0.00932	0.00861	0.26956	1	1	0.9700	1	1
670071	Texas Health Heart & Vascular Hospital Arlington	23104	23104	23104	23104	48439	7	lurban	lurban	N	0.9707				N		1	0	0	48	16	0	0	0.0504	0	0	0		0		0	0.234	0.025	0		376	369.43	2.5210	2.5098			369.50	2.5265	2.5171			0.9798	1	0.12897	0.23919	0.35791	1	0.99906	0.9957	0	0
670073	Methodist Hospital For Surgery	19124	19124	19124	19124	48113	7	lurban	lurban	N	0.9655				N		1	0	0	32	18	0	0	0.0173	0	0	0		0		0	0.38	0.051	0		584	578.72	2.9568	2.9594			579.93	2.9235	2.9244			0.9762	1	0.06691	0.13894	0.22344	1	1	1.0000	1	1
670075	St Luke's Hospital At The Vintage	26420	26420	26420	26420	48201	7	lurban	lurban	N	1.0021				N		1	0	0	86	40	0	0	0.3112	0.03	0	0.03	0.000234	2873.41	0.000185	2218.05	0.211	0.044	0		689	671.81	1.7279	1.7070			672.94	1.7119	1.6910			1.0014	1	0.0178	0.11331	0.17164	1	1.0019	0.9963	0	0
670076	Baylor Scott And White Surgical Hospital At Sherma	43300	43300	19124	43300	48181	7	ourban	ourban	W	0.9655				N		1	0	0	12	3	0	0	0.0196	0	0	0		0		0	0.273	0.049	0		210	208.86	2.0469	2.0467			209.32	2.0342	2.0342			0.9762	1	0.0013	0.01435	0.46188	1	1	0.9700	0	0
