FY 2019 IPPS Impact File -  Correction Notice (September 2018)																																																									
Provider Number	Name	Geographic Labor Market Area	Pre-Reclass Labor Market Area	Post Reclass Labor Market Area	Payment Labor Market Area (for purposes of Capital and DSH)	SSA County Code	FIPS County Code	Region	URGEO	URSPA	RECLASS	FY 2019 Wage Index	LUGAR	Section 401 Hospital	Section 401 or LUGAR Hospitals with a MGCRB Wage Index Reclass	Section 505 Eligible	Section 505 Adjustment	Cost of Living Adjustment	Resident to Bed Ratio	RDAY	Beds	Average Daily Census	TCHOP	TCHCP	DSHPCT	DSHOPP	DSHCPP	DSH_LY	UCP_ADJ	UCP Per Claim Amount	UCP_ADJ_LY	UCP Per Claim Amount LY	Operating CCR	Capital CCR	Provider Type	HSP Rate	Bills	CASETA35	CMIV35	TACMIV35	IME_CASETA35	IME_TACMIV35	CASETA36	CMIV36	TACMIV36	IME_CASETA36	IME_TACMIV36	GAF	Capital Cost of Living Adjustment	OUT19F	COUT19F	Medicare Percentage	Low Volume Hospital Adjustment	Proxy Value Based Purchasing Adjustment Factor	Proxy Readmission Adjustment Factor	Proxy Quality Reduction	Proxy EHR Reduction
450056	Seton Medical Center Austin	12420	12420	12420	12420	45940	48453	7	lurban	lurban	N	0.9417						1	0	0	447	274	0	0	0.2943	0.03374	0.06141	0.03374	0.000673	1099.09	0.00072	902.86	0.168	0.009	0		4679	4580.51	2.0655	2.0582			4597.98	2.069	2.0622			0.9597	1	0.14558	0.06262	0.25	1	1.00078	1.00	0	0
450058	Baptist Medical Center	41700	41700	41700	41700	45130	48029	7	lurban	lurban	N	0.8538						1	0	0	1432	734	0	0	0.3687	0.04908	0.07752	0.04908	0.00224	1338.93	0.002001	945.77	0.136	0.01	0		13068	12803.4	1.7559	1.7402			12826.3	1.7618	1.7461			0.8974	1	0.0162	0.01477	0.213	1	0.99312	1.00	0	0
450064	Texas Health Arlington Memorial Hospital	23104	23104	19124	23104	45910	48439	7	lurban	lurban	W	0.9736						1	0	0	241	172	0	0	0.2635	0.02738	0.05481	0.02738	0.000561	1276.05	0.000418	749.22	0.223	0.016	0		3550	3477.97	1.6047	1.5992			3483.36	1.6103	1.6042			0.9818	1	0.03678	0.02674	0.303	1	0.99411	0.99	0	0
450068	Memorial Hermann Texas Medical Center	26420	26420	26420	26420	45610	48201	7	lurban	lurban	N	0.9754						1	0.4084	0.5688	924	670	0.20084	0.17412	0.4605	0.06802	0.09774	0.06802	0.003008	3827.2	0.002589	2787.22	0.211	0.018	0		6722	6607.88	2.6778	2.6531	3751.41	2.5583	6623.11	2.6851	2.6623	3754.72	2.5847	0.9831	1	0.1523	0.17201	0.166	1	0.99674	1.00	0	0
450072	Brazosport Regional Health System	26420	26420	26420	26420	45180	48039	7	lurban	lurban	N	0.9754						1	0	0	70	40	0	0	0.1665	0.00893	0	0.00893	0.000251	1414.44	0.000194	881.92	0.271	0.024	0		1485	1449.63	1.218	1.2063			1452.84	1.2152	1.2038			0.9831	1	0.00334	0.00414	0.385	1	1.00788	0.99	0	0
450078	Anson General Hospital	10180	10180	45	45	45721	48253	7	ourban	rural	S	0.8106		YES				1	0	0	14	5	0	0	0.1618	0.00817	0	0.00817	0.000005	154.05	0.000007	188.21	0.558	0.031	14	8065	227	227	0.8936	0.8936			227	0.8946	0.8946			0.8661	1	0.00526	0.0025	0.889	1.25	1	1.00	0	0
450079	Baylor Medical Center At Irving	19124	19124	19124	19124	45390	48113	7	lurban	lurban	N	0.9736						1	0	0	189	131	0	0	0.3109	0.03716	0.06498	0.03716	0.000692	1678.6	0.000583	1226.49	0.262	0.016	0		3613	3559.49	1.5174	1.5023			3564.07	1.524	1.5088			0.9818	1	0.03513	0.01666	0.302	1	1.00117	1.00	0	0
450080	Titus Regional Medical Center	45	45	30980	45	45921	48449	7	rural	rural	W	0.8106						1	0	0	96	26	0	0	0.35	0.04523	0	0.03	0.0002	1630.64		0	0.383	0.033	17	5847.91	1072	1039.04	1.3447	1.3281			1042.14	1.3361	1.3203			0.8661	1	0.00208	0.00386	0.363	1.06712	1.00051	1.00	0	0
450082	Christus Spohn Hospital Beeville	45	45	45	45	45113	48025	7	rural	rural	N	0.8296				YES	0.019	1	0	0	51	12	0	0	0.4658	0.03	0	0.03		0		0	0.195	0.016	16	6685.69	547	517.07	1.1728	1.161			518.88	1.1751	1.1632			0.8799	1	0.01256	0.01302	0.248	1.19909	1.00412	1.00	0	0
450083	Ut Health East Texas Tyler Regional Hospital	46340	46340	46340	46340	45892	48423	7	ourban	ourban	N	0.8244						1	0	0	451	323	0	0	0.1992	0.01425	0.04116	0.01425	0.001348	1359.33	0.000789	643.26	0.112	0.008	0		8001	7872.46	1.8817	1.8675			7886.66	1.8815	1.8673			0.8761	1	0.02611	0.0227	0.366	1	0.9901	0.98	0	0
450085	Graham Regional Medical Center	45	45	45	45	45981	48503	7	rural	rural	N	0.8106						1	0	0	25	5	0	0	0.0943	0	0	0		0	0.000045	806.2	0.394	0.055	16	4209.16	363	350.21	1.2747	1.2589			351.05	1.2726	1.257			0.8661	1	0.00139	0.00533	0.487	1.2072	1	0.99	0	0
450087	Medical City North Hills	23104	23104	19124	23104	45910	48439	7	lurban	lurban	W	0.9736						1	0	0	137	78	0	0	0.0924	0	0.01889	0		0		0	0.108	0.007	0		2014	1989.95	1.6258	1.6186			1991.64	1.6318	1.6239			0.9818	1	0.04063	0.02434	0.349	1	0.99969	1.00	0	0
450090	North Texas Medical Center	45	45	45	45	45340	48097	7	rural	rural	N	0.881				YES	0.0704	1	0	0	48	10	0	0	0.3428	0.03	0	0.03	0.000118	2417.19	0.000093	1499.2	0.297	0.056	16	5652.31	414	403.55	1.1088	1.0978			404.29	1.1018	1.0905			0.9169	1	0.01218	0.05836	0.362	1.16311	0.99733	1.00	0	0
450092	Fort Duncan Medical Center	45	45	45	45	45791	48323	7	rural	rural	N	0.8106						1	0	0	86	42	0	0	0.6696	0.03	0	0.03	0.000198	1286.36	0.000211	1080.09	0.118	0.021	16	5304.04	1274	1235.99	1.4695	1.4439			1237.8	1.4751	1.4493			0.8661	1	0.00468	0.02579	0.379	1	0.99854	1.00	0	0
450097	Bayshore Medical Center	26420	26420	26420	26420	45610	48201	7	lurban	lurban	N	0.9754						1	0	0	370	264	0	0	0.4689	0.06975	0.09961	0.06975	0.001443	3284.48	0.000903	1562.13	0.103	0.01	0		3191	3145.15	1.6137	1.5982			3146.68	1.6252	1.6096			0.9831	1	0.0057	0.01277	0.206	1	0.99712	1.00	0	0
450099	Pampa Regional Medical Center	45	45	45	45	45563	48179	7	rural	rural	N	0.8106						1	0	0	32	15	0	0	0.1864	0.01217	0	0.01217	0.000126	1213.93		0	0.201	0.031	16	5447.83	904	878.34	1.6129	1.6008			880.92	1.6081	1.5967			0.8661	1	0.0045	0.02187	0.472	1.14742	1.01182	0.99	0	0
450101	Baylor Scott & White Medical Center Hillcrest	47380	47380	28660	45	45780	48309	7	ourban	rural	S	0.951		YES	YES			1	0.0725	0.1232	221	141	0.03882	0.03538	0.3905	0.05358	0	0.05358	0.000529	1161.87	0.000737	1438.09	0.195	0.017	7		4059	3969.1	1.6735	1.6549	646.5	1.7324	3982.46	1.6632	1.6461	648.79	1.7162	0.9662	1	0.00542	0.00687	0.289	1	0.99496	0.99	0	0
450102	Christus Mother Frances Hospital	46340	46340	46340	46340	45892	48423	7	ourban	ourban	N	0.8244						1	0.0057	0.0085	419	270	0.00311	0.0024	0.2414	0.02283	0.0501	0.02283	0.00129	1117.82	0.000662	470.67	0.154	0.009	0		9613	9369.68	1.8853	1.8705	2204.45	1.9167	9405.8	1.8707	1.8562	2208.46	1.9116	0.8761	1	0.01625	0.00873	0.395	1	0.99821	1.00	0	0
450104	Guadalupe Regional Medical Center	41700	41700	41700	41700	45581	48187	7	lurban	lurban	N	0.8538						1	0	0	103	35	0	0	0.3054	0.03603	0.0638	0.03603	0.000295	1550.9	0.000228	979.91	0.342	0.049	0		1526	1492.43	1.472	1.4598			1494.35	1.4655	1.4519			0.8974	1	0.01753	0.06155	0.438	1	0.99863	1.00	0	0
450107	Las Palmas Medical Center	21340	21340	29740	21340	45480	48141	7	ourban	ourban	W	0.8566						1	0	0	493	342	0	0	0.4917	0.07445	0.10469	0.07445	0.001195	1776.53	0.000968	1116.14	0.087	0.008	0		5248	5155.68	1.7929	1.7833			5160.92	1.8018	1.793			0.8994	1	0.02687	0.04002	0.22	1	0.99385	0.99	0	0
450108	Connally Memorial Medical Center	41700	41700	41700	41700	45971	48493	7	lurban	lurban	N	0.8538						1	0	0	44	9	0	0	0.0503	0	0	0		0		0	0.293	0.039	0		425	413.1	1.1428	1.1382			413.91	1.1406	1.1345			0.8974	1	0.00568	0.01546	0.516	1.21326	0.99367	1.00	0	0
450119	South Texas Health System	32580	32580	15180	45	45650	48215	7	ourban	rural	S	0.876		YES	YES			1	0.0274	0.049	677	310	0.01486	0.01392	0.6548	0.10809	0	0.10809	0.001322	2490.7	0.001101	1693.45	0.083	0.009	7		4642	4597.41	1.6654	1.6476	2098.85	1.698	4600.9	1.6774	1.66	2099.79	1.7052	0.9133	1	0.0099	0.02545	0.223	1	1.00271	1.00	0	0
450124	Dell Seton  Med Center At The University Of Tx	12420	12420	12420	12420	45940	48453	7	lurban	lurban	N	0.9417						1	0.331	0.3838	204	176	0.16574	0.11439	0.3291	0.04091	0.06891	0.04091	0.002295	10017.94	0.00182	6220.55	0.177	0.008	0		1723	1697.02	1.9684	1.9495	386.56	1.8041	1699.6	1.9878	1.9688	386.98	1.8255	0.9597	1	0.14056	0.06352	0.173	1	0.99083	1.00	0	0
450128	Knapp Medical Center	32580	32580	32580	32580	45650	48215	7	ourban	ourban	N	0.8224						1	0	0	182	84	0	0	0.6623	0.10964	0.14353	0.10964	0.000718	2513.52	0.000531	1485.67	0.266	0.019	0		2449	2417.55	1.5956	1.5781			2419.23	1.6017	1.5845			0.8747	1	0.00595	0.00458	0.272	1	1.00898	1.00	0	0
450130	Nix Health Care System	41700	41700	41700	41700	45130	48029	7	lurban	lurban	N	0.8538						1	0	0	201	126	0	0	0.5637	0.0893	0.12092	0.0893	0.000289	1344.06	0.000328	1089.89	0.187	0.018	0		1500	1476.95	1.8725	1.8519			1479.56	1.8845	1.8656			0.8974	1	0.01958	0.02989	0.222	1	1.00224	1.00	0	0
450132	Medical Center Hospital	36220	36220	36220	36220	45451	48135	7	ourban	ourban	N	0.8969						1	0.1057	0.1926	331	187	0.05607	0.05586	0.3459	0.04438	0.07256	0.04438	0.000901	1804.04	0.000687	1122.22	0.258	0.017	0		4122	4068.86	1.6684	1.6551	782.81	1.6694	4072.08	1.6747	1.661	783.26	1.6777	0.9282	1	0.03237	0.02028	0.334	1	0.98848	0.99	0	0
450133	Midland Memorial Hospital	33260	33260	36220	33260	45794	48329	7	ourban	ourban	W	0.8969						1	0.0412	0.0996	229	154	0.02226	0.02851	0.2456	0.02369	0.05099	0.02369	0.000777	1938.42	0.000488	974.74	0.294	0.034	0		3129	3083.57	1.6164	1.6033	490.63	1.6559	3086.83	1.6235	1.6112	491.26	1.6621	0.9282	1	0.05716	0.10934	0.334	1	0.99245	1.00	0	0
450135	Texas Health Harris Methodist Fort Worth	23104	23104	19124	23104	45910	48439	7	lurban	lurban	W	0.9736						1	0.004	0.0063	652	493	0.00218	0.00178	0.274	0.02955	0.05705	0.02955	0.001604	1231.18	0.001317	852.78	0.204	0.016	0		11126	10991.5	1.7542	1.7445	5260.15	1.8675	11006.2	1.7544	1.7452	5265.28	1.871	0.9818	1	0.02636	0.02268	0.296	1	0.9955	1.00	0	0
450137	Baylor Scott And White All Saints Medical Center	23104	23104	19124	23104	45910	48439	7	lurban	lurban	W	0.9736						1	0	0	358	220	0	0	0.3838	0.0522	0.08082	0.0522	0.000686	1380.7	0.000805	1327.87	0.309	0.013	0		4263	4220.76	1.7782	1.7579			4224.24	1.7926	1.7725			0.9818	1	0.12992	0.03068	0.247	1	1.00429	1.00	0	0
450143	Seton Smithville Regional Hospital	12420	12420	12420	12420	45100	48021	7	lurban	lurban	N	0.9417						1	0	0	36	2	0	0	0.0716	0	0	0		0		0	0.726	0.048	0		76	72.74	1.0111	0.9991			73.05	1.0077	0.9973			0.9597	1	0.0169	0.00915	0.528	1.25	1	1.00	0	0
450144	Permian Regional Medical Center Andrews County Ho	45	45	36220	45	45010	48003	7	rural	rural	W	0.8969						1	0	0	42	4	0	0	0.2774	0.03	0	0.03	0.000108	6016.63		0	0.733	0.095	16	8509.7	183	173.32	1.0976	1.0736			173.77	1.0974	1.0739			0.9282	1	0	0	0.195	1.20348	1.03007	1.00	0	0
450147	Detar Healthcare System	47020	47020	47020	47020	45948	48469	7	ourban	ourban	N	0.8725						1	0	0	204	92	0	0	0.3194	0.03891	0.06682	0.03891	0.000266	656.65	0.000294	625.2	0.097	0.008	0		3322	3258.84	1.5736	1.5541			3263.01	1.5783	1.5578			0.9108	1	0.01308	0.01535	0.415	1	0.99792	1.00	0	0
450148	Texas Health Harris Methodist Hospital Cleburne	23104	23104	19124	23104	45720	48251	7	lurban	lurban	W	0.9736						1	0	0	109	43	0	0	0.2079	0.01592	0.043	0.01592	0.000266	1881.83	0.00019	1061.31	0.214	0.017	0		1011	984.45	1.3735	1.3609			988.51	1.3553	1.3435			0.9818	1	0.00165	0.00184	0.301	1	1.00345	0.99	0	0
450152	Metroplex Hospital	28660	28660	28660	28660	45120	48027	7	ourban	ourban	N	0.9701						1	0	0	208	65	0	0	0.3671	0.04875	0.07717	0.04875	0.000322	1416.68	0.000271	1005.73	0.229	0.025	0		1816	1758.09	1.5111	1.4983			1762.79	1.5015	1.4887			0.9794	1	0.00882	0.01802	0.34	1	1	1.00	1	0
450154	Val Verde Regional Medical Center	45	45	45	45	45946	48465	7	rural	rural	N	0.8106						1	0	0	45	23	0	0	0.4794	0.03	0	0.03	0.000122	1393.82	0.000127	1126.55	0.368	0.034	16	5755.69	696	670.53	1.3709	1.3612			672.61	1.3716	1.3625			0.8661	1	0.00408	0.00872	0.305	1.07758	1.00788	1.00	0	0
450155	Hereford Regional Medical Center	45	45	45	45	45392	48117	7	rural	rural	N	0.8106						1	0	0	42	6	0	0	0.4601	0.03	0	0.03	0.000084	5066.98	0.000066	2963.46	0.661	0.02	0		111	105.12	1.245	1.2113			105.47	1.2287	1.1953			0.8661	1	0.00853	0.00088	0.233	1.22871	1	1.00	0	0
450162	Grace Medical Center	31180	31180	31180	31180	45770	48303	7	ourban	ourban	N	0.8597						1	0	0	92	8	0	0	0.0425	0	0	0		0		0	0.317	0.023	0		498	494.05	2.3651	2.3589			494.23	2.3289	2.3222			0.9017	1	0.01863	0.01299	0.437	1	1	1.00	0	0
450163	Christus Spohn Hospital Kleberg	45	45	45	45	45743	48273	7	rural	rural	N	0.8267				YES	0.0161	1	0	0	50	31	0	0	0.3267	0.03	0	0.03	0.000208	1957.41	0.00014	1053.53	0.149	0.01	16	5728.63	911	896.95	1.1663	1.1569			898.57	1.1545	1.1456			0.8778	1	0.00133	0.00136	0.339	1.07992	1.00224	0.99	0	0
450165	Methodist Hospital South	41700	41700	41700	41700	45060	48013	7	lurban	lurban	N	0.8538						1	0	0	67	13	0	0	0.3723	0.03	0	0.03	0.000096	1511.87	0.000058	770.56	0.183	0.026	16	4901.28	529	503.41	1.3571	1.3261			505.34	1.3583	1.3291			0.8974	1	0.0016	0.00693	0.339	1.17038	0.99408	0.99	0	0
450176	Mission Regional Medical Center	32580	32580	32580	32580	45650	48215	7	ourban	ourban	N	0.8224						1	0	0	229	104	0	0	0.7451	0.12671	0.16286	0.12671	0.000506	1750.7	0.000596	1581.98	0.192	0.017	0		2244	2217.17	1.5651	1.5472			2218.13	1.5718	1.5537			0.8747	1	0.00946	0.01203	0.331	1	1.00619	0.99	0	0
450184	Memorial Hermann Hospital System	26420	26420	26420	26420	45610	48201	7	lurban	lurban	N	0.9754						1	0.0313	0.0523	1216	782	0.01696	0.01487	0.3696	0.04927	0.07772	0.04927	0.003772	2151.74	0.002917	1351.51	0.233	0.021	0		14557	14257.9	1.8544	1.8317	9602.44	1.7908	14281	1.8631	1.8405	9612.16	1.8043	0.9831	1	0.01835	0.02426	0.232	1	1.00654	0.99	0	0
450187	Scott & White Hospital Brenham	45	45	45	45	45952	48477	7	rural	rural	N	0.8106						1	0	0	50	10	0	0	0.4117	0.03	0	0.03	0.000081	1371.91	0.000061	864.35	0.387	0.018	0		549	532.11	1.3015	1.2916			533.25	1.3031	1.2942			0.8661	1	0.01491	0.00626	0.401	1.18598	1.00109	0.99	0	0
450192	Hill Regional Hospital	45	45	23104	23104	45651	48217	7	rural	lurban	L	0.9592	LUGAR					1	0	0	53	7	0	0	0.3236	0.03	0	0.03	0.000072	1475.44	0.000057	833.37	0.273	0.077	16	4538.59	341	325.85	1.1348	1.12			327.52	1.132	1.1188			0.9719	1	0.00094	0.01791	0.45	1.12167	1.00874	1.00	0	0
450193	Chi St Luke'S Health Baylor College Of Medicine Me	26420	26420	26420	26420	45610	48201	7	lurban	lurban	N	0.9754						1	0.1583	0.2117	654	473	0.08279	0.06156	0.1662	0.00888	0.03423	0.00888	0.00098	1150.5	0.000768	696	0.242	0.014	0		6439	6368.78	2.8159	2.8067	4332.12	2.3279	6374.81	2.8212	2.8118	4336.1	2.3295	0.9831	1	0.19337	0.08218	0.313	1	0.99801	0.99	0	0
450194	Ut Health East Texas Jacksonville Hospital	45	45	45	45	45281	48073	7	rural	rural	N	0.8106						1	0	0	38	13	0	0	0.3717	0.03	0	0.03	0.000071	1385.61		0	0.142	0.02	16	5755.95	357	348.08	1.344	1.3386			349.82	1.3241	1.3191			0.8661	1	0	0	0.336	1.15364	1.00306	1.00	0	0
450196	Paris Regional Medical Center	45	45	19124	45	45750	48277	7	rural	rural	W	0.9736						1	0	0	230	75	0	0	0.2473	0.02404	0	0.02404		0	0.000188	354.87	0.211	0.019	17	6040.97	3537	3451.28	1.6756	1.6598			3456.82	1.6845	1.6689			0.9818	1	0.00421	0.00557	0.567	1	0.99347	1.00	0	0
450200	Wadley Regional Medical Center	45500	45500	45500	45	45170	48037	7	ourban	rural	S	0.8803		YES				1	0.0495	0.1347	189	79	0.02668	0.03874	0.385	0.05244	0	0.05244	0.000183	560.29	0.000233	585.57	0.195	0.013	7		2655	2598.68	1.7731	1.7585	434.47	1.8414	2606.14	1.7675	1.7547	435.23	1.8567	0.9164	1	0.01552	0.00801	0.423	1	1.00252	0.99	0	0
450203	Medical City Weatherford	23104	23104	23104	23104	45843	48367	7	lurban	lurban	N	0.9592						1	0.1764	0	82	53	0.09181	0	0.1805	0.01121	0	0.01121	0.000167	703.2	0.000135	480.83	0.169	0.029	0		1954	1925.79	1.3984	1.3847	460	1.4203	1929.19	1.3944	1.3806	460.28	1.4238	0.9719	1	0.01184	0.04243	0.419	1	1.00327	0.99	0	0
450209	Northwest Texas Hospital	11100	11100	31180	45	45860	48375	7	ourban	rural	S	0.8597		YES	YES			1	0.1437	0.2772	345	171	0.07544	0.08137	0.4958	0.0753	0	0.0753	0.001042	2437.75	0.000879	1741.11	0.157	0.013	7		3743	3652.9	1.8096	1.7712	799.69	1.7407	3657.93	1.826	1.787	800.62	1.7566	0.9017	1	0.00984	0.01327	0.228	1	0.99295	1.00	0	0
450210	Ut Health East Texas Carthage Hospital	45	45	45	45	45842	48365	7	rural	rural	N	0.8291				YES	0.0185	1	0	0	42	5	0	0	0.2353	0.02157	0	0.02157	0.00008	2002.96	0.000042	792.52	0.183	0.017	16	5249.09	297	285.21	1.0043	0.9884			286.14	1.0016	0.9861			0.8796	1	0.00587	0.00828	0.499	1.23758	1	0.98	0	0
450211	Chi St Lukes Health Memorial Lufkin	45	45	30980	45	45020	48005	7	rural	rural	W	0.8106						1	0	0	172	84	0	0	0.182	0.01145	0	0.01145	0.0004	1154.22	0.000307	707.42	0.18	0.012	7		2874	2791.21	1.7987	1.7818			2798.4	1.7984	1.7811			0.8661	1	0.0192	0.01089	0.482	1	0.99748	0.99	0	0
450213	University Health System	41700	41700	12420	45	45130	48029	7	ourban	rural	S	0.925		YES	YES			1	0.5491	0.833	598	407	0.26182	0.265	0.5208	0.08045	0	0.08045	0.004275	9217.81	0.003891	7639.55	0.279	0.035	7		3951	3893.4	2.0725	2.0414	1778.47	2.0326	3898.6	2.0854	2.0559	1779.72	2.0474	0.948	1	0.08524	0.23047	0.142	1	0.99085	1.00	0	0
450219	Baylor Scott & White Medical Center - Llano	45	45	45	45	45761	48299	7	rural	rural	N	0.8106						1	0	0	25	2	0	0	0.0569	0	0	0		0	0.000045	1134.97	0.721	0.048	16	3837.49	124	119.12	1.0173	1.008			119.38	1.0079	0.9988			0.8661	1	0	0	0.77	1.25	1	0.99	0	0
450222	Conroe Regional Medical Center	26420	26420	26420	26420	45801	48339	7	lurban	lurban	N	0.9754						1	0.0733	0.0982	276	210	0.03924	0.0281	0.2678	0.02827	0.05573	0.02827	0.000784	1332.07	0.00041	561.68	0.101	0.011	0		4684	4620.92	1.6347	1.6132	2323.35	1.7072	4624.57	1.643	1.6218	2324.91	1.7129	0.9831	1	0.00764	0.01472	0.335	1	0.9953	0.99	0	0
450229	Hendrick Medical Center	10180	10180	10180	10180	45911	48441	7	ourban	ourban	N	0.8247						1	0	0	309	196	0	0	0.2328	0.02105	0.04827	0.02105	0.00065	861.88	0.000426	470.4	0.16	0.012	0		6313	6221.85	1.8303	1.8218			6228.18	1.8459	1.837			0.8764	1	0.04773	0.03655	0.426	1	0.99678	1.00	0	0
450231	Baptist St Anthony'S Hospital	11100	11100	11100	11100	45860	48375	7	ourban	ourban	N	0.8154						1	0.0213	0.0365	421	243	0.01157	0.01035	0.1744	0.01022	0.03595	0.01022	0.000677	747.8	0.000427	386.26	0.21	0.048	0		7443	7284.8	1.6553	1.6425	1522.53	1.5457	7296.63	1.6614	1.6489	1523.75	1.552	0.8696	1	0.031	0.17151	0.366	1	1.00098	1.00	0	0
450235	Memorial Hospital	45	45	45	45	45562	48177	7	rural	rural	N	0.8106						1	0	0	34	6	0	0	0.3409	0.03	0	0.03	0.000088	2759.48	0.000058	1406.85	0.656	0.046	16	5059.11	268	262.37	1.3616	1.3476			262.77	1.3565	1.3428			0.8661	1	0.01296	0.0136	0.407	1.23553	0.99573	1.00	0	1
450236	Christus Mother Frances Hospital Sulphur Springs	45	45	45	45	45654	48223	7	rural	rural	N	0.8414				YES	0.0308	1	0	0	82	29	0	0	0.3004	0.03	0	0.03	0.000147	986.32	0.000181	1005.3	0.545	0.076	0		1300	1263.58	1.4149	1.4047			1265.49	1.4154	1.4047			0.8885	1	0.20453	0.46147	0.428	1	0.99165	1.00	0	0
450237	Christus Santa Rosa Medical Center	41700	41700	12420	45	45130	48029	7	ourban	rural	S	0.925		YES	YES			1	0.0738	0.15	414	196	0.0395	0.04324	0.2447	0.02351	0	0.02351	0.001277	1653.8	0.000749	822.45	0.201	0.015	7		6743	6554.21	1.6813	1.6651	2269.59	1.6173	6571.39	1.6821	1.6663	2272.97	1.629	0.948	1	0.01445	0.01213	0.346	1	0.99862	1.00	0	0
450241	Faith Community Hospital	45	45	45	45	45680	48237	7	rural	rural	N	0.8106						1	0	0	17	2	0	0	0.3499	0.03	0	0.03	0.000053	5659.77	0.000025	2380.72	0.289	0.02	16	5041.49	80	78.1	0.9145	0.9049			78.15	0.9105	0.9011			0.8661	1	0	0	0.386	1.25	1	1.00	1	0
450243	Hamlin Memorial Hospital	10180	10180	45	45	45721	48253	7	ourban	rural	S	0.8106		YES				1	0	0	25	1	0	0	0.1292	0	0	0	0.00001	1286.08	0.000008	742.92	0.299	0.093	14	8283.14	47	46.25	0.9101	0.9066			46.34	0.912	0.9101			0.8661	1	0	0	0.66	1.25	1	1.00	0	0
450253	Bellville St Joseph Health Center	26420	26420	26420	26420	45070	48015	7	lurban	lurban	N	0.9754						1	0	0	32	2	0	0	0.01906	0	0	0		0		0	0.194	0.02	0		29	28.47	1.0205	1.0222			28.5	1.0235	1.0246			0.9831	1	0	0	0.436	1.25	1	1.00	0	0
450271	Wise Regional Health System	23104	23104	23104	23104	45973	48497	7	lurban	lurban	N	0.9592						1	0	0	81	48	0	0	0.1845	0.01186	0	0.01186	0.000427	1941.68	0.000238	947.89	0.27	0.044	0		1984	1932.92	1.5679	1.5453			1937.34	1.5643	1.5431			0.9719	1	0.05472	0.19212	0.404	1	0.99226	1.00	0	0
450272	Central Texas Medical Center	12420	12420	12420	12420	45631	48209	7	lurban	lurban	N	0.9417						1	0	0	178	40	0	0	0.2879	0.03242	0.06003	0.03242	0.000247	1612.16	0.00019	969.24	0.229	0.008	0		1123	1090.35	1.5135	1.4992			1093.53	1.5131	1.4994			0.9597	1	0.00438	0.00013	0.323	1	1.00126	1.00	0	0
450280	Baylor Scott & White Medical Center Garland	19124	19124	19124	19124	45390	48113	7	lurban	lurban	N	0.9736						1	0.1234	0.1315	112	87	0.06514	0.03781	0.1893	0.01264	0.03908	0.01264	0.000501	1304.21	0.000424	853.79	0.262	0.013	0		3205	3137	1.4595	1.449	846.25	1.4312	3143.18	1.4576	1.4468	847.91	1.4313	0.9818	1	0.01333	0.00245	0.455	1	0.99483	1.00	0	0
450289	Harris Health System	26420	26420	26420	26420	45610	48201	7	lurban	lurban	N	0.9754						1	0.8375	0.9422	690	478	0.37721	0.30459	0.8132	0.0875	0.1189	0.0875	0.014618	68130.44	0.010015	34611.86	0.419	0.024	0		1534	1519.71	1.7596	1.7444	895.96	1.7793	1520.71	1.7494	1.7352	896.47	1.7751	0.9831	1	0.00722	0.01335	0.059	1	0.9953	1.00	0	0
450292	Texas Health Presbyterian Hospital Kaufman	19124	19124	19124	19124	45730	48257	7	lurban	lurban	N	0.9736						1	0	0	68	18	0	0	0.1759	0.01046	0	0.01046	0.000143	1558.99	0.000104	870.96	0.289	0.024	0		662	634	1.2147	1.2074			637.41	1.1921	1.1858			0.9818	1	0.00165	0.00259	0.422	1.12773	1.00364	1.00	0	0
450299	College Station Medical Center	17780	17780	17780	17780	45190	48041	7	ourban	ourban	N	0.8491						1	0.0039	0.0244	152	48	0.00213	0.00691	0.3568	0.04663	0.07493	0.04663	0.000175	1146.59	0.000206	969.72	0.113	0.017	0		1051	1035.97	1.7577	1.751	229.7	1.848	1036.98	1.7584	1.7506	229.88	1.8421	0.894	1	0.04527	0.14541	0.307	1	0.99919	0.99	0	0
450306	Stamford Memorial Hospital	10180	10180	10180	10180	45721	48253	7	ourban	ourban	N	0.8247						1	0	0	22	1	0	0	0.1992	0.01425	0	0.01425	0.000012	1424.38	0.000013	1011.68	0.194	0.02	0		46	44.83	1.0054	0.9956			44.87	1.0086	0.9986			0.8764	1	0	0	0.674	1.25	1	1.00	0	0
450324	Texoma Medical Center	43300	43300	19124	43300	45564	48181	7	ourban	ourban	W	0.9736						1	0.0395	0.0255	268	159	0.02135	0.00722	0.2034	0.01499	0.04205	0.01499	0.00055	726.84	0.000357	434.85	0.15	0.017	0		6985	6837.86	1.6774	1.663	1299.55	1.616	6850.26	1.6855	1.6715	1300.89	1.6317	0.9818	1	0.01428	0.02788	0.459	1	0.99784	0.99	0	0
450330	Oakbend Medical Center	26420	26420	26420	26420	45530	48157	7	lurban	lurban	N	0.9754						1	0	0.0103	171	74	0	0.00291	0.35	0.04523	0.07345	0.04523	0.000395	2116.82	0.000323	1514.66	0.342	0.02	0		1530	1497.23	1.5657	1.5482			1501.85	1.559	1.5424			0.9831	1	0.06332	0.03053	0.265	1	0.99902	1.00	0	1
