PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
510007,01-OCT-20,30-SEP-21,As Submitted,ST. MARYS MEDICAL CENTER  INC.          ,2900 FIRST AVENUE                       ,,HUNTINGTON                              ,WV                                      ,25702-                                  ,CABELL                                  ,2437063,,,1970990,,,.1483,923670,390101,350,127750,34472,3129,97295,40.12,2859.29,,5112,2586,14807,2109,,,,,109,
510008,01-JAN-21,31-DEC-21,As Submitted,CITY HOSPITAL INC.                      ,DRY RUN ROAD                            ,,MARTINSBURG                             ,WV                                      ,25401                                   ,BERKELEY                                ,173488,,,848769,,,.1491,50749,38433,163,59495,14340,2687,44097,5.02,985.36,,2288,538,7775,2130,260,,47,,652,
510012,01-OCT-20,30-SEP-21,As Submitted,PLEASANT VALLEY HOSPITAL                ,VALLEY DRIVE                            ,,POINT PLEASANT                          ,WV                                      ,25550-                                  ,MASON                                   ,,,,123704,,,.1995,,,49,17885,2699,126,5784,,315,,397,29,971,269,,,,,,
510013,01-JAN-21,31-DEC-21,As Submitted,REYNOLDS MEMORIAL HOSPITAL              ,800 WHEELING AVENUE                     ,,GLEN DALE                               ,WV                                      ,26038                                   ,MARSHALL                                ,,,,213473,,,.12,,,94,34310,3924,889,15126,,546.7,,922,198,3619,1116,,,,,,
510022,01-JAN-21,31-DEC-21,As Submitted,CHARLESTON AREA MEDICAL CENTER  INC.    ,501 MORRIS STREET                       ,1547                                    ,CHARLESTON                              ,WV                                      ,25326-1320                              ,KANAWHA                                 ,8749580,,,4787361,,,.201,4794087,2372220,813,288445,50024,43828,177042,153.04,6462.45,,8335,1386,29936,7455,,,398,62,703,344
510029,01-OCT-20,30-SEP-21,As Submitted,THOMAS MEMORIAL HOSPITAL                ,4605 MACCORKLE AVENUE SW                ,,SOUTH CHARLESTON                        ,WV                                      ,25309-                                  ,KANAWHA                                 ,,,,715038,,,.1735,,,176,64240,10865,2377,34086,,1050.16,,2042,286,6598,1369,2,,,,59,
510031,01-OCT-20,30-SEP-21,As Submitted,ST FRANCIS HOSPITAL                     ,333 LAIDLEY STREET                      ,,CHARLESTON                              ,WV                                      ,25301-                                  ,KANAWHA                                 ,,,,9281,,,.12,,,40,14600,356,620,5777,,291.94,,34,55,684,527,,,,,,
510048,01-OCT-20,30-SEP-21,As Submitted,LOGAN REGIONAL MEDICAL CENTER           ,20 HOSPITAL DRIVE                       ,,LOGAN                                   ,WV                                      ,25601                                   ,LOGAN                                   ,,,,321748,,,.12,,,132,48180,7864,1166,21404,,533.45,,1306,176,4007,930,,,,1,,55
510050,01-OCT-20,30-SEP-21,As Submitted,WHEELING HOSPITAL                       ,1 MEDICAL PARK                          ,,WHEELING                                ,WV                                      ,26003                                   ,OHIO                                    ,1711145,,,631305,,,.0816,691030,585717,223,81395,15866,6229,53580,22.44,2420.3,,3182,2102,10881,,,,,,,
510055,01-OCT-20,30-SEP-21,As Submitted,CABELL HUNTINGTON HOSPITAL              ,1340 HAL GREER BLVD                     ,,HUNTINGTON                              ,WV                                      ,25701                                   ,CABELL                                  ,3268549,,,2307839,,,.3415,1572327,1402444,330,120450,18811,3957,87231,129.06,2533.48,,2712,5502,14857,,,,,,,
510058,01-JAN-21,31-DEC-21,As Submitted,CAMDEN-CLARK MEMORIAL HOSPITAL          ,800 GARFIELD AVENUE                     ,718                                     ,PARKERSBURG                             ,WV                                      ,26102                                   ,WOOD                                    ,1404911,,,1137547,,,.1265,593646,386011,256,93440,21619,2986,59715,17.67,1417.66,,3996,734,11375,2622,340,,52,,661,
510072,01-JAN-21,31-DEC-21,As Submitted,WETZEL COUNTY HOSPITAL                  ,3 EAST BENJAMIN DRIVE                   ,,NEW MARTINSVILLE                        ,WV                                      ,26155                                   ,WETZEL                                  ,,,,20312,,,.0647,,,25,9125,1184,50,2902,,154.49,,182,12,534,63,,,,,,
510091,01-JAN-21,31-DEC-21,As Submitted,CHARLESTON SURGICAL HOSPITAL            ,1306 KANAWHA BLVD E                     ,,CHARLETON                               ,WV                                      ,25328                                   ,KANAWHA                                 ,,,,,,,,,,8,2920,276,,758,,121.42,,183,,476,9,,,,,,
511300,01-JAN-21,31-DEC-21,As Submitted,BROADDUS HOSPITAL ASSOCIATION           ,1 HEALTHCARE DRIVE                      ,,PHILIPPI                                ,WV                                      ,26416-                                  ,BARBOUR                                 ,,,,,,,,,,12,4380,1134,172,2095,,137.62,,27,10,75,,,,,,,
511303,01-JAN-21,31-DEC-21,As Submitted,MINNIE HAMILTON HEALTH CARE CENTER      ,186 HOSPITAL DRIVE                      ,,GRANTSVILLE                             ,WV                                      ,26147-                                  ,CALHOUN                                 ,,,,,,,,,,25,9125,622,1,1227,,142.76,,48,1,108,10,,,,,,
511304,01-OCT-20,30-SEP-21,As Submitted,SISTERSVILLE GENERAL HOSPITAL           ,314 SOUTH WELLS STREET                  ,,SISTERSVILLE                            ,WV                                      ,26175                                   ,,,,,,,,,,,4,1460,143,2,546,,96.08,,20,,66,,,,,,,
511306,01-OCT-20,30-SEP-21,As Submitted,ROANE GENERAL HOSPITAL                  ,200 HOSPITAL DRIVE                      ,,SPENCER                                 ,WV                                      ,25276-1060                              ,ROANE                                   ,,,,,,,,,,25,9125,1360,78,3025,,215.51,,114,3,217,24,,,,,,
511308,01-JAN-21,31-DEC-21,As Submitted,BRAXTON COUNTY MEMORIAL HOSPITAL        ,100 HOYLMAN DRIVE                       ,,GASSAWAY                                ,WV                                      ,26624                                   ,BRAXTON                                 ,,,,,,,,,,25,9125,646,21,1431,,189.4,,140,6,375,40,,,,,,
511309,01-JAN-21,31-DEC-21,As Submitted,WAR MEMORIAL HOSPITAL                   ,1 HEALTHY WAY                           ,,BERKELEY SPRINGS                        ,WV                                      ,25411-                                  ,MORGAN                                  ,,,,,,,,,,25,9125,1644,14,3411,,124.39,,153,3,287,17,,,,,,
511311,01-JAN-21,31-DEC-21,As Submitted,HAMPSHIRE MEMORIAL HOSPITAL             ,363 SUNRISE BOULEVARD                   ,,ROMNEY                                  ,WV                                      ,26757                                   ,HAMPSHIRE                               ,,,,,,,,,,14,5110,1028,37,2320,,123.72,,126,10,284,31,,,,,,
511315,01-JAN-21,31-DEC-21,As Submitted,POTOMAC VALLEY HOSPITAL                 ,100 PIN OAK LANE                        ,,KEYSER                                  ,WV                                      ,26726                                   ,MINERAL                                 ,,,,,,,,,,25,9125,2166,77,4502,,242.37,,459,22,969,109,,,,,,
511318,01-JAN-21,31-DEC-21,As Submitted,MONTGOMERY GENERAL HOSPITAL             ,401 6TH AVENUE                          ,,MONTGOMERY                              ,WV                                      ,25136                                   ,FAYETTE                                 ,,,,,,,,,,25,9125,1654,33,3229,,156.83,,102,10,282,41,,,,,,
511319,01-JAN-21,31-DEC-21,As Submitted,JEFFERSON MEMORIAL HOSPITAL             ,300 S. PRESTON STREET                   ,,RANSON                                  ,WV                                      ,25438                                   ,JEFFERSON                               ,,,,,,,,,,25,9125,2325,252,6159,13.39,259,,440,43,1331,219,,,,,,
511320,01-OCT-20,31-DEC-20,As Submitted,JACKSON GENERAL HOSPITAL                ,122  PINNELL STREET                     ,,RIPLEY                                  ,WV                                      ,25271                                   ,JACKSON                                 ,,,,,,,,,,25,2300,583,3,952,,200.91,,40,1,79,2,,,,,,
511320,01-JAN-21,31-DEC-21,As Submitted,JACKSON GENERAL HOSPITAL                ,122 PINNELL STREET                      ,,RIPLEY                                  ,WV                                      ,25271                                   ,JACKSON                                 ,,,,,,,,,,25,9125,2052,58,3870,,212,,202,8,433,40,,,,,,
511321,01-JAN-21,31-DEC-21,As Submitted,ST. JOSEPHS HOSPITAL OF BUCKHANNON      ,1 AMALIA DRIVE                          ,,BUCKHANNON                              ,WV                                      ,26201                                   ,UPSHUR                                  ,,,,,,,,,,25,9125,1312,161,4374,,408.33,,318,190,1102,280,,,,,,
511322,01-JAN-21,31-DEC-21,As Submitted,SUMMERSVILLE REGIONAL MED CENTER        ,400 FAIRVIEW HEIGHTS ROAD               ,,SUMMERSVILLE                            ,WV                                      ,26551                                   ,NICHOLAS                                ,,,,,,,,,,25,9125,2549,222,6664,,459,,530,31,1029,164,,,,,,
512003,01-NOV-20,31-OCT-21,As Submitted,CORNERSTONE HOSPITAL OF HUNTINGTON      ,2900 FIRST AVE                          ,,HUNTINGTON                              ,WV                                      ,25702-                                  ,CABELL                                  ,,,,,,,,,,32,11680,6001,1241,10868,,71.16,,193,44,352,,,,,,,
513025,01-JAN-21,31-DEC-21,As Submitted,PETERSON HEALTHCARE AND REHAB           ,20 HOMESTEAD AVENUE                     ,,WHEELING                                ,WV                                      ,26003                                   ,OHIO                                    ,,,,,,,,,,22,8030,1779,,2552,,18,,155,,155,,,,,,,
513026,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,120 12TH ST                             ,,PRINCETON                               ,WV                                      ,24740                                   ,MERCER                                  ,,,,,,,,,,60,21900,9682,98,13710,,112.39,,795,8,1115,54,,,,,,
513027,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,3 WESTERN HILLS DRIVE                   ,,PARKERSBURG                             ,WV                                      ,26105                                   ,WOOD                                    ,,,,,,,,,,40,14600,8046,147,11727,,102.37,,697,16,1027,104,,,,,,
513028,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,6900 WEST COUNTRY CLUB DRIVE            ,,HUNTINGTON                              ,WV                                      ,25705                                   ,CABELL                                  ,,,,,,,,,,62,22630,12414,,18918,,155.93,,958,,1446,91,,,,,,
513030,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,1160 VAN VOORHIS ROAD                   ,,MORGANTOWN                              ,WV                                      ,26505                                   ,MONONGALIA                              ,,,,,,,,,,96,35040,18093,150,29644,,240.96,,1479,12,2399,156,,,,,,
514001,01-JAN-21,31-DEC-21,Settled,HIGHLAND HOSPITAL                       ,300 56TH STREET                         ,,CHARLESTON                              ,WV                                      ,25364                                   ,KANAWHA                                 ,,,,,,,,,,115,41975,1316,354,25437,,184.89,,101,18,1085,,,,,,,
514008,01-JAN-21,31-DEC-21,As Submitted,RIVER PARK HOSPITAL                     ,1230 SIXTH AVENUE                       ,,HUNTINGTON                              ,WV                                      ,25719-1875                              ,CABELL                                  ,,,,,,,,,,116,42340,581,69,31561,2.53,182,,30,7,570,370,,,,,,
514011,01-OCT-20,30-SEP-21,Settled,HIGHLAND-CLARKSBURG HOSPITAL INC.       ,3 HOSPITAL PLAZA                        ,,CLARKSBURG                              ,WV                                      ,26301                                   ,HARRISON                                ,,,,,,,,,,18,6570,414,9,5464,,244.71,,20,1,144,,,,,,,
