PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
371310,01-JUL-19,30-JUN-20,Settled,MERCY HOSPITAL HEALDTON  INC.           ,3462 HOSPITAL RD                        ,,HEALDTON                                ,OK                                      ,73438-2424                              ,CARTER                                  ,,,,,,,,,,22,8052,1803,14,1978,,44.77,,19,4,39,,,,,,,
371311,01-JUL-19,30-JUN-20,Settled,JEFFERSON COUNTY HOSPITAL               ,INTERSECTION HWY 70 & 81                ,,WAURIKA                                 ,OK                                      ,73573-                                  ,JEFFERSON                               ,,,,,,,,,,25,9150,1018,28,1245,,44.8,,21,,28,,,,,,,
371312,01-OCT-18,30-JUN-19,Amended,ST JOHN SAPULPA                         ,519 SOUTH DIVISION                      ,1368                                    ,SAPULPA                                 ,OK                                      ,74067                                   ,CREEK                                   ,,,,,,,,,,25,6825,1966,264,4154,,107.92,,81,24,217,,,,,,,
371312,01-JUL-19,30-JUN-20,Amended,ST JOHN SAPULPA                         ,519 SOUTH DIVISION                      ,1368                                    ,SAPULPA                                 ,OK                                      ,74067                                   ,CREEK                                   ,,,,,,,,,,25,9150,2042,480,5085,,109.81,,66,22,197,,,,,,,
371313,01-JUL-19,30-JUN-20,Settled,MERCY HOSPITAL KINGFISHER               ,1000 KINGFISHER REGIONAL HOSPITAL DR    ,PO BOX 59                               ,KINGFISHER                              ,OK                                      ,73750-                                  ,KINGFISHER                              ,,,,,,,,,,25,9150,1397,14,1873,,87.23,,99,4,176,,,,,,,
371314,01-OCT-18,30-SEP-19,As Submitted,PHYSICIANS HOSPITAL AT ANADARKO         ,1002 EAST CENTRAL BLVD                  ,,ANADARKO                                ,OK                                      ,73005-                                  ,CADDO                                   ,,,,,,,,,,25,9125,5769,100,6485,,126.4,,122,22,179,,,,,,,
371316,01-OCT-18,30-SEP-19,As Submitted,STROUD REGIONAL MEDICAL CENTER          ,2308 HIGHWAY 66 WEST                    ,,STROUD                                  ,OK                                      ,74079                                   ,LINCOLN                                 ,,,,,,,,,,25,9125,6471,54,7846,,110.49,,45,13,93,,,,,,,
371317,01-JUL-19,30-JUN-20,Settled,MERCY HOSPITAL LOGAN COUNTY             ,200 S  ACADEMY ROAD                     ,1017                                    ,GUTHRIE                                 ,OK                                      ,73044-                                  ,LOGAN                                   ,,,,,,,,,,25,9150,1717,101,2853,,112.17,,118,29,245,,,,,,,
371318,01-OCT-18,30-SEP-19,As Submitted,CAH #12 - FAIRFAX                       ,HWY 18 & TAFT                           ,,TULSA                                   ,OK                                      ,74637                                   ,OSAGE                                   ,,,,,,,,,,15,5475,479,5,867,,13.89,,21,1,33,,,,,,,
371319,01-JUL-19,30-JUN-20,Settled,COAL COUNTY                             ,6 NORTH COVINGTON                       ,,COALGATE                                ,OK                                      ,74538                                   ,COAL                                    ,,,,,,,,,,20,7320,1329,18,1528,,47.41,,181,6,223,,,,,,,
371320,01-JAN-19,31-DEC-19,Settled,CLEVELAND AREA HOSPITAL                 ,1401 W PAWNEE                           ,,CLEVELAND                               ,OK                                      ,74020                                   ,PAWNEE                                  ,,,,,,,,,,14,5110,2707,14,2926,,127.16,,57,4,70,,,,,,,
371321,01-JUL-19,30-JUN-20,Settled,HOLDENVILLE GENERAL HOSPITAL            ,100 MCDOUGAL DRIVE                      ,,HOLDENVILLE                             ,OK                                      ,74848-2844                              ,HUGHES                                  ,,,,,,,,,,25,9150,2587,59,3019,,74.52,,157,16,226,,,,,,,
371322,01-JUL-19,30-JUN-20,Settled,BEAVER COUNTY MEMORIAL HOSPITAL         ,212 E 8TH STREET                        ,PO 640                                  ,BEAVER                                  ,OK                                      ,73932                                   ,BEAVER                                  ,,,,,,,,,,24,8784,426,3,520,,39.19,,43,1,57,,,,,,,
371323,01-OCT-18,30-SEP-19,Settled,WEATHERFORD REGIONAL HOSPITAL           ,3701 EAST MAIN STREET                   ,,WEATHERFORD                             ,OK                                      ,73096                                   ,CUSTER                                  ,,,,,,,,,,25,9125,1304,289,2070,,128.67,,234,114,508,,,,,,,
371324,01-OCT-18,30-SEP-19,As Submitted,HARPER COUNTY COMMUNITY HOSPITAL        ,1003 HIGHWAY 64                         ,,BUFFALO                                 ,OK                                      ,73834-                                  ,HARPER                                  ,,,,,,,,,,15,5475,798,23,941,,52.89,,131,10,178,,,,,,,
371325,01-JUL-19,30-JUN-20,Settled,CORDELL MEMORIAL HOSPITAL               ,1220 N GLENN ENGISH                     ,,CORDELL                                 ,OK                                      ,73632                                   ,WASHITA                                 ,,,,,,,,,,14,5124,504,19,600,,23.05,,79,5,138,,,,,,,
371326,01-APR-19,31-MAR-20,Settled,ALLIANCEHEALTH MADILL                   ,901 S. 5TH AVE.                         ,,MADILL                                  ,OK                                      ,73446                                   ,MARSHALL                                ,,,,,,,,,,21,7686,1192,13,1895,,66.02,,67,7,115,,,,,,,
371327,01-JUL-19,30-JUN-20,Settled,OKEENE MUNICIPAL HOSPITAL               ,207 EAST F STREET                       ,,OKEENE                                  ,OK                                      ,73763                                   ,BLAINE                                  ,,,,,,,,,,17,6222,492,22,564,,56.71,,50,7,74,,,,,,,
371328,01-JAN-19,31-DEC-19,Settled,ARBUCKLE MEMORIAL HOSPITAL              ,2011 WEST BROADWAY                      ,,SULPHUR                                 ,OK                                      ,73086-                                  ,MURRAY                                  ,,,,,,,,,,25,9125,5591,86,6140,,134.52,,421,30,581,,,,,,,
371329,01-JUL-19,30-JUN-20,Settled,FAIRVIEW HOSPITAL                       ,523 STATE ROAD                          ,,FAIRVIEW                                ,OK                                      ,73737                                   ,MAJOR                                   ,,,,,,,,,,25,9150,640,26,772,,49.25,,94,5,175,,,,,,,
371330,01-JAN-19,31-DEC-19,As Submitted,MANGUM REGIONAL MEDICAL CENTER          ,1 WICKERSHAM DRIVE                      ,PO BOX 28                               ,MANGUM                                  ,OK                                      ,73554                                   ,GREER                                   ,,,,,,,,,,18,6570,4137,27,4380,,73.2,,149,8,181,,,,,,,
371331,01-OCT-18,30-SEP-19,Settled,CAH ACQUISITION CO #4 DRUMRIGHT - MS    ,610 WEST BYPASS                         ,,DRUMRIGHT                               ,OK                                      ,74030                                   ,,,,,,,,,,,15,5475,807,40,1809,,65.54,,111,10,231,,,,,,,
371332,01-JUL-19,30-JUN-20,Settled,SEILING MUNICIPAL HOSPITAL              ,HIGHWAY 60 & 281                        ,720                                     ,SEILING                                 ,OK                                      ,73663                                   ,DEWEY                                   ,,,,,,,,,,18,6588,1492,,1610,,36.08,,82,,105,,,,,,,
371333,01-OCT-18,30-SEP-19,As Submitted,CREEK NATION COMMUNITY HOSPITAL         ,309 NORTH 14TH STREET                   ,,OKEMAH                                  ,OK                                      ,74859                                   ,OKFUSKEE                                ,,,,,,,,,,25,9125,347,34,685,,97.79,,149,19,296,,,,,,,
371334,01-MAY-19,30-APR-20,As Submitted,CARNEGIE TRI-COUNTY MUNICIPAL HOSPIT    ,102 N BROADWAY                          ,,CARNEGIE                                ,OK                                      ,73015                                   ,CADDO                                   ,,,,,,,,,,17,6222,3305,64,3604,,71.85,,150,11,184,,,,,,,
371335,01-OCT-18,30-SEP-19,Settled,CAH # 16 - HASKELL                      ,401 NW H STREET                         ,,STIGLER                                 ,OK                                      ,74462                                   ,,,,,,,,,,,25,9125,1408,36,1454,,34.38,,102,13,142,,,,,,,
371336,01-JAN-19,31-DEC-19,Settled,NEWMAN MEMORIAL HOSPITAL                ,905 MAIN STREET                         ,,SHATTUCK                                ,OK                                      ,73858-                                  ,ELLIS                                   ,,,,,,,,,,25,9125,463,2,560,,43.78,,76,1,112,,,,,,,
371337,01-JUL-19,30-JUN-20,Settled,EASTERN OKLAHOMA MEDICAL CENTER         ,105 WALL STREET                         ,,POTEAU                                  ,OK                                      ,74953                                   ,LE FLORE                                ,,,,,,,,,,25,9150,1884,847,3625,,155.51,,261,353,821,,,,3,,89,
371338,01-MAR-19,30-JUN-19,Settled,HARMON MEMORIAL HOSPITAL                ,400 EAST CHESTNUT                       ,,HOLLIS                                  ,OK                                      ,73550-0791                              ,,,,,,,,,,,22,2684,475,12,509,,18.69,,58,4,73,,,,,,,
371338,01-JUL-19,30-JUN-20,Settled,HARMON MEMORIAL HOSPITAL                ,400 EAST CHESTNUT                       ,,HOLLIS                                  ,OK                                      ,73550-0791                              ,,,,,,,,,,,22,8052,1454,84,1889,,66.43,,146,23,195,,,,,,,
371340,01-JAN-19,04-APR-19,Settled,MEMORIAL HOSPITAL OF TEXAS COUNTY       ,520 MEDICAL DRIVE                       ,,GUYMON                                  ,OK                                      ,73942-                                  ,TEXAS                                   ,,,,,,,,,,25,2350,234,50,367,,83,,35,16,65,,,,,,,
371340,05-APR-19,30-JUN-19,Settled,MEMORIAL HOSPITAL OF TEXAS COUNTY       ,520 MEDICAL DRIVE                       ,,GUYMON                                  ,OK                                      ,73942-                                  ,TEXAS                                   ,,,,,,,,,,25,2175,258,20,380,,83,,39,7,65,,,,,,,
371340,01-JUL-19,30-JUN-20,Settled,MEMORIAL HOSPITAL OF TEXAS COUNTY       ,520 MEDICAL DRIVE                       ,,GUYMON                                  ,OK                                      ,73942-                                  ,TEXAS                                   ,,,,,,,,,,25,9150,804,40,1065,,97.34,,153,17,256,,,,,,,
371341,01-JUL-19,30-JUN-20,Settled,SHARE MEDICAL CENTER                    ,809 SHARE DRIVE                         ,,ALVA                                    ,OK                                      ,73717                                   ,WOODS                                   ,,,,,,,,,,25,9150,1116,6,1237,,73.16,,136,2,169,,,,,,,
371342,01-JUL-19,30-JUN-20,Settled,MCCURTAIN MEMORIAL HOSPITAL             ,1301 EAST LINCOLN ROAD                  ,,IDABEL                                  ,OK                                      ,74745-                                  ,MCCURTAIN                               ,,,,,,,,,,25,9150,2619,,4389,,139.52,,473,,1063,279,,,,,,
372004,01-SEP-19,31-AUG-20,As Submitted,CURAHEALTH OKLAHOMA CITY                ,1407 NORTH ROBINSON AVENUE              ,,OKLAHOMA CITY                           ,OK                                      ,73103                                   ,OKLAHOMA                                ,,,,,,,,,,78,28470,5713,524,7153,,66,,230,35,307,,,,,,,
372005,01-JUN-19,31-MAY-20,Settled,LTAC HOSPITAL OF EDMOND                 ,4300 W. MEMORIAL ROAD  2ND FLOOR        ,,OKLAHOMA CITY                           ,OK                                      ,73120                                   ,OKLAHOMA                                ,,,,,,,,,,18,6588,5414,317,5993,,60,,200,10,223,,,,,,,
